更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-05-01,本別町,公社・官公庁・学校・研究施設,1,■本別町の活性化と町民の支援に関わる施策【本別町】1933年（昭和8年）町制施行＜人口＞6070人（男性2963人／女性3107人／3317世帯）※2024年3月末時点,北海道中川郡本別町北2-4-1（本別町役場所在地）,1933,256,,,https://www.town.honbetsu.hokkaido.jp,,本別町長 佐々木 基裕
2024-08-01,戸田市,公社・官公庁・学校・研究施設,1,戸田市における各種行政サービス【戸田市について】◆平均年齢42.3歳／埼玉県でもっとも“若い”市町村 出典：埼玉県実施『埼玉県町(丁)字別人口調査』2024年1月1日現在◆人口約14万人／水と緑が豊かで、商業施設や産業も充実し、現在も人口は増加傾向◆都心へのアクセス良好／戸田公園駅～池袋駅まで15分、新宿駅まで21分,埼玉県戸田市上戸田1丁目18番1号【戸田市役所】,1966,997,,39.7,"Failed to retrieve page, status code: 410",,戸田市長 菅原 文仁
2024-07-01,学校法人日出学園,公社・官公庁・学校・研究施設,1,■事業内容について：学校法人(幼稚園～高等学校)幼稚園は3学年約100名在籍(定員120名)し、園児の自発性・主体性を尊重した保育を目指す。併設された小学校、中学校・高等学校との交流を通じ、学校生活への適応力を養う。千葉県市川市菅野に1934年に創立し、今年で87年目となる幼稚園より高等学校までを有する総合学園。建学の精神は、「社会規範を遵守し、正しい倫理観に基づく行動を実践できる、豊な教養と深い洞察力をもった、心身ともに健全な人間の育成」。,千葉県市川市菅野3-23-1,1941,150,,,http://www.hinode.ed.jp/,,
2024-08-01,神戸市,公社・官公庁・学校・研究施設,1,人口は約150万人。政令指定都市および、兵庫県の県庁所在地及び最大の都市です。【神戸2025ビジョン―海と山が育むグローバル貢献都市へ】都心に近い豊かな自然環境、国際性や多様性、利他の思い－神戸の強みを磨き、活かしながら、市民が幸せを実感でき、国内外に貢献するまちを目指しています。※令和5年10月1日現在,兵庫県神戸市中央区加納町6-5-1,1889,21719,,41.2,https://www.city.kobe.lg.jp/,,市長 久元 喜造
2024-07-01,神奈川県警察本部,公社・官公庁・学校・研究施設,2,【運営指針】安全で安心して暮らせる地域社会の実現【重点目標】・県民に不安を与える犯罪の抑止、検挙 ・人身安全関連事案への的確な対処 ・交通事故防止対策の推進・テロ等に対する警備諸対策の強化・大規模災害総合対策の強化 ・サイバー空間の脅威に対する対策の強化・特殊詐欺を始めとした組織犯罪の撲滅 ・少年の非行防止・保護対策の推進・県民の安心感を高める地域警察活動の推進,神奈川県横浜市中区海岸通2-4,1874,1,,,https://www.police.pref.kanagawa.jp/,,神奈川県警察本部長 直江 利克
2024-07-01,学校法人滋賀学園,公社・官公庁・学校・研究施設,3,■事業内容認定こども園、中学校、高校、短大、大学を設置する学校法人です。,滋賀県東近江市建部北町520-1,1969,203,,,https://shigagakuen.net/,,
2024-07-01,学校法人有明学園有明高等学校,公社・官公庁・学校・研究施設,3,■学校概要：1961年4月に有明商業高等学校として開校された私立の高等学校です。歴史ある看護学科を筆頭に、現在では普通科、福祉科、機械科、電気情報科と幅広く展開する男女共学の総合高校です。2011年には創立50周年を迎え、今後も文武両道教育を基本としていきます。,熊本県荒尾市増永2200,1961,87,,,http://ariake-hs.ed.jp,,
2024-07-01,学校法人常松学園札幌工科専門学校,公社・官公庁・学校・研究施設,1,■事業内容： 本校は国土交通大臣登録校で、土木・測量・造園・森林技術者養成専門学校であり、また測量士国家試験免除校です。少人数制によるきめ細かな指導、質の高い教育を提供しており、土木職・林業職公務員を数多く輩出しております。■学科：・環境土木工学科（2年制）・造園緑地科（2年制）・測量情報科（1年制）・環境土木、造園施工管理科（1年制）,北海道札幌市東区中沼西五条1-8-7,1978,9,,,https://www.sapporo-kouka.ac.jp/,,
2024-07-01,国立大学法人東北大学,公社・官公庁・学校・研究施設,1,■国立大学の運営■学生に対する修学、進路選択、心身の健康等に関する相談、その他援助■共同研究の実施、連携による教育研究活動■研究成果の普及、及びその活用の促進■公開講座の開設,宮城県仙台市青葉区片平2-1-1（本部事務機構）,1907,6439,,,https://www.rpip.tohoku.ac.jp/,,総長 冨永 悌二
2024-08-01,国立大学法人千葉大学,公社・官公庁・学校・研究施設,4,"千葉大学は約150年前に創立した千葉師範学校や共立病院を前身として、1949（昭和24）年に新制国立大学として設立されました。現在では10学部、17大学院を有し、学部の枠を越えた幅広い教養と高度の専門性を修得できるアカデミア環境を整備しています。千葉大学ビジョン""Chiba University Aspirations""「世界に冠たる千葉大学へ」を策定し、大学の進む方向を明確化しました。",千葉県千葉市稲毛区弥生町1-33,1949,3402,,,https://www.chiba-u.ac.jp/index.html,,
2024-07-01,国立大学法人東京大学,公社・官公庁・学校・研究施設,2,■事業内容：学部・大学院・附置研究所等の運営による学生教育,東京都文京区本郷7-3-1,1868,8188,,,"Failed to retrieve page, status code: 410",,
2024-07-01,国立大学法人広島大学,公社・官公庁・学校・研究施設,2,■事業内容： 「自由で平和な一つの大学」を建学の精神に掲げ、1949年に開学したのが広島大学です。本学は12学部、4研究科を擁する日本における有数の総合研究大学となっており、世界をリードする先端研究を通じて、高度人材育成に取り組み、社会、国際社会の発展に貢献しています。自然科学・人文社会・社会科学のすべての分野をカバーした様々な学問に出会えるという総合大学の利点を生かし、教養教育・専門教育・課外活動などを通じて、学生は有意義な生活を送っております。,広島県東広島市鏡山1-3-2,1949,3579,"147,209百万円",,https://www.hiroshima-u.ac.jp/,,
2024-07-01,国立大学法人徳島大学,公社・官公庁・学校・研究施設,2,■概要：徳島県徳島市に本部を置く国立大学で1949年に設置されました。総合科学部、医学部、歯学部、薬学部、理工学部、生物資源産業学部の6学部より構成されています。工学部の学生は中四国地方の国立大学の中でも最は多く理系学部、大学院が充実しており、また四国内では唯一歯学部を有しています。世界最先端の医科学系の研究を行っている先端酵素学研究所、光で世界を救うイノベーションを起こす研究を実施するポストLEDフォトニクス研究所など設置しています。,徳島県徳島市新蔵町2-24,1949,951,"46,735百万円",,https://www.tokushima-u.ac.jp/,,
2024-07-01,国立大学法人政策研究大学院大学,公社・官公庁・学校・研究施設,1,国立大学法人政策研究大学院大学（GRIPS）は、日本並びに世界における民主的統治の発展と高度化に貢献することを目的に、民主的統治を担う指導者及び政策プロフェッショナルの養成を担う国立大学として平成9（1997）年に開学しました。世界各国から未来の政策リーダーや研究者が集まる国際的な政策研究・教育の拠点となる大学です。,東京都港区六本木7‐22-1,1997,,"17,507百万円 ※令和4年度（2022）貸借対照表",44.0,"Failed to retrieve page, status code: 503",,学長 大田 弘子
2024-06-01,学校法人うずしお学園,公社・官公庁・学校・研究施設,1,■事業内容： 風の杜こども園（保育園部・幼稚園部）の運営。■理念： すべての子供が豊かな自然と人の情に包まれて幸せに育つ,鹿児島県出水郡長島町川床961,1978,30,,43.0,https://kaze-mori.com/,,
2024-05-01,地方独立行政法人　東京都立産業技術研究センター,公社・官公庁・学校・研究施設,1,■事業内容： 「中小企業を科学技術で支え、すべての人々の生活に貢献すること」を使命として下記事業を行っています。(1)事業化支援 （機器利用、産学公連携）(2)技術協力 （依頼試験、技術相談）(3)研究開発 （基盤研究、共同研究）(4)技術移転 （技術セミナー・講習会、情報提供）,東京都江東区青海2-4-10,2006,335,"28,000百万円",42.9,https://www.iri-tokyo.jp,,
