更新日,名称,業界(小分類),求人有無,所在地,代表者,設立,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,学校法人琴似キリスト教学園,公社・官公庁・学校・研究施設,求人なし,北海道札幌市西区八軒二条西1-3-1,理事長 白鳥 正太郎,1982,,,,111 百万円,
2024-08-01,学校法人吉田学園,公社・官公庁・学校・研究施設,求人なし,青森県十和田市穂並町4-55,理事長 竹ケ原 公,1984,,,,114 百万円,
2024-08-01,学校法人二戸学園,公社・官公庁・学校・研究施設,求人なし,岩手県盛岡市盛岡駅西通1-6-30,理事長 石山 哲,1978,,,,46 百万円,
2024-08-01,学校法人七郷学園,公社・官公庁・学校・研究施設,求人なし,宮城県仙台市若林区荒井3-15-9,園長 櫻田 正志,1977,,,,928 百万円,
2024-08-01,学校法人狩野学園,公社・官公庁・学校・研究施設,求人なし,茨城県かすみがうら市稲吉2-18-8,理事長 狩野 良和,1978,,,,354 百万円,
2024-08-01,学校法人報徳会,公社・官公庁・学校・研究施設,求人なし,栃木県宇都宮市上戸祭町3130-5,理事長 石川 秋十,1980,,,,397 百万円,
2024-08-01,学校法人助川学園,公社・官公庁・学校・研究施設,求人なし,茨城県日立市諏訪町1-14-6,理事長 大江 日出雄,1995,,,,,
2024-08-01,学校法人岩本学園,公社・官公庁・学校・研究施設,求人なし,栃木県宇都宮市西原3-2-12,理事長 岩本 眞砂枝,1963,,,,224 百万円,
2024-08-01,学校法人ひまわり学園,公社・官公庁・学校・研究施設,求人なし,栃木県小山市大字横倉新田287-2,理事長 赤井 英子,1970,,,,499 百万円,
2024-08-01,学校法人江東学園,公社・官公庁・学校・研究施設,求人なし,栃木県宇都宮市江曽島町1258-6,理事長 馬場 伊智子,1975,,,,"1,330 百万円",
2024-08-01,学校法人林西寺学園,公社・官公庁・学校・研究施設,求人なし,埼玉県越谷市大字平方299-2,理事長 東 千壽子,1974,,,,189 百万円,
2024-08-01,学校法人並木学園,公社・官公庁・学校・研究施設,求人なし,埼玉県新座市野火止8-2-16,理事長 並木 和子,1974,,,,,
2024-08-01,学校法人東岩槻上里学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市岩槻区上里2-3-9,理事長 関根 規雄,1974,,,,823 百万円,
2024-08-01,学校法人宝国寺学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市岩槻区大字鹿室286-1,理事長 大久保 俊雄,1974,,,,610 百万円,
2024-08-01,学校法人五十嵐学園,公社・官公庁・学校・研究施設,求人なし,埼玉県吉川市大字上内川888-2,理事長 五十嵐 修,1974,,,,96 百万円,
2024-08-01,学校法人今井学園,公社・官公庁・学校・研究施設,求人なし,埼玉県戸田市下戸田2-22-11,理事長 今井 輝嗣,1975,,,,"1,231 百万円",
2024-08-01,学校法人岩槻みどり学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市岩槻区加倉1-25-2,理事長 川端 清光,1969,,,,363 百万円,
2024-08-01,学校法人清新義塾,公社・官公庁・学校・研究施設,求人なし,埼玉県川口市柳根町2-11,理事長 新藤 孝衛,1969,,,,"3,158 百万円",
2024-08-01,学校法人白百合学園,公社・官公庁・学校・研究施設,求人なし,埼玉県幸手市中2-7-32,理事長 青鹿 義和,1967,,,,"1,450 百万円",
2024-08-01,学校法人戸田東幼稚園,公社・官公庁・学校・研究施設,求人なし,埼玉県戸田市中町1-15-10,理事長 金子 秀富,1969,,,,"1,778 百万円",
2024-08-01,学校法人富山学園,公社・官公庁・学校・研究施設,求人なし,埼玉県春日部市大場213,理事長 富山 治,1969,,,,848 百万円,
2024-08-01,学校法人豊田学園,公社・官公庁・学校・研究施設,求人なし,埼玉県三郷市戸ケ崎2-576,理事長 豊田 岩男,1971,,,,91 百万円,
2024-08-01,学校法人ひつじ幼稚園,公社・官公庁・学校・研究施設,求人なし,埼玉県川越市仙波町3-6-1,理事長 星野 時二,1954,,,,"1,610 百万円",
2024-08-01,学校法人藤田学園,公社・官公庁・学校・研究施設,求人なし,埼玉県北葛飾郡杉戸町大字下高野572-5,理事長 藤田 徹,1970,,,,,
2024-08-01,学校法人本木学園,公社・官公庁・学校・研究施設,求人なし,埼玉県狭山市大字北入曽395,理事長 本木 茂,1971,,,,521 百万円,
2024-08-01,学校法人谷塚幼稚園,公社・官公庁・学校・研究施設,求人なし,埼玉県草加市瀬崎2-37-3,理事長 小倉 惠照,1954,,,,607 百万円,
2024-08-01,学校法人山崎学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市西区大字清河寺1235-1,理事長 山崎 広徳,1970,,,,,
2024-08-01,学校法人熊井学園,公社・官公庁・学校・研究施設,求人なし,埼玉県桶川市大字上日出谷1008,理事長 熊井 隆広,1971,,,,387 百万円,
2024-08-01,学校法人まるさわ学園,公社・官公庁・学校・研究施設,求人なし,埼玉県所沢市狭山ケ丘1-3015,理事長 澤田 一夫,1971,,,,293 百万円,
2024-08-01,学校法人大野学園,公社・官公庁・学校・研究施設,求人なし,埼玉県草加市西町1005-1,理事長 大野 良行,1972,,,,79 百万円,
2024-08-01,学校法人藤塚学園,公社・官公庁・学校・研究施設,求人なし,埼玉県春日部市藤塚1160,理事長 逸見 東太郎,1972,,,,738 百万円,
2024-08-01,学校法人マルハ学園,公社・官公庁・学校・研究施設,求人なし,埼玉県所沢市中新井4-15-7,理事長 原 勉,1972,,,,215 百万円,
2024-08-01,学校法人金子学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市見沼区染谷2-23,理事長 金子 善英,1973,,,,"1,031 百万円",
2024-08-01,学校法人大道学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市岩槻区大字表慈恩寺593-1,理事長 大島 道雄,1973,,,,285 百万円,
2024-08-01,学校法人庄和森田学園,公社・官公庁・学校・研究施設,求人なし,埼玉県春日部市米島63,理事長 森田 博,1978,,,,"1,058 百万円",
2024-08-01,学校法人報徳学園,公社・官公庁・学校・研究施設,求人なし,埼玉県本庄市小島395-2,理事長 間庭 進一,1979,,,,137 百万円,
2024-08-01,学校法人花積学園,公社・官公庁・学校・研究施設,求人なし,埼玉県春日部市下蛭田16-1,理事長 池田 彰,1979,,,,591 百万円,
2024-08-01,学校法人川瀬学園,公社・官公庁・学校・研究施設,求人なし,埼玉県久喜市青毛4-11-5,,1980,,,,377 百万円,
2024-08-01,学校法人浦和富士学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市南区別所7-6-1,理事長 田島 道子,1981,,,,"1,782 百万円",
2024-08-01,学校法人無量寿学園,公社・官公庁・学校・研究施設,求人なし,埼玉県北葛飾郡松伏町大字上赤岩1200-1,理事長 宮本 慶通,1981,,,,418 百万円,
2024-08-01,学校法人中山学園,公社・官公庁・学校・研究施設,求人なし,埼玉県春日部市栄町3-248,理事長 中山 剛,1982,,,,327 百万円,
2024-08-01,学校法人小林学園,公社・官公庁・学校・研究施設,求人なし,埼玉県春日部市粕壁東2-16-65,理事長 小林 秀樹,1982,,,,58 百万円,
2024-08-01,学校法人庄和学園,公社・官公庁・学校・研究施設,求人なし,埼玉県春日部市米島725,理事長 阿久井 正己,1982,,,,84 百万円,
2024-08-01,学校法人桶川学園,公社・官公庁・学校・研究施設,求人なし,埼玉県桶川市寿2-10-4,理事長 細田 秀機,1983,,,,586 百万円,
2024-08-01,学校法人清月学園,公社・官公庁・学校・研究施設,求人なし,埼玉県川口市大字芝5222,理事長 松波 良晃,1983,,,,86 百万円,
2024-08-01,学校法人和田学園,公社・官公庁・学校・研究施設,求人なし,千葉県我孫子市布佐1275,,1974,,,,270 百万円,
2024-08-01,学校法人千成学園,公社・官公庁・学校・研究施設,求人なし,千葉県佐倉市千成3-4-3,理事長 安川 裕樹,1974,,,,,
2024-08-01,学校法人岡田学園,公社・官公庁・学校・研究施設,求人なし,千葉県松戸市高塚新田295-3,理事長 岡田 毅,1975,,,,"1,092 百万円",
2024-08-01,学校法人川上学園,公社・官公庁・学校・研究施設,求人なし,千葉県千葉市美浜区真砂2-17-82,理事長 川上 浩,1975,,,,282 百万円,
2024-08-01,学校法人堀口学園,公社・官公庁・学校・研究施設,求人なし,千葉県印旛郡酒々井町東酒々井1-1-105,理事長 堀口 路加,1975,,,,,
2024-08-01,学校法人霊樹寺学園,公社・官公庁・学校・研究施設,求人なし,埼玉県久喜市鷲宮3-6-2,理事長 岡田 竜一,1984,,,,503 百万円,
2024-08-01,学校法人早蕨学園,公社・官公庁・学校・研究施設,求人なし,埼玉県蕨市錦町3-11-14,理事長 奥田 十善,1985,,,,"1,026 百万円",
2024-08-01,学校法人光和学園,公社・官公庁・学校・研究施設,無,埼玉県川口市八幡木1-16-11,理事長 髙橋 浩司,1985,,,,,
2024-08-01,学校法人サンライズ学園,公社・官公庁・学校・研究施設,求人なし,埼玉県川越市大字笠幡2764-1,理事長 三上 友通,1985,,,,295 百万円,
2024-08-01,学校法人桐葉学園,公社・官公庁・学校・研究施設,求人なし,埼玉県所沢市緑町3-24-3,理事長 仲 智,1985,,,,769 百万円,
2024-08-01,学校法人花ちる里学園,公社・官公庁・学校・研究施設,求人なし,埼玉県加須市大室255-1,理事長 鳥山 喜美代,2001,,,,455 百万円,
2024-08-01,学校法人浦和済美学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市浦和区仲町2-6-15,,2002,,,,231 百万円,
2024-08-01,学校法人光学園,公社・官公庁・学校・研究施設,求人なし,千葉県我孫子市緑2-3-1,理事長 岡島 昭信,1969,,,,969 百万円,
2024-08-01,学校法人福寿学園,公社・官公庁・学校・研究施設,求人なし,千葉県柏市高柳1364,理事長 関矢 良順,1971,,,,434 百万円,
2024-08-01,学校法人四街道旭学園,公社・官公庁・学校・研究施設,求人なし,千葉県四街道市小名木77-3,理事長 山﨑 勇,1972,,,,405 百万円,
2024-08-01,学校法人芦童学園,公社・官公庁・学校・研究施設,求人なし,千葉県千葉市花見川区さつきが丘2-13,,1972,,,,135 百万円,
2024-08-01,学校法人常盤平学園,公社・官公庁・学校・研究施設,求人なし,千葉県松戸市常盤平2-21,理事長 森口 健,1972,,,,115 百万円,
2024-08-01,学校法人岩浅学園,公社・官公庁・学校・研究施設,求人なし,千葉県船橋市八木が谷2-18-1,理事長 岩浅 康二,1973,,,,,
2024-08-01,学校法人伊集学園,公社・官公庁・学校・研究施設,求人なし,埼玉県所沢市小手指町2-12-1,理事長 石嶺 裕子,1975,,,,674 百万円,
2024-08-01,学校法人三ッ木学園,公社・官公庁・学校・研究施設,求人なし,埼玉県狭山市大字東三ツ木184-1,理事長 三ツ木 伸一,1977,,,,616 百万円,
2024-08-01,学校法人島学園,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市見沼区島町448,理事長 吉田 敏雄,1978,,,,542 百万円,
2024-08-01,学校法人子どもの森,公社・官公庁・学校・研究施設,求人なし,東京都稲城市矢野口1753,理事長 角田 享,1999,,,,"1,661 百万円",
2024-08-01,学校法人みずほ学園,公社・官公庁・学校・研究施設,求人なし,東京都練馬区東大泉5-27-8,理事長 本橋 清彦,2003,,,,897 百万円,
