更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-06-01,九州昭和産業株式会社,食品・飲料メーカー（原料含む）,1,■事業内容：・配合飼料、単味飼料、配合肥料の製造、販売・鶏卵、畜産物の仕入れ、販売・養豚農場の運営,鹿児島県志布志市志布志町志布志3309,1985,,87,300百万円,36.0,http://kyushu-showa.co.jp/,
2024-08-01,ペットゴー株式会社,ペット関連メーカー,2,■事業概要：ペットのQOL向上に役立つ食事療法食や動物用医薬品、サプリメントなどの犬猫のペットヘルスケア商品を中心に販売しています。同社では、本社及び物流センターで商品の仕入れからサイト運営、物流までの複雑多岐にわたる業務をすべてワンストップで行っており、Ｅコマース運営で必要となるインフラも取り揃えた一気通貫型のＥコマースプラットフォームを構築しています。さらなるペットのQOL向上を目指し、自社ブランド「ベッツワン」を展開しています。,東京都中野区本町1-32-2ハーモニータワー12F,2004,グロース市場,52,451百万円,42.0,https://corp.petgo.jp/,
2024-06-01,ALSOKエムビック研究所株式会社,食品・飲料メーカー（原料含む）,1,私たちALSOKエムビック研究所は、食と環境を通して「安全・安心」な暮らしを提供します。■事業内容：ALSOKエムビック研究所は、食品の検査・分析や衛生コンサルティングを通して、日本中の皆様に安心して食べることができる、暮らすことができる社会を提供できるよう、様々な社会問題（ O-157蔓延問題、食品偽造問題、残留農薬問題、福島原発による放射線問題、食品への異物混入問題）に対し、真摯に取り組んでいます。,東京都品川区東品川2-2-24天王洲セントラルタワー18F,2014,,92,1百万円,48.0,https://www.life-silver.com/mbic_company/profile/,
2024-08-01,グローバル・エンジニアリング・サービス株式会社,機能性化学（有機・高分子）メーカー,1,■事業内容1. 表面処理検査業務および塗装検査業務2. 倉庫管理業務■社長のご挨拶弊社は船舶用塗料のリーディングカンパニーである中国塗料（株）の子会社で、中国塗料（株）の製品が採用された船に塗料が適正に塗装されているかを検査する会社です。塗料は錆や埃などの異物の上に塗装したり、既定の膜厚に塗装されていなければ塗料本来の性能を発揮しません。弊社の社員は下地処理検査及び塗装後の塗膜検査を行うことで、塗料本来の性能を発揮し船を長期にわたり腐食から守り、美観を維持できるよう業務に励んでおります。一緒に活躍してくれる人待っています。,広島県大竹市明治新開1-7,1982,,46,29百万円,,https://www.cmp.co.jp/company/group_company.html,
2024-06-01,株式会社カリンピア,家具・インテリア・生活雑貨メーカー,1,■事業内容：生活雑貨、服飾雑貨の商品企画開発／オリジナル商品の海外生産及び輸入、卸,大阪府大阪市中央区東心斎橋1-5-9東心斎橋ビル5F,1999,,59,145百万円,,https://www.karinpia.com/,
2024-07-01,アルマティス株式会社,石油化学メーカー,1,■事業内容：アルミナを主原料としたアルミナ化成品の製造及び販売。取扱製品はアルミナセメント、低ソーダアルミナ、易焼結性アルミナ、研磨材用アルミナ等。焼結アルミナの国内シェアー第一位の座を確保しています。約25%は海外に輸出され、残りの75%は国内の耐火物メーカーに向け出荷しています。岩国工場は、品質並びに技術の向上に努めており、1993年にISO9002認証工場となり、2002年12月にはISO14001認証を取得しました。国内の販売においては、森村商事社が総代理店となっています。また、海外の販売については、貿易業務を行っています。,山口県岩国市長野1815-2,1987,,51,200百万円,41.0,http://almatis.com/,
2024-07-01,アイメディア株式会社,文房具・事務・オフィス用品メーカー,1,■事業概要：・生活雑貨や日用品の企画開発、製造、輸入、販売,広島県広島市東区若草町12-1アクティブインターシティ広島 9F,1983,,57,100百万円,42.9,https://www.aimedia.co.jp/,
2024-08-01,ＡＧＣコーテック株式会社,石油化学メーカー,求人なし,,東京都千代田区神田錦町2-9コンフォール安田ビル 5Ｆ,1963,,50,300 百万円,,"Failed to retrieve page, status code: 410",代表取締役 森田 充
2024-06-01,ＮＣ東京ベイ株式会社,食品・飲料メーカー（原料含む）,1,■事業内容硫酸、精製硫酸、発煙硫酸の製造、港湾業■会社の特徴硫酸（焙焼法）は国内トップクラスの生産能力を誇り、各プロセス の特性を生かしたバランスの良い効率的な生産、硫酸製造設備の回 収蒸気により、自家発電を行い省資源・省エネルギー化を実施。■経営理念 ： Mission（使命、存在目的）魅力ある製品と細やかなサービスにより、社会が求める価値を皆様と共創し、サステナブル社会の実現に貢献する。,千葉県袖ケ浦市北袖14,1967,,40,"1,946百万円",,https://www.nctb.co.jp/,
2024-07-01,中部リサイクル株式会社,金属・製綱・鉱業・非鉄金属メーカー,1,市町村の清掃工場（焼却施設）から発生する燃え殻（焼却後残る残渣：主灰）、ばいじん（集塵灰：飛灰）および民間から出る産業廃棄物（燃え殻などの固形廃棄物）をリサイクルし、金・銀・銅などの資源生成を行っています。,愛知県名古屋市港区昭和町18番地,1999,,56,100百万円,36.0,https://www.chubu-recycle.co.jp/,代表取締役社長 今井 孝治
2024-08-01,日本ハム冷凍食品株式会社,食品・飲料メーカー（原料含む）,4,■当社について・当社はニッポンハムグループの一員として、家庭用冷凍食品の企画・販売を行っており、お客様に「食べる喜び」をお届けし、豊かな食生活を支えることをミッションとしています。当社の強みは、ニッポンハムグループの豊富な経験とノウハウを活かし、お客様のニーズに応える高品質な商品を提供していることです。グループの強みを活かし、冷凍食品業界に新しい風を起こすチャレンジ精神を持ち、経験や知識を活かして日々成長しています。,東京都品川区大崎2-1-1ThinkPark Tower,1999,,61,310百万円,,https://www.nipponham-frozenfoods.co.jp/,
2024-08-01,株式会社ファインケメティックス,化粧品メーカー,4,■詳細：(1)化粧品の受託生産・基礎化粧品（スキンケア化粧品）・頭髪化粧品…染毛料、スタイリング剤等・清浄用化粧品…ボディソープ、洗顔料、シャンプー、リンス等・入浴用化粧品・芳香化粧品(2)医薬部外品の受託生産・育毛剤・パーマネントウェーブ用剤・除毛剤・薬用化粧品・浴用剤(3)その他,東京都豊島区東池袋3-7-1池袋ジャックプラザ,1957,,98,54百万円,,http://www.fine-chemetics.co.jp/,
2024-06-01,CAMPARI JAPAN株式会社,食品・飲料メーカー（原料含む）,2,■事業内容：洋酒の輸入販売、営業活動及びマーケティング,東京都東京都港区南青山1-1-1新青山ビル西館6F,2008,,50,100百万円,,https://camparijapan.com/,
2024-07-01,株式会社ワンダーキープ高萩,機能性化学（有機・高分子）メーカー,2,■事業内容： パウダーテック株式会社が販売する品質保持剤を製造しております。具体的には脱酸素剤、酸素検知剤であり、食品の酸化防止やカビ等を防ぎ品質保持（鮮度保持）するための商品を製造しています。これら製品は、食品の賞味期限の長期化、長距離輸送を可能にし、劣化や廃棄ロスを減らすことからSDG’ｓにも貢献しております。,千葉県柏市高田1201-12,2003,,86,100百万円,48.0,https://www.powdertech.co.jp/company/group/,
2024-07-01,株式会社ネツレン小松,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容： ・日本で初めて誘導加熱技術を導入したグループ会社高周波熱錬株式会社の北陸における拠点です。他社には真似することのできない特殊分野での技術力はお客様からの高い信頼を得ています。・主要事業は、金属材料、金属製品の高周波焼入、焼戻を行っております。■主要製品・建設機械／施回輪スプロケット、アイドラー他・工作機械／ヘッド、スピンドル他・繊維機械／カム、歯車他・自動車／ハブユニット、シャフト他・内燃機関／プッシュロット、バルブ他・農業機械／スプロケット、フォーク他,石川県小松市工業団地1-37-3,,,44,40百万円,,https://www.k-neturen.co.jp/ja/company/network/network_02.html,
