更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-08-01,藤林コンクリート工業株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,4,■事業内容： 創業68年、コンクリート二次製品及び生コンクリートを販売しています。二次製品は、自社で考案した特許製品を中心に東北各県、関東圏、一部関西までの販売網があります。,新潟県柏崎市大字安田2078,1958,,82,20百万円,https://www.fujibayashi-c.co.jp/,,
2024-08-01,藤村クレスト株式会社,住宅設備・建材メーカー,14,■事業内容：コンクリート製品の製造、販売及びパイル施工工事,新潟県柏崎市栄町7-8,1949,46.3,305,80百万円,https://fujimura-crest.co.jp/,,
2024-06-01,株式会社東京にいたか屋,食品・飲料メーカー（原料含む）,1,■企業概要：【創立90年】商社とメーカー機能を併せ持つ伝統企業。グローバル展開・グループ拡大で取扱商品も年々増加し成長中。日本ではべったら漬けやしらす、香港ではキムチ、アメリカではガリショウガなどで、業界シェアナンバーワン商品多数。,東京都中央区日本橋浜町3-2-2新高屋ビル,1930,,50,10百万円,https://www.niitakaya.co.jp/,,
2024-07-01,テクノＵＭＧ株式会社,機能性化学（有機・高分子）メーカー,1,■当社（概要）：テクノポリマー株式会社とUMG ABS株式会社の国内トップクラスのABS樹脂メーカ－2社が事業統合して発足したABS系樹脂のグローバルカンパニーです。■当社（詳細）：私たちテクノUMG株式会社は、事業統合により2018年4月に誕生した新会社です。同じ業界にありながら異なる得意分野を持っていた両社が手を結ぶことによるシナジー効果は絶大。名実ともに、業界のリーディングカンパニーとしての一歩を踏み出すこととなりました。■事業内容：高機能樹脂（ABSを主体としたスチレン系樹脂）の開発・製造および販売,東京都港区東新橋1-9-2汐留住友ビル22F,2018,40.0,840,"3,000百万円",https://www.t-umg.com/jp/home/,,
2024-06-01,株式会社佐々木合成,住宅設備・建材メーカー,1,■事業内容：住宅・建材・雑貨・家具・その他のプラスチックの異型押出品の製造・販売プラスチック異型押出品から顧客と価値を共に創るライフスタイルカンパニー,福井県越前市北町75-42-1,1970,,66,30百万円,https://sasaki-gs.co.jp/,,
2024-06-01,ロイアルエンジニアリング株式会社,機能性化学（有機・高分子）メーカー,2,■事業内容：精密プラスチック部品を金型設計・制作から、射出成型により製造する会社です。平成６年創業以来、プラスチックを中心とした モノづくりを続けて28年目になります。モノによっては2～３ミリのお客様ご要望の構想製品を最適な樹脂の選定から梱包までの対応で、金型及び成形に関するトータルプランニングを提案しております。,千葉県我孫子市天王台3-3-5,1994,,16,22百万円,http://www.loial.co.jp/index.html,,
2024-08-01,住化ポリカーボネート株式会社,石油化学メーカー,4,"■企業概要：平成8年1月、住友化学社及びダウケミカル社の折半出資により同社が設立されました。ポリカーボネート樹脂と同ブレンド品の製造/販売を専門に手がけています。日本国内およびアジア向け輸出販売をしています。現在は住友化学が全ての持ち分を取得し、100%出資子会社となっています。■事業内容： ポリカーボネート樹脂（SDポリカTM)および同ブレンドの製造販売を展開。ポリカーボネート樹脂の生産量は80,000トン/年。携帯用電子機器、液晶関連部品、シート・フィルム用途、自動車部品、照明器具、文具等に多く販売",東京都中央区日本橋小網町1-8茅場町高木ビル6F,1996,43.6,131,"2,400百万円",https://www.scpc.jp/,,
2024-06-01,株式会社まもかーる,食品・飲料メーカー（原料含む）,4,"■事業内容：仕出し弁当製造・販売（20,000食以上／日）、企業や官公庁ヘの昼食弁当提供",山梨県山梨市下石森379-1,1993,,380,10百万円,https://www.mamoka-ru.co.jp/,,
2024-07-01,横浜植木株式会社,食品・飲料メーカー（原料含む）,3,■事業内容： （1）種苗事業ミッション→私たちは、タネの持つ可能性を広げ、みんなの笑顔に貢献します。（2）園芸事業ミッション→私たちは、明日の園芸を創造し、笑顔の暮らしを彩ります。（3）造園事業ミッション→私たちは、花と緑を通して地域と共存し、笑顔あふれる未来をつくります。,神奈川県横浜市南区唐沢15,1891,44.8,175,48百万円,https://www.yokohamaueki.co.jp/,,
2024-07-01,ナカノ株式会社,繊維メーカー,9,■事業内容:繊維リサイクルに関する情報発信■企業理念：ナカノ株式会社の目的は、社会に心の豊かさを生み出すことにあります。心の豊かさとは、足るを知り、お互いを成長しあえる夫婦のような関係のことだと考えています。ナカノ株式会社は、豊かな社会づくりを事業とする会社です。■ミッション：人と人、人と環境とを調和させる知恵、エコソフィーを結集し、豊かな社会づくりに率先して行動します。■ビジョン：ナカノ株式会社と握手することで豊かになれる、と常に信頼される会社になります。,神奈川県横浜市南区新川町5-27,1934,,113,25百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社石﨑建材社,住宅設備・建材メーカー,1,■事業内容：・石﨑建材社グループはビル用／住宅用のアルミサッシをはじめ、金属曲げ加工品の製造施工販売などを行なっています。富山県魚津市という北陸の企業でありながら、関東や中京地域の大型ビル、公共施設など多方面での需要に柔軟に対応可能な高い技術力があります。「石﨑建材社だからこそ出来ること」に誇りを持ちながら、常にお客様の細かいご要望を実現し、確かな信頼をいただいております。・設計／展開・製作／加工・品質管理・現場取付,富山県魚津市横枕647-1,1973,,68,33百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,有限会社六曜舎,食品・飲料メーカー（原料含む）,1,■企業概要：山梨・八ヶ岳の自然に囲まれ、美味しい水や空気をたっぷり閉じ込めて焼き上げたパンを皆様にお届けしています。「お客様に喜んでいただける商品・サービスの提供」を基本理念とし、自社での製粉からパンの製造を行っております。県内に「:コーナーポケット」を店舗展開、さらに通信販売や全国各地でのイベント販売などで、個性豊かなパン製品を供給し人気を博しております。「法を守り、適正な労働環境・安全衛生・経営管理に努める」「仕事と育児の両立にかかる行動計画に基づき、男女問わず産前から復職までの支援に取り組み、働きがいのある職場を推進する」など、社会や従業員にも優しい会社経営を目指しています。,山梨県韮崎市中田町小田川154,1990,,70,10百万円,https://rokuyousha.co.jp,,
2024-08-01,真名川株式会社,繊維メーカー,3,■事業内容：ナイロン・ポリエステルなどの合成繊維の仮撚り加工糸の製造・販売を行っています。車両内装材、インテリア、スポーツウエア、ユニフォーム、医療資材などを原糸メーカーや商社へ委託加工することが事業の中心です。,福井県大野市吉28字下河原2,1973,42.0,31,10百万円,http://managawa.sakura.ne.jp/,,
2024-08-01,株式会社フェローテックマテリアルテクノロジーズ,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,33,■事業内容：1. 半導体等装置関連事業製品の製造販売（真空シール・石英製品・ファインセラミックス製品・シリコンパーツ・CVD-SiC製品・マシナブルセラミックス製品・石英ルツボ・シリコンウエーハ等） 2. 電子デバイス事業製品の製造販売（磁性流体・サーモモジュール・パワー半導体用基板） 3. 車載関連事業製品の製造販売,東京都中央区日本橋2-3-4日本橋プラザビル5F,1989,,350,485百万円,https://ft-mt.co.jp/company/outline/,,
2024-08-01,アサヒ精工株式会社,石油化学メーカー,6,＜生産品目＞●ＯＡ機器用ゴムローラ●ＯＡ機器用ユニット●金属加工品＜製造設備＞●円筒研削盤●ＮＣ円筒研削盤●フィニッシャー●ゴムカット機●チューブカット機●ローラ端面カット機●ゴム自動圧入機●芯金自動圧入機●接着剤塗布機●ゴムプレス成型機●ＰＦＡチューブ被せ機●プライマ塗布機●シリコーン注型機●電気オーブン●高温用電気オーブン●ブラストマシン●塗布機 ●フライス盤●旋盤●ボール盤＜検査設備＞●レーザー外径測定器●投影機●トルクメータ●表面粗さ計●膜厚計●粘度計●ゴム硬度計（Ａ/Ｃ/ＦＰ）●硬度計用定圧荷重計●絶縁抵抗計●ローラ電気抵抗測定器●ローラ通電試験機●恒温槽,石川県白山市旭丘3-16,1988,,28,"6,000百万円",https://www.toho-rubber.co.jp/files/annai.pdf,,
2024-08-01,中央葡萄酒株式会社,食品・飲料メーカー（原料含む）,2,～1923年創業。創業から約100年『グレイスワイン（GRACE WINE）』というブランドでご愛飲をいただいています。2010年よりEUへ本格輸出がスタート。現在20か国へ輸出しています。海外でも愛されるワインとなっています。～■事業内容果実酒等の醸造販売,山梨県甲州市勝沼町等々力173,,,20,20百万円,https://www.grace-wine.com/,,
2024-08-01,樹産業株式会社,その他メーカー,2,■会社概要：当社は、昭和60年にクリーンルーム設備の設計・製造・施工・保守を主な事業として創業いたしました。高い技術力を維持し創業以来37年となります。クリーンルームとは、空気清浄度を管理し、チリ・ホコリ・菌をなくした空間のことで、食品工場や精密機械製造工場などに導入され、まさに、モノ作りの現場には欠かせない存在です。営業エリアは、南は沖縄、北は北海道まで日本全国からのお問い合わせにお答えしております、その中でも関東近郊エリアの受注が5割以上を占めています。,千葉県我孫子市日秀262,1985,45.0,5,20百万円,http://www.itsuki-sangyo.co.jp,,
2024-08-01,酒伊編織株式会社,繊維メーカー,1,■事業内容： ・縫製業(各種ニット製品の製造・販売)・糸加工業(各種糸の加工・販売)・生地製造業(各種ニット生地の製造・販売)■特徴：同社では、原糸メーカーとの共同による新しい素材の開発を行っております。糸の開発・加工のみならず、織、編とのコラボレーションによるテキスタイル素材の開発、独自の設備による個性ある素材の開発を等も実施しており、家庭用資材、産業用途資材等、幅広い商材を提案をしております。また、経編み、丸編みでジャージ素材、メッシュ等のニット素材の開発を行っております。現在は大手スポーツウェアメーカーからのＯＥＭ生産を中心に展開しており、対応力を高くご評価頂いております。,福井県鯖江市桜町2-1-5,1954,,77,48百万円,https://sakaiamiori.com/company/,,
2024-07-01,株式会社TOKO,住宅設備・建材メーカー,7,当社は2020年4月に、商号を東工シャッター株式会社から株式会社TOKOに社名変更しております。■事業内容：アルミニウム合金の押出在位行を使ったビル、住宅向け建材製品の開発、設計、販売・ビル建材事業（イスターカーテン※学校、保育園などで利用）・エクステリア事業（カーテンゲート）・住宅建材事業（ウインドイースター※大和ハウス、住友林業、旭化成住宅販売）,福井県鯖江市熊田町1-100,1957,,200,98百万円,https://www.toko-ss.co.jp/,,
2024-08-01,甲斐食産株式会社,食品・飲料メーカー（原料含む）,1,■事業内容： 1. 食鳥の処理・加工及び販売2. 食肉及び加工食品の販売3. ブロイラーの雛・飼料・動物医薬品・燃料・飼育器具機材の販売■同社について：鶏の生産・処理加工・販売を一貫した体制を構築して営業活動をしております。生産農場はどれも富士山麓・南アルプス・八ヶ岳山麓に囲まれた美しい環境の中で飼育されており健康で安全・安心な鶏を育てる為、日々邁進しております。また、衛生管理・品質管理を徹底させた工場で生産された鶏肉は迅速な物流により、顧客へ高鮮度の状態でお届けしております。顧客に満足していただき、生産者と共に発展していける会社を目指し鋭意努力して参る所存でございます。,山梨県笛吹市八代町米倉1447,1963,,120,10百万円,https://kaishokusan.co.jp/,,
2024-07-01,福井めがね工業株式会社,ファッション・アパレル・アクセサリーメーカー,1,当社はルックスオティカジャパン㈱のグループ企業として、チタンや金を使用したメガネフレームの製造・販売を行う会社です。金無垢製のメガネフレームを製造する会社は全国的に少ない一方、当社は20年近く、金無垢製のメガネフレームを主力製品として製造しております。2021年に新工場での稼働を開始し、今後、さらなる事業拡大を目指して参ります。■主要取扱品目：・メタル枠・プラスチック枠・コンビ枠・その他、素材枠・サングラス 等■当社のフレームが使用されている主なアイウェアブランド：・Ray-Ban・OLIVER PEOPLES・PRADA・ARMANI 等,福井県鯖江市御幸町1-301-4,1969,,205,215百万円,なし,,
2024-08-01,株式会社ニッポー,その他メーカー,4,■事業内容： 弊社は梱包・結束資材などの用途として使用されるPPテープ・PPロープの製造販売を手掛けています。PPテープ、PPロープは使用用途が広く、事業・生活のあらゆるシーンで登場します。弊社は創業半世紀を超え、全国のお得意様へ安定的に商品をご利用頂いており、高い評価と信頼を頂いています。,富山県砺波市鹿島251,1967,,11,10百万円,http://nippo-net.co.jp,,
2024-07-01,株式会社ちぼりホールディングス,食品・飲料メーカー（原料含む）,7,■事業概要：贈答焼き菓子の国内トップシェアを誇るメーカーとして、下記事業を展開しています。・菓子および食品の製造販売・酒類の輸入および販売・菓子製品の輸出および輸入・菓子製造に伴う原材料の輸出入および販売・上記に付帯する一切の業務,神奈川県足柄下郡湯河原町土肥1-15-4,1969,41.0,,50百万円,http://www.tivoli-hd.com/,,
2024-06-01,株式会社オーナメント依田,繊維メーカー,1,"■事業内容： 衣料全般（靴下、肌着、はきもの、軽衣料）の企画製造・卸売、玩具の卸売 ■特徴など：山梨県内最大手の「卸売業兼メーカー」として、生活衣料品をメインに全国の大手チェーンドラッグストア様へ（軽衣料品・サンダル・タオルなどを納品しています。取扱商品数は30,000アイテムにも及び、一部の商品については自社で企画を行い、国外の協力工場で製造も行っております。生活衣料品を主な商材として、有名ドラッグストア様やスーパー様、ホームセンターなど大手優良企業とのお取引がございます。また、自社での企画＆商品製造や海外仕入れも行っております。",山梨県西八代郡市川三郷町楠甫395,1946,,90,600百万円,https://ornament-yoda.co.jp/,,
2024-08-01,株式会社ゴールドウイン,ファッション・アパレル・アクセサリーメーカー,27,■事業概要：ザ・ノース・フェイスをはじめとした、スポーツカテゴリーにおけるブランドの企画、製造、販売を展開しています。創業以来、「スポーツを通じて、豊かで健やかな暮らしを実現する」を企業理念としてきており、70年蓄積してきた技術力でそれぞれの競技に特化した高機能商品を生み出し、トップアスリートから一般の愛好家まで幅広い信頼を得ております。,東京都港区北青山3-5-6青朋ビル,1951,40.0,3051,"7,079百万円",http://www.goldwin.co.jp,プライム市場,
2024-07-01,昭和工業株式会社,住宅設備・建材メーカー,1,■事業内容１．建築用重量鉄骨の設計、組立加工、販売２．鉄骨階段の組立、施工３．建築一式工事の設計、施工４．不動産売買業務■得意分野について(業務内容)・総合建築（鉄骨造）・工場、店舗、倉庫、一般住宅・増改築、リフォーム工事・鉄骨階段,千葉県鎌ケ谷市初富808-12,1971,,15,10百万円,https://showakg.com/,,
2024-08-01,株式会社三国食研,食品・飲料メーカー（原料含む）,1,■事業内容： 水産物（主にホタテ）や食品の加工卸売業■当社の特長：・創業50年以上を誇る日海水産株式会社の関連会社でです。・各人のやる気と能力を重視し自主性を重んずる会社です・青森と福井に工場を有し、昭和40年の創業以来、ホタテ貝の仕入・加工・販売の一貫体制のもと、全国の卸売市場・食品会社に安全安心な食品を提供しています。,福井県坂井市三国町山岸23-38-8,1989,,25,10百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社鎌倉ハムクラウン商会,食品・飲料メーカー（原料含む）,1,無添加のハム、ソーセージ等のパイオニア企業として、そのほとんどを生活協同組合と学校給食向けに製造・販売しています。創業６２年を迎えた後も、更に業績を延ばし続けている会社です。,神奈川県横浜市磯子区磯子６－４０－１２,,,,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010716546/: 'NoneType' object has no attribute 'get',,代表取締役 霜田 浩
2024-05-01,株式会社ケミクレア,石油化学メーカー,2,■事業詳細：・ファインケミカル...創業以来、様々な有機合成反応の工業化に取り組んでいます。その技術を駆使してユニークな製品を生み出し続けており、臭素化合物、塩素化合物、医薬中間体、医薬品原薬など様々な製品をラインナップしています。・バイオサイド...長年にわたり培った有機合成技術展開の一環として、工業用バイオサイド（殺微生物製品）の製造および販売を行っています。イソチアゾリン系および臭素系の原体を各種取り揃えていると同時に、昨今の多様なお客様のニーズに合わせ、弊社の製造する原体を中心とした製剤処方のご提案、お客様製剤のOEM製造、そして、各種微生物試験などのサポート体制を構築しています。,東京都中央区東日本橋3-4-13,1955,42.0,122,100百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,日鉄エポキシ製造株式会社,機能性化学（有機・高分子）メーカー,2,■事業内容： ・エポキシ樹脂の製造■当社の特徴：日鉄エポキシ製造は、日鉄ケミカル&マテリアル株式会社の100%連結子会社としてエポキシ樹脂を製造を手掛けている会社です。塗料・電子電気・接着・建築・土木・複合材料などの様々な分野で広く使用されるエポキシ樹脂を製造し、自社技術によるエポキシ樹脂を国内に先駆けて市場に送りだし、更なる事業の発展にて社会へ貢献しています。■本社以外の拠点：千葉工場／神戸工場／三田工場,東京都中央区日本橋1-13-1,1985,49.0,221,100百万円,https://www.nscm.nipponsteel.com/nsepoxy/company.html,,
2024-06-01,白井松新薬株式会社,機能性化学（有機・高分子）メーカー,2,■事業内容： 消臭剤の製造及び販売■特徴：天然物由来のお茶・竹から抽出された消臭・抗菌原料の他、医薬部外品原料および食品添加物等を製造しています。■ビジョン： 人々の健康で豊かな生活に貢献し、清潔で快適な生活のために可能性を追求いたします。■組織風土： ワークライフバランスを大切にする風土です。残業は殆どなく、働きやすい職場です。,滋賀県甲賀市水口町宇川37‐1,1948,44.0,33,96百万円,https://www.shiraimatsu.com/,,
2024-08-01,クラレノリタケデンタル株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,8,■事業内容：歯科材料及びメディカル関連製品の製造・開発・販売,岡山県倉敷市酒津1621,2012,43.0,480,300百万円,http://www.kuraraynoritake.jp/,,
2024-08-01,イーグルブルグマンジャパン株式会社,石油化学メーカー,5,■事業内容： 高度な「シール密閉技術」を活かした製品を一般産業向けに提供し、現在はグローバルに事業を展開。石油化学等の装置産業で大型コンプレッサーに使われるガスシール、工業用大型ポンプやプロセスポンプ等に使われるメカニカルシール、あらゆるケミカル分野で有効な攪拌機用シールユニットをはじめとして、多様な製品群をそろえております。,東京都港区芝大門1-12-15,1989,,517,"2,930百万円",https://www.eagleburgmann.jp/mekanikaru-shiru,,
2024-06-01,日東シンコー株式会社,農薬メーカー,2,■事業内容：自動車材料、パワーエレクトロニクス材料、電子材料、重電・電線材料 の製造・販売,福井県坂井市丸岡町舟寄110-1-1,1949,42.9,374,482百万円,https://www.nittoshinko.co.jp/,,
2024-08-01,株式会社龍森,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,4,■事業内容：半導体素子封止材製造,東京都港区芝公園2-9-3芝ロイヤービル,1963,42.0,158,90百万円,http://www.tatsumori.co.jp/,,
2024-08-01,株式会社内山熔接工業,金属・製綱・鉱業・非鉄金属メーカー,4,■事業内容：自動車部品、医療機器、業務用厨房機器、半導体製造設備、液晶用有機EL用真空チャンバー、エネルギー関連部品、燃料電池部品等の設計・機械加工・プレス・組立・溶接・研磨・検査まで、ゼロベースから完成品まで製作・出荷。モノづくりに必要なすべての工程に対応,新潟県新潟市西蒲区小吉1930-1,1977,35.0,175,80百万円,https://uchiyama-inc.co.jp/,,
2024-07-01,オオタ総合食品株式会社,食品・飲料メーカー（原料含む）,1,■事業内容： （卸売事業）松阪牛(正規販売指定店認定)や鹿児島県産のざき牛、山梨県産富士山黒牛、山梨県産甲州信玄豚をはじめとする精肉、加工品を販売しており、県内はもとより首都圏に目を向け営業展開しています。（小売事業）山梨県内のスーパー、アマノパークスの複数店舗にて精肉売場を運営しております。,山梨県中巨摩郡昭和町築地新居1741-1,1977,,100,10百万円,http://www.smile-ohta.jp/index.html,,
2024-08-01,株式会社アオヤギコーポレーション,家具・インテリア・生活雑貨メーカー,2,～当社は1959年に創業したテーブルウェア、リビングウェア、家庭用品の製造販売会社です～,新潟県燕市吉田下中野1551-3,,41.0,128,45百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社ケミコート,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,■事業内容：・化学工業薬品製造販売・リン酸塩皮膜化成剤、塗装に関する設備設計監理工事・強アルカリ性イオン水や強酸性イオン水の生成器の製造販売並びにイオン水の製造販売・各種ボイラーの販売、据付及び修理,千葉県浦安市北栄4-15-10,1957,,71,96百万円,http://www.chemicoat.co.jp/,,
2024-06-01,坪金織物株式会社,繊維メーカー,1,■事業内容：・合繊織物製造業・ナイロン・ポリエステル製造,福井県坂井市春江町針原23-15,1941,,21,98百万円,http://lepitto.jp,,
2024-06-01,第一ビニール株式会社,その他メーカー,3,■事業内容：・農業用品、家庭菜園用品、ガーデン用品の製造、販売・PR用品の製造、販売・インテリア用品の製造、販売等,福井県坂井市春江町江留中37-10,1968,,105,45百万円,http://www.daim-corp.jp,,
2024-08-01,ミドリオートレザー株式会社,その他メーカー,求人なし,,山形県山形市三社57-1,1946,,,370 百万円,"Failed to retrieve page, status code: 410",,代表取締役社長 松村 不二夫
2024-06-01,株式会社サンユニフォーム,ファッション・アパレル・アクセサリーメーカー,1,"■事業内容：事務服・サービスユニフォーム・白衣・作業服など企業・店舗向け職場ユニフォームのデザイン企画と販売、及び同商品のレンタル・リース。■事業の特徴：創業60年を越える地場の老舗専門商社です。各種ユニフォームの販売を行っており、オフィスユニフォーム・白衣・作業着等、顧客は多岐に渡ります。常に新しいユニフォームの素材やデザインにチャレンジし、的確な提案を行う事で、約8,000社の企業から信頼を得ています。新作デザインを一途に集めたショールームは業界随一です。",愛知県名古屋市中区錦1-13-11,1952,39.0,40,10百万円,http://www.sun-uniform.co.jp/,,
2024-08-01,株式会社光・彩,ファッション・アパレル・アクセサリーメーカー,2,■事業内容：(1)ジュエリー事業ブライダルリングのＯＥＭ生産を中心に、同社独自の技術と知財を駆使した商品提供でジュエリー業界をリードしています。設立以来、およそ3百万点ものジュエリーを世に送り込んでいます。(2)ジュエリーパーツ事業国内パーツメーカーNo.1のシェアで50％を誇り、品質保証と短納期対応を意識しています。海外顧客にも対応していて、ジュエリーパーツの世界標準を目指しています。設立以来、およそ1億点以上の数のジュエリーパーツを世に送り込んでいます。,山梨県甲斐市竜地3049,1967,35.1,116,602百万円,http://www.kohsai-qq.co.jp/,スタンダード市場,
2024-06-01,株式会社グローバルコーポレーション,ファッション・アパレル・アクセサリーメーカー,1,ダイヤモンド輸入企画ジュエリー製造メーカー／リング、ペンダント、ピアス、イヤリング、他＜直近3年の売上高＞2023年：8億7200万円2022年：8億8300万円2021年：7億6600万円＜直近3年の経常利益＞2023年：2820万円2022年：1820万円2021年：190万円,山梨県甲斐市龍地5243,1988,40.0,35,1000万円,http://www.9680.co.jp/,,代表取締役 中山 公晶
2024-06-01,株式会社マツモト,住宅設備・建材メーカー,3,■事業内容：１：プレカット製造（構造材プレカット、羽柄材プレカット、床・野地パネルプレカット）構造材、羽柄材、床・野地パネルといった住宅部材をCAD・CAM連携により高精度にプレカットし、現場にお届け致します。２：住宅資材販売各種メーカーのシステムキッチンやユニットバスなどの住宅設備機器からフロアや内装材などの建材に至るまで、幅広く住宅資材を取り扱っております。戸建住宅やマンションのリフォームなどのご要望に対しては関連会社である恒栄ホーム株式会社にてプランから施工までをトータルにサポート致します。,神奈川県横浜市金沢区朝比奈146,1970,,60,45百万円,https://matsumoto-pc.co.jp/,,
2024-08-01,日本シヤフト株式会社,スポーツ・アウトドア用品メーカー,1,■事業内容：・ゴルフ用スチールシャフト、カーボンシャフトの製造および販売・野球用金属バットの製造・その他産業用製品の製造■製品比率：ゴルフシャフト 83％、金属バット 16％、その他1％,神奈川県横浜市金沢区幸浦2-1-15,1959,40.2,210,390百万円,https://nipponshaft.co.jp/,,
2024-08-01,山田工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,7,■事業内容：・化学機械装置の設計、製作、据付・一般産業機械装置の設計、製作、据付・各種圧力容器の設計、製造、据付・各種配管工事・鉄骨建築施工,富山県富山市婦中町萩島3253-1,1961,48.5,63,48百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社マナビス,化粧品メーカー,4,■天然由来成分を生かした化粧品・医薬部外品、洗浄剤等の企画、製造、販売（2005年、オリジナルブランド「マナビス化粧品」を設立しました。）■沿革：マナビスは、OEM（相手先ブランドの供給）専門メーカーでした。05年、その経験を活かして、ついに自社ブランド「マナビス化粧品」を立ち上げました。研究開発～製造～販売まですべて自社で手がけています。自然のチカラにこだわった、優しい製品づくりがモットーです。社員ひとりひとりが商品に懸ける情熱はどこにも負けない自信があります。,千葉県浦安市千鳥15-9,1987,,30,45百万円,http://www.manavis.co.jp/,,
2024-08-01,株式会社光洋,文房具・事務・オフィス用品メーカー,21,■事業内容：（1）排泄ケア事業…大人用紙おむつ「ディスパース」「オンリーワン」シリーズ、メディカルディスポ製品、各種介護用品製造販売（2）ショップサービス事業…病院内売店（コンビニエンス）事業の経営、医材・治療材料売店経営（3）病院内各種サービス事業…テレビ、コインランドリー、トータルカードシステム、医療福祉分野における必要人材・医療業務の人材派遣、在宅用福祉用具の販売及びレンタル、宅配サービス（4）フードサービス事業…病院・施設内レストラン、軽食喫茶、メディカル給食・配食受託,神奈川県横浜市金沢区福浦1-5-1,1973,,4500,100百万円,https://www.koyo.jp/,,
2024-08-01,フィグラ株式会社,化粧品メーカー,6,■事業概要： (1)化粧品事業：化粧品OEM事業として、容器設計開発・中味処方開発の両方を行うことができ、メイクアップ製品を中心に企画・研究・製造。時代ニーズを先取りした製品の提供を続けています。大手化粧品会社をはじめとする世界三十数社の顧客にマスカラ、アイライナー、アイブロウ、アイシャドウ、口紅、コンシーラー等多くの製品を提供しています。(2)ガラス事業：ガラス素材に特殊加工することで付加価値を持たせ、特に『環境』をキーワードに省エネ・温熱・健康・安全・防犯・IT・教育などの環境を独創的な発想で改善していきます。,東京都新宿区新小川町4-1KDX飯田橋スクエア4F,1973,40.0,370,90百万円,http://www.figla.co.jp/,,
2024-06-01,株式会社赤坂柿山,食品・飲料メーカー（原料含む）,1,■富山県産新大正もち米をはじめとする素材選びにはじまり、おかきづくりのさまざまな工程において、職人のこだわりを貫いています。また、製造から販売までを自社で行っています。■当社は、「お米の香りとうまみを感じてもらえるおかき」をお届けしたいと努めています。主役はお米。私たちはお米のおいしさを損なわず生かしていく役割を担います。一枚一枚同じもののないお米ですから、私の都合ではなくお米に合わせて作っていく。そんな「お米にやさしいおかきづくり」を大切にしています。,東京都港区赤坂3-6-10第三セイコービル 4F,1971,,160,40百万円,http://www.kakiyama.com,,
2024-06-01,アルミファクトリー株式会社,金属・製綱・鉱業・非鉄金属メーカー,2,■事業内容： アルミ押し出し形材の切断・加工・組立生産パターン（受注生産95％：計画生産5％）エックスモバイル代理店委託…2018年4月KAIGAN 北陸甲信越エリア本部加盟…2018年12月,富山県射水市戸破字針原69-16,,,43,10百万円,https://alumifactory.com/,,
2024-08-01,ミユキ化成株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,4,■事業内容：・プラスチック製品の企画開発、設計、製造・プラスチック射出成型金型の設計、製造,富山県射水市戸破針原53-14,1957,,150,30百万円,http://www.miyuki-kasei.co.jp/,,
2024-08-01,北欧産業株式会社,アパレル・繊維 （商社）,無,■OEMアクセサリー製品の企画・制作・販売■OEMアパレル・雑貨製品の企画・制作・販売■アクセサリーパーツ関連商品の輸入卸売業■アクセサリーパーツ関連商品の小売業 2024年5月doda掲載求人より引用,東京都台東区上野5-15-15,1958,,,40 百万円,"Failed to retrieve page, status code: 410",,代表取締役 並木 啓政
2024-07-01,株式会社日出味噌醸造元,食品・飲料メーカー（原料含む）,1,■概要：大正8年創立、「みそピー」「コチュジャン」を主力商品とする食品メーカーです。関東甲信越を中心にスーパーなどでの小売販売をはじめ、大手食品メーカーや主力外食産業へのOEM供給など、伝統の醸造技術を多くの市場へ提供しています。,東京都港区海岸3-2-9サンビルディングサンハイム田町 201,1919,38.0,50,14百万円,http://www.hinodemiso.co.jp/,,
2024-07-01,株式会社ケンチ,金属・製綱・鉱業・非鉄金属メーカー,2,■事業内容：当社は、1961年（昭和36年）5月24日に地元有志の方々により、公共事業に使用されるコンクリート二次製品の製造・販売会社として設立され、1990年（平成2年）には、社名を「日本間知ブロック株式会社」から「株式会社ケンチ」へ変更し、本社も建設されました。これからも新商品・新工法の開発や技術力の向上に努力し、地域社会の創造・発展に貢献していきます。また、社是「真心」を胸に刻み、経営理念の「地域貢献・創造奉仕・誠心誠意」を実践し、社業の発展に邁進していきます。,富山県射水市土合1520,1961,,65,70百万円,http://www.kenchi.co.jp/,,
