更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-07-01,神東塗料株式会社,その他メーカー,1,■事業内容：（1）次の製品の製造、加工及び売買・塗料、顔料、合成樹脂、油脂、化成品・電子機器、光通信機器、磁力機器及び部品ならびにその材料／塗装設備及びこれに関連する機械器具装置ならびに材料・土木建築用資材及び住宅用資材・前記各製品に関連するシステム（2）前号に掲げる製品の輸出及び輸入（3）塗装工事その他各種建設工事の設計、施工及び監理ならびにこれらに関する技術指導（4）塗装設備及びこれに関連する機械器具装置の設備工事請負ならびに設計監理（5）前各号に付帯関連する一切の事業,兵庫県尼崎市南塚口町6-10-73,1933,441,"2,255百万円",42.5,http://www.shintopaint.co.jp/,,スタンダード市場
2024-06-01,株式会社後藤食品,食品・飲料メーカー（原料含む）,5,■事業内容：惣菜、米飯、寿司等の調理小売り『デリカポイント』（総合惣菜店）『キッチンすし華』（総合惣菜店）『すし華』（寿司店）『飯盛屋』（惣菜店舗）愛知・岐阜・三重・静岡・滋賀県下のスーパーマーケットにコンセ・テナントとして出店,愛知県瀬戸市井戸金町54,1978,55,10百万円,,https://goto-f.jp/,,
2024-08-01,センバ株式会社,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容：特殊金属資源リサイクル／金属製品販売（鋳造材料など）,大阪府大阪市西淀川区中島2-2-62,1957,29,48百万円,,https://www.senba-corp.co.jp/,,
2024-08-01,伊藤忠セラテック株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,9,■事業内容： 伊藤忠商亊（株）100％出資のセラミックス系工業材料メーカーです。セラミックス系工業材料である人工鋳物砂（鋳型材料）・耐火物原料などを開発し、2つの工場で製造して販売する事業です。,愛知県瀬戸市塩草町12-8,1960,117,410百万円,40.0,http://www.itc-cera.co.jp/,,
2024-07-01,鎌田商事株式会社,食品・飲料メーカー（原料含む）,2,■事業内容： ・醤油、調味料等の通信販売・農林水産物の販売,香川県坂出市本町1-6-35,1994,114,10百万円,40.0,https://www.kamada.co.jp/index.php,,
2024-08-01,株式会社日本キャリア工業,金属・製綱・鉱業・非鉄金属メーカー,9,■開発から加工、組立、メンテナンスまで自社一貫体制：日本キャリア工業は、食品加工機械の総合メーカーとして、よりお客さまのニーズに応えるために、製品が使われる現場の観察から、課題の抽出と解決方法の提案、設計、開発、調達、製造、設置、運転指導、メンテナンスまで一気通貫のサービス体制で事業を展開しています。,愛媛県松山市東垣生町980-5,1975,147,40百万円,,https://nippon-career.co.jp/,,
2024-07-01,守山乳業株式会社,食品・飲料メーカー（原料含む）,3,■事業内容： 乳製品製造販売および清涼飲料水等製造販売■年間休日123日と有給休暇、チームワークのある方を求めています。■FSSC22000取得、オーガニック認証による安心・安全な製品を製造販売しています。■無菌充填製造を主に常温で長期保存ができる乳製品、清涼飲料水の開発・製造で、外食から市販、医療介護食商品を販売しています。■社員の教育・資格取得でスキルアップをします。資格取得制度(合格、修了で全額会社負担)■SDGsの取組強化。目標・ターゲットを達成し持続可能な社会の実現に貢献します。■新商品開発に携わります。,神奈川県平塚市宮の前10-33,1918,242,100百万円,38.3,http://www.fujimilk.co.jp/,,
2024-06-01,株式会社村井水栓製作所,金属・製綱・鉱業・非鉄金属メーカー,1,■当社の想い：・当社は発足以来、特殊継手やバルブなど給排水器具に特化して製造／加工を行ってきました。今後もお客様の満足を引き出していけるような「モノづくり」を続けていきたいと考えています。給排水器具のメーカーとして、日々製造／加工方法の工夫や、治具の改良を考えながら製造に取り組んでいます。特殊継手やバルブなどはもちろんのこと、給排水器具全般の製造／部品の試作に対応していますので、新規開発商品の実現のお手伝いが可能です。「試作をお願いしたい」「小ロットからでも製造してもらえるだろうか」など、まずはご要望をお聞かせください。,大阪府大阪市生野区桃谷3-17-9,1953,18,10百万円,,https://www.muraisuisen.com/,,
2024-06-01,マルカ食品株式会社,食品・飲料メーカー（原料含む）,1,■事業内容：漬物製造、販売／全国各地の名産漬物特約販売,香川県坂出市林田町4265-10,1946,54,32百万円,,http://maruka-foods.co.jp,,
2024-08-01,株式会社クエスト,その他メーカー,4,■事業内容：歯科材料研究開発と製造および販売,徳島県小松島市芝生町字西居屋敷53-1,1983,46,70百万円,,http://www.quest-pure.com/,,
2024-07-01,株式会社向洋工産,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容：鉱産物加工販売、機器修理販売、保温材、不定形耐火物、セラミック紡織品不定形に特化した耐火物メーカーです。・1982年の設立以来、炉の補修材・耐火物を自社で製造・販売 ・高炉、電気炉、誘導炉、反射炉、タンディッシュ、取鍋、焼却炉等に使用される不定形耐火物の製造を行い、鉄鋼メーカー向けに販売しています。・不定形耐火物に特化して差別化を図り技術力を活かした事業運営を行っています。・愛知県では一番港が近いところに同社があり流通経路にも自信があります,愛知県半田市瑞穂町5-6-12,1982,28,10百万円,,http://www.koyo-kousan.jp/,,
2024-06-01,日吉化学工業株式会社,機能性化学（有機・高分子）メーカー,1,■事業内容について：・ホットメルト接着剤等の合成樹脂コンパウンドの製造・建築用のシール材の製造（ＩＳＯ９０００認証取得済）■当社について：千葉県匝瑳市にて千葉工場を構え、技術開発から製造まで行っております。■製造品目について：ホットメルト系、ウレタン系、、エチレン酢ビ系、アクリル系、メラミン樹脂系、エポキシ系■商品名について：ヒヨシニエキ、ヒヨシメルト、ヒヨシボンド、ヒヨシゾル、ヒヨシライム、エースダイン,神奈川県平塚市堤町3-11,1952,39,20百万円,,なし,,
2024-07-01,株式会社大和製作所,食品・飲料メーカー（原料含む）,10,■事業内容：・うどん、そば、ラーメン用製麺機 製造販売・うどん、ラーメン、そば、パスタ学校の運営・麺専門店経営／店舗運営相談、新規開業トータルプロデュース事業・香川県創造法認定麺専用塩「46億年」製造販売,香川県綾歌郡宇多津町浜三番丁37-4,1980,70,90百万円,,https://www.yamatomfg.com/,,
2024-08-01,鎌田醤油株式会社,食品・飲料メーカー（原料含む）,5,■事業内容： ・醤油・調味料の製造販売 ・マッシュルームの販売 ・天然水の採取・加工・販売,香川県坂出市本町1-6-35,1941,170,10百万円,42.8,https://www.kamada.co.jp/,,
2024-06-01,さぬき丸一製麺株式会社,食品・飲料メーカー（原料含む）,2,■事業内容： 乾麺・冷凍麺・冷凍食品販売■中尾食品グループの業態：中尾食品グループでは、乾麺、冷凍麺、冷凍食品が3本柱となります。これにサービスを提供するセルフの「まるいちうどん」、不動産、福祉、そして将来の柱とも考えているアグリビジネスなどが主な業態です。,香川県坂出市加茂町1370,1984,48,30百万円,,なし,,
2024-07-01,村田宝飾株式会社,ファッション・アパレル・アクセサリーメーカー,2,■事業内容宝飾品製造卸／宝飾品輸出入業務／宝飾品加工全般,愛媛県松山市中村2-8-15,1979,33,30百万円,42.1,https://www.murata-jewelry.co.jp/,,
2024-07-01,株式会社麺棒,食品・飲料メーカー（原料含む）,2,～大手コンビニエンスストアへ「ざるそば、冷やし中華、レンジラーメン、生パスタ、焼きそば」などの麺類を製造・納品している会社です～■事業内容：麺類製造、コンビニへの調理麺製造販売など,香川県善通寺市中村町1003-1,1980,140,20百万円,,https://www.menbou.co.jp/,,
