更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-07-01,株式会社銀座屋,専門店・その他小売,1,■事業内容：・国内外のブランドバッグ 貴金属ジュエリー 時計などのリユース・買取専門「銀座屋」の経営・フランチャイズシステムの加盟店の募集及び加盟店の指導業務・Yahoo! JAPANオークション 「銀座屋Yahoo!店」 の運営・マーケティングリサーチ、 セールスプロモーション、パブリックリレーション活動の企画運営及びコンサルティング・中古品売買事業に関する企画、 支援及び管理並びにそれらに関するコンサルティング・古物市場の運営サポート※古物許可番号 東京都公安委員会許可 第301061102879号,東京都港区芝3-7-12第2Mビル4F,2010,15,9百万円,,https://www.ginzaya.co.jp/,,
2024-06-01,株式会社すまいるステーション,食品・GMS・ディスカウントストア,4,■事業内容：雪印メグミルクの特約店として宅配商品を各家庭や職場に配宅しています。本社が遊佐町で庄内一円をカバーしています。2016年の6月に天童市に支店を出し、村山地域にも配宅エリアを広げています。■宅配のメリット：・宅配だけのオリジナル商品…家族全員の健康を応援するために、店頭には並ばない様々な宅配専用商品を取りそろえています。・毎日続ける習慣を促進…買い物の手間が無いため、買い忘れや重たくて大変なこともありません。ほしい商品が決まった日に玄関先まで届くので、毎日続ける習慣ができます。,山形県飽海郡遊佐町吉出字太田12-3,2013,17,1百万円,,http://www.milk-network.com/publics/index/110,,
2024-07-01,有限会社クール,専門店・その他小売,1,■事業内容：当社は、日本全国で数多くの店舗展開をしている買取専門店『大吉』のFC店舗を運営している会社です。現在、大分県中津市内にある「ゆめタウン中津店」と、宮崎県延岡市内にある「延岡店」の2店舗を運営しています。貴金属・ブランド品・宝石・時計など、お客様からご依頼いただいた様々な商品の買取を行っています。,大分県中津市大字牛神495-1,2007,4,3百万円,,なし,,
2024-08-01,株式会社ミヨシグループ,専門店・その他小売,2,《創業70年続くミヨシグループ。ミヨシグループは、業界の先駆者として花・野菜のタネや苗を日本、世界へ届け続けます》■事業内容：種苗業（花き野菜種苗の研究開発、品種改良・生産・国内外への卸販売）,東京都世田谷区八幡山2-1-8,2013,143,90百万円,40.6,https://www.miyoshi-group.co.jp/,,
2024-07-01,株式会社まさめや,専門店（アパレル・アクセサリー）,1,■企業概要：当社は2010年設立の、アニメや漫画のキャラクターグッズの商品企画～販売を行っている会社です。有名アニメなどの人気作品とコラボしつつ、独自商品を開発しています。現在のキャラクターフレグランス市場も当社が確立し、銀座に専門店を運営しております。また、現在はお茶の専門店にも力を入れており、今後も独自の商品開発を拡大していく予定です。■事業概要：・キャラクターアイテム関連事業・キャラクターフレグランスブランド「primaniacs(プリマニアックス)」運営,東京都千代田区神田猿楽町1-5-15,2010,51,90百万円,33.0,http://masameya.co.jp/,,
2024-08-01,株式会社ドレステーブル,通信販売・ネット販売,12,■事業内容： ・ヨーロッパの専門食材を取り扱うWEB通販事業（ハイ食材室運営）～おいしさを世界から～スローフードをお届けする専門食材店「ハイ食材室」を運営・ベーカリー事業～専門食材が食事のシーンにあったら幸せ！～「TruffleBAKERY」を運営しております,東京都中央区八重洲2-1-1YANMAR TOKYO 7F,2007,47,3百万円,28.0,https://truffle-bakery.com/,,
2024-06-01,ＮＴＰインポートHD株式会社,自動車ディーラー,3,＜企業概要＞■事業内容：インポートカーの販売、車検、定期点検、一般整備等のサービス、純正部品、用品の販売、自動車保険の取り扱い等,愛知県名古屋市熱田区尾頭町2-22,2014,,50百万円,,https://ntp-import.com/,,
2024-08-01,株式会社アニメイトホールディングス,専門店・その他小売,12,【事業内容】アニメイトグループ全体の経営管理ならびに、これに付帯する業務。グループ各社の経理・総務・システム・法務・人事などの管理機能を担い、グループのコンプライアンスや安定成長を支える。なお、グループ会社は主にアニメ・コミック・ゲーム関連ビジネスを幅広く展開。（キャラクターグッズ、書籍、雑誌、音楽、映像、ゲーム、画材等の販売・企画制作・配給等）,東京都豊島区東池袋3-2-1,2012,140,50百万円,37.0,https://www.animate.co.jp/,,
2024-08-01,株式会社ポケモンセンター,専門店・その他小売,57,■企業概要：ポケモン関連グッズの販売、直営店の運営、イベント運営を展開しています。直営店である「ポケモンセンター」は、現在、札幌・仙台・池袋・日本橋・押上・渋谷・南船橋・横浜・名古屋・金沢・京都・大阪梅田・心斎橋・広島・博多・沖縄にあります。商品を手にすることにより、お客様にはポケモンの世界観をより身近に感じていただくことができます。それぞれの店舗は、ポケモンの情報発信基地として、様々な趣向を凝らしたイベントも催しながら、最新の情報をお届けしています。,東京都港区六本木6-10-1六本木ヒルズ森タワー8F,2011,210,8百万円,,https://www.pokemon.co.jp/corporate/,,
2024-08-01,株式会社バンクレンタカー,自動車ディーラー,3,■事業内容：自動車の賃貸借、売買バンクレンタカーは、車両貸出数日本最多のビジネスレンタカー会社です。北海道から沖縄まで、全国の法人様に向けて車両使用コンサルティング機能を発揮し、効率的な車両導入を提供します。,東京都中央区日本橋富沢町9-19住友生命日本橋富沢町ビル7F,2012,,,,https://www.bank-rentacar.co.jp/,,
2024-07-01,パーストワン株式会社,専門店・その他小売,6,■事業内容： 業務用エアコンの販売業を中心に、業務用空調設備の販売、施工、保守LED照明機器の開発、販売、施工LPおよびECサイト企画、運営、管理■特徴：経営理念として「付加価値の創出、常識の変革」という言葉を掲げています。付加価値の創出：なぜ同社でなければいけないのか、他より何が優れているのかを追求し続けることが、顧客はもちろん、従業員の満足度をあげる事に繋がると考えています。常識の変革：既存の枠組みに縛られず、挑戦することを恐れないことを大事にしています。,東京都千代田区麹町3-2-6垣見麹町ビル4F,2013,30,25百万円,28.0,https://www.perst-one.jp/,,
2024-06-01,株式会社八幡自動車商会,自動車ディーラー,3,■事業内容： 新車・中古車販売・車検・修理・板金・塗装・保険代理業・車両買取,山形県酒田市東両羽町8-6,1967,100,10百万円,37.0,https://yawatajidosha.net/recruit18/company/,,
2024-07-01,株式会社Ｌａｕｇｈ,専門店・その他小売,1,■事業内容： ⇒医療機関・福祉施設への給食事業、学校食堂運営2023年10月30日時点［高齢者施設］・グループホーム 4施設・サービス付き高齢者住宅 3施設・住宅型有料老人ホーム 2施設・特別養護老人ホーム 1施設・デイサービスセンター 3施設・リハビリ特化型デイサービス 1施設［医療法人］・病院 2病院・職員食堂 1病院・託児所 1病院［学校法人］・高等学校食堂 2校・高等学校内コンビニショップ 1校・高等学校学生寮 2寮[大学法人]・大学食堂 2校担当業務［その他］・就労継続支援B型事業所 1施設,広島県広島市西区横川新町6-8,2014,142,3百万円,,https://www.smile-laugh.com/,,
2024-07-01,株式会社ランチ／『halo commodity』,専門店・その他小売,1,■帽子ブランド『Nine Tailor』『halo commodity』を運営,目黒区東山1-21-22-4A,2014,9,300万円,30.0,https://launch-japan.co.jp/,代表取締役 川野 樹一,
