更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,資本金,平均年齢,従業員数,企業URL,代表者,上場市場名
2024-08-01,株式会社日野屋,専門店・その他小売,求人なし,,東京都品川区荏原4-17-19エルブール,1970,17 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 荻野 義典,
2024-08-01,株式会社山十,通信販売・ネット販売,求人なし,,東京都品川区荏原4-14-19,1991,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 時田 和彦,
2024-08-01,株式会社スペースジョイ,専門店・その他小売,求人なし,,東京都品川区上大崎2-16-2スペースジョイビル,1993,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 許 重九,
2024-08-01,株式会社日之出屋岩橋,食品・GMS・ディスカウントストア,求人なし,,大阪府堺市堺区南半町西1-1-12,1986,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岩橋 栄太郎,
2024-08-01,株式会社近畿自販,自動車ディーラー,無,【事業内容】・トラック商用車の新車および中古車販売・各種トラックの買取（店頭、ネット、TELによる買取）・トラックなどの架装工事（自社工場）・板金、修理、塗装工事（自社工場）・車検およびメンテナンスなどの一般整備（自社工場）・各種自動車保険の取扱：東京海上日動火災保険（株）、あいおいニッセイ同和損害保険（株）・各種オートローン、オートリース取扱・ETC、セットアップ取付店 2024年3月doda掲載求人より引用,大阪府堺市西区草部1699,1981,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中川 卓,
2024-08-01,株式会社銀座メガネ,専門店・その他小売,求人なし,,東京都品川区東五反田2-19-2第12東都ビル 201,1998,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 上野 正義,
2024-08-01,株式会社ホンダ泉州販売,自動車ディーラー,無,■Honda系列新車販売■中古車の販売■自動車の修理･整備■自動車部品･用品の販売■自動車のリース･レンタル■損害保険代理業古物商許可証番号：大阪府公安委員会 古物商許可証番号 第622340806899号 2024年1月doda掲載求人より引用,大阪府和泉市肥子町2-8-562Ｆ,1985,99 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大塚 雅仁,
2024-08-01,有限会社ル・フリーク,通信販売・ネット販売,求人なし,,東京都品川区南大井6-28-1ＭＳビル,1988,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 関野 正俊,
2024-08-01,タケモトピアノ株式会社,専門店・その他小売,無,,大阪府堺市堺区神南辺町3-107-16,1998,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 竹本 功一,
2024-08-01,デジタルリユース株式会社,専門店・その他小売,求人なし,,東京都品川区西五反田3-12-14西五反田プレイス 5Ｆ,2001,490 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 及川 信之,
2024-08-01,株式会社グラモラックス,専門店（家電量販店）,求人なし,,愛知県名古屋市中区富士見町8-8ＯＭＣビル,1985,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 西村 浩司,
2024-08-01,株式会社小野木酒店,食品・GMS・ディスカウントストア,求人なし,,大阪府堺市堺区榎元町2-1-9小野木ビル 1Ｆ,1983,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小野木 照隆,
2024-08-01,株式会社ウスネフード,専門店・その他小売,求人なし,,東京都品川区東品川1-12-9,2002,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 薄根 明夫,
2024-08-01,株式会社新世紀サービス,専門店（家電量販店）,求人なし,,大阪府堺市堺区石津北町54,1997,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 田島 通利,
2024-08-01,株式会社グラナダ,専門店・その他小売,求人なし,,東京都世田谷区奥沢6-20-24,1969,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 河村 美代子,
2024-08-01,株式会社一誠堂,専門店・その他小売,求人なし,,東京都目黒区自由が丘1-24-14,1947,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 川邊 俊太郎,
2024-08-01,株式会社マッターホーン,食品・GMS・ディスカウントストア,求人なし,,東京都目黒区鷹番3-5-1,1952,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 金子 亮一,
2024-08-01,東邦貿易株式会社,専門店・その他小売,求人なし,,東京都目黒区中根2-13-10カサビアンカまき,1953,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 牧山 清昭,
2024-08-01,株式会社モンブラン,食品・GMS・ディスカウントストア,求人なし,,東京都目黒区自由が丘1-29-3,1947,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 迫田 一億,
2024-08-01,株式会社コニー,通信販売・ネット販売,無,,大阪府大阪市中央区安土町1-8-15野村不動産大阪ビル 8Ｆ,2001,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 坂本 一樹,
2024-08-01,株式会社聖林公司,専門店（アパレル・アクセサリー）,求人なし,,東京都目黒区青葉台1-13-6三利ビル,1975,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 垂水 紀雄,
2024-08-01,株式会社青木金物,専門店・その他小売,求人なし,,大阪府堺市北区野遠町545-3,1988,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 青木 弘至,
2024-08-01,株式会社ドゥオール,専門店・その他小売,求人なし,,東京都目黒区碑文谷5-20-1,1991,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 都築 源三,
2024-08-01,株式会社井上陽平美容研究所,専門店・その他小売,求人なし,,東京都目黒区五本木1-29-3井上陽平美容研究所,1962,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 井上 陽平,
2024-08-01,株式会社坂巻商店,専門店（アパレル・アクセサリー）,無,,東京都目黒区目黒1-4-15坂巻ビル,1948,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 坂巻 正夫,
2024-08-01,株式会社ペトロスター関西,専門店・その他小売,求人なし,,兵庫県芦屋市業平町5-20トミー・ラ・グラース芦屋 3Ｆ,1954,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐々木 昭彦,
2024-08-01,塩野自転車株式会社,専門店・その他小売,求人なし,,大阪府堺市堺区三宝町5-287-2,1959,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 浅尾 浩司,
2024-08-01,株式会社ダイワ,通信販売・ネット販売,求人なし,,大阪府堺市北区長曽根町1607-1,1968,22 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大保 政一,
2024-08-01,ナンブフードサービス株式会社,専門店・その他小売,求人なし,,大阪府堺市堺区出島海岸通4-1-28,1971,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 梁村 隆司,
2024-08-01,株式会社東横部品製作所,専門店・その他小売,求人なし,,東京都目黒区碑文谷2-14-1,1976,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 卯月 義純,
2024-08-01,阪和コンクリート工業株式会社,専門店・その他小売,求人なし,,大阪府堺市堺区大仙中町7-3,1949,27 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 諸井 武彦,
2024-08-01,ＥＨ株式会社,専門店・その他小売,無,,大阪府堺市堺区北向陽町2-1-25,1970,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 深江 節子,
2024-08-01,株式会社梅栄堂,専門店・その他小売,無,,大阪府堺市堺区車之町東1-1-4,1955,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中田 信浩,
2024-08-01,株式会社日本石材,専門店・その他小売,求人なし,,東京都八王子市川口町1331-6,2000,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 菅原 太陽,
2024-08-01,株式会社エムズマルタカ,自動車ディーラー,求人なし,,大阪府堺市東区日置荘北町3-15-38,1966,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 森康 麿,
2024-08-01,東山産業株式会社,専門店・その他小売,無,■建設資材事業部・建設の安全資材と仮設建物のリース・販売■福祉事業部・福祉用具のレンタル・販売■海外事業部 2024年4月doda掲載求人より引用,東京都目黒区東山1-1-2東山ビル,1950,185 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 松田 直樹,
2024-08-01,株式会社オークコーポレーション,専門店・その他小売,求人なし,,大阪府堺市堺区甲斐町東5-2-22西川ビル 3Ｆ,1976,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鳥越 靖雄,
2024-08-01,三国産業株式会社,専門店・その他小売,求人なし,,大阪府堺市堺区向陵中町4-3-20,1965,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 玉川 博学,
2024-08-01,株式会社コスモネット,専門店・その他小売,求人なし,,東京都目黒区碑文谷5-4-9205,1988,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 村山 文男,
2024-08-01,宏和産業株式会社,専門店・その他小売,求人なし,,大阪府堺市中区土師町1-4-20,1970,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 東 久資,
2024-08-01,株式会社クリエイション,自動車ディーラー,求人なし,,大阪府堺市堺区北波止町13,1988,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 新谷 幸雄,
2024-08-01,株式会社ホーム商会,専門店・その他小売,求人なし,,東京都目黒区鷹番3-21-21,1958,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 船橋 康雄,
2024-08-01,株式会社山本酒店,小売業界,求人なし,,大阪府堺市南区大庭寺629-1,1994,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山本 辰徳,
2024-08-01,有限会社ユーロ・ピクチャーズ,通信販売・ネット販売,求人なし,,神奈川県横浜市中区山下町73-3ヴァルス山下町ビル 601,1995,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 長谷部 陽二,
2024-08-01,株式会社Ｍｉｎａｄｉａ,専門店・その他小売,求人なし,,大阪府岸和田市上野町西26-32,1993,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 前田 美和,
2024-08-01,株式会社メガネのフクダ,専門店・その他小売,無,,大阪府岸和田市五軒屋町4-4,1989,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 福田 吉美,
2024-08-01,株式会社松源,専門店・その他小売,求人なし,,東京都大田区東海3-2-6大田市場内,1971,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鹿間 伸廣,
2024-08-01,東邦自動車株式会社,自動車ディーラー,無,,東京都大田区南蒲田2-4-15,1962,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 澁澤 善武,
2024-08-01,株式会社シメノ,専門店・その他小売,求人なし,,大阪府岸和田市本町2-3,1973,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 〆野 淳一,
2024-08-01,山一商事株式会社,専門店・その他小売,求人なし,,東京都大田区東矢口1-11-20,1974,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山崎 吉之,
2024-08-01,株式会社岸和田スポーツ,専門店・その他小売,求人なし,,大阪府岸和田市宮本町14-9,1977,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 阪下 岳,
2024-08-01,オーシャン・マリン株式会社,専門店・その他小売,求人なし,,大阪府岸和田市地蔵浜町7,1970,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 福井 理恵子,
2024-08-01,株式会社ナカムラ,通信販売・ネット販売,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■商品の企画/開発/仕入れ/卸及び販売■自社ブランドサイト「EQUALS」運営■EC事業者向け卸売サイト「MUST BUY」運営■WEB小売サイト「インテリアバザール」他 運営※「WALL TVスタンド」シリーズは2017・2020年度グッドデザイン賞受賞 2022年6月doda掲載求人より引用,東京都大田区東雪谷4-20-10,1977,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中村 明,
2024-08-01,株式会社川良海苔店,通信販売・ネット販売,求人なし,,東京都大田区大森本町2-7-22第一川良ビル,1966,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 川島 一晃,
2024-08-01,株式会社れんげ研究所,通信販売・ネット販売,求人なし,,東京都大田区仲池上2-10-3,1986,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 渥美 隆之,
