更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名
2024-08-01,株式会社桑山商会,不動産仲介,求人なし,,愛知県名古屋市南区駈上2-9-16桑山ビル 1Ｆ,1978,代表取締役 桒山和久,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社コーヨーファースト,住宅設備・建材,求人なし,,三重県伊勢市小俣町湯田1188,1983,代表取締役 高祖 慶司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社青葉建設,ゼネコン,求人なし,,神奈川県川崎市麻生区王禅寺西7-24-16,2001,代表取締役 河井 秀樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社下村住建,住宅（ハウスメーカー）,求人なし,,三重県伊勢市小俣町明野1234,1960,代表取締役 下村 光栄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,共和溶構株式会社,設備管理・メンテナンス,求人なし,,兵庫県神戸市兵庫区吉田町1-9-1,1968,代表取締役 上野 和人,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,フジタス工業株式会社,住宅設備・建材,求人なし,,愛知県名古屋市南区豊3-5-17,1989,代表取締役 藤田 智,36 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,まこと建設株式会社,ゼネコン,求人なし,,大阪府大阪市西区北堀江2-17-8まことビル,1957,代表取締役 清水 久博,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社上杉商店,住宅設備・建材,求人なし,,奈良県奈良市三条大路5-2-28,1963,代表取締役 上杉 克彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北野木材株式会社,住宅（ハウスメーカー）,無,,奈良県奈良市大安寺西3-8-12,1949,代表取締役 北野 利裕,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アリナプラント,プラントメーカー・プラントエンジニアリング,求人なし,,愛知県大府市北崎町峯下1,1990,代表取締役 四坂 拓也,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社大真,サブコン,求人なし,,愛知県名古屋市南区大同町2-5,1987,代表取締役 山本 加代子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,松本林業株式会社,住宅設備・建材,求人なし,,大阪府大阪市西区阿波座1-13-16ＭＡＴＳＵＭＯＴＯＦＯＲＥＳＴＢＬＤ 201,1947,代表取締役 松本 吉正,43 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,橋本建設株式会社,ゼネコン,求人なし,,兵庫県神戸市兵庫区大開通7-1-21,1970,代表取締役 橋本 和典,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,辰星技研株式会社,プラントメーカー・プラントエンジニアリング,求人なし,,東京都港区西新橋2-9-1ＰＭＯ西新橋 2Ｆ,1987,代表取締役社長 西原 拓志,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ジャステック株式会社,設備管理・メンテナンス,無,,神奈川県横浜市港北区新横浜2-6-3ＤＳＭ新横浜ビル 2Ｆ,2001,代表取締役 室田 佳昭,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社家根源,サブコン,無,,兵庫県神戸市兵庫区荒田町1-3-9ビル 1Ｆ,1951,代表取締役 谷口 正樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,丸金ホールディングス株式会社,その他,求人なし,,大阪府大阪市西区立売堀4-4-22,1960,代表取締役 比企 一雄,99 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社嵐山造園,サブコン,求人なし,,京都府京都市右京区嵯峨鳥居本仏餉田町4,2006,代表取締役 津田 幸広,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社藤木工業,サブコン,求人なし,,愛知県名古屋市緑区大高町字中川35-1,1988,代表取締役 福重 修,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社堀口工務店,住宅設備・建材,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 介護事業/福祉用具レンタル・販売・住宅改修建築測量業/墨出し工事・新築工事・リフォーム工事 2021年9月doda掲載求人より引用,神奈川県横浜市青葉区荏田町353-1東急ドエル江田ビレジＢ棟 707,1999,取締役 堀口 雄志,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社タケサン本社,不動産管理,求人なし,,大阪府大阪市西区江戸堀2-7-13,1952,代表取締役 武部 興征,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日尾商事,住宅設備・建材,求人なし,,京都府京都市右京区梅津中倉町18-8,1971,代表取締役 日尾 照雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,徳矢住建株式会社,住宅（ハウスメーカー）,求人なし,,奈良県奈良市法蓮町465-1,1972,代表取締役 德矢 和士郎,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社正光電設,ゼネコン,求人なし,,京都府京都市右京区西京極豆田町8-1,1973,代表取締役 德岡志織,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ミヅシマ工業株式会社,設備管理・メンテナンス,無,,大阪府大阪市西区北堀江1-6-7,1948,代表取締役 水島 良,76 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,谷建設株式会社,サブコン,求人なし,,奈良県奈良市南紀寺町2-147,1967,代表取締役 谷 慎吾,65 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社名南技建,サブコン,無,水道施設工事業、土木工事業、舗装工事業、不動産賃貸業 2024年3月doda掲載求人より引用,愛知県名古屋市南区砂口町80-2,1992,代表取締役 鈴木 善治,37 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社井藤工業,サブコン,無,,愛知県名古屋市南区源兵衛町4-30,1980,代表取締役 井藤 光順,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ツダ,住宅設備・建材,求人なし,,兵庫県神戸市兵庫区門口町1-20ツダビル,1973,代表取締役 天王寺慶治,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,東住宅株式会社,内装・インテリア・リフォーム,求人なし,,京都府京都市右京区嵯峨蜻蛉尻町8-5,1970,代表取締役 東 一博,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,大倭殖産株式会社,ゼネコン,求人なし,,奈良県奈良市藤ノ木台1-2-15,1970,代表取締役 矢追 家麻呂,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,川重車両テクノ株式会社,サブコン,求人なし,,兵庫県神戸市兵庫区和田山通2-12-14,1950,代表取締役 永田 一行,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,貝坂工業株式会社,サブコン,求人なし,,愛知県名古屋市南区桜台1-2-13,1988,代表取締役 渡邉 恒吾,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社中川工務店,内装・インテリア・リフォーム,求人なし,,神奈川県横浜市青葉区青葉台2-18-28リリーハイツ 1Ｆ,1979,代表取締役 中川 亮一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,トーカイテック株式会社,プラントメーカー・プラントエンジニアリング,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■映像事業部／テレビ番組、CM、発表会等のビデオ制作、撮影、編集、VP制作■メンテナンス事業部／中部電力（JERA）火力発電所、LNG設備等の機械設備の定期点検、保守修理 2023年7月doda掲載求人より引用,愛知県名古屋市南区道徳北町3-6マンション鬼頭 1Ｆ,1988,代表取締役 岩月 雅章,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,日本テクトス株式会社,設備管理・メンテナンス,求人なし,,兵庫県神戸市兵庫区下沢通7-1-23,1951,代表取締役 十河 元太郎,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社奈良内田安全硝子店,設備管理・メンテナンス,求人なし,,奈良県奈良市大安寺6-2-7,1978,代表取締役 浦野 秀夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,奈良不二サッシ株式会社,住宅設備・建材,無,■ビル建材・住宅建材の販売施工<営業品目>ビル用アルミサッシ住宅用アルミサッシカーテンウォールスチールサッシ・ドアステンレスサッシ・ドアエクステリアその他金属製建具全般 2024年4月doda掲載求人より引用,奈良県奈良市北之庄西町1-12-2,1970,代表取締役 萩本 勝美,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社大日,住宅設備・建材,求人なし,,愛知県名古屋市南区東又兵ヱ町4-55,1987,代表取締役 太田 光将,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社北芝建設,ゼネコン,求人なし,,神奈川県横浜市青葉区新石川1-9-3北芝ビル 1Ｆ,1967,代表取締役 平瀬 徹,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社クニ工務店,サブコン,求人なし,,兵庫県神戸市兵庫区大開通3-1-36ケーシービル 6Ｆ,1969,代表取締役 前田 隆,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社鈴木建物管理,不動産仲介,求人なし,,愛知県名古屋市東区泉2-15-20,1982,代表取締役 鈴木 晶博,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社武部商会,サブコン,求人なし,,奈良県奈良市西木辻町200-61,1989,代表取締役 武部 徹也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ユニオン,住宅設備・建材,無,,大阪府大阪市西区南堀江2-13-22,1958,代表取締役 立野 純三,95 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,吉田硝子工業株式会社,内装・インテリア・リフォーム,無,,大阪府大阪市西区南堀江1-24-10,1951,代表取締役 吉田 修,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,嶮山開発株式会社,不動産仲介,求人なし,,神奈川県横浜市青葉区新石川1-5-1,1966,代表取締役 根岸 周也,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社四ツ橋,不動産管理,求人なし,,大阪府大阪市西区新町1-3-12四ツ橋セントラルビル 6Ｆ,1947,代表取締役 福本 桂太,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,柿本ホーム産業株式会社,住宅（ハウスメーカー）,求人なし,,神奈川県横浜市青葉区鉄町1463,1972,代表取締役 井上 博善,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,コーベアス株式会社,サブコン,求人なし,,兵庫県神戸市兵庫区塚本通3-3-14,1967,代表取締役 吉元 公敏,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ムラキ,設備管理・メンテナンス,求人なし,,奈良県奈良市西九条町4-2-2大和ハウス工業（株）奈良工場内,1963,代表取締役 村上 幸伸,17 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,神戸洗管工業株式会社,内装・インテリア・リフォーム,無,,兵庫県神戸市兵庫区下沢通8-1-22,1976,代表取締役社長 監﨑 成子,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
