更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-05-01,有限会社貝畑建設,建築設計事務所,1,■事業内容：土木工事業、建築工事業、とび・土工工事業、屋根工事業、水道工事業、鋼製工事業、しゅんせつ工事業、石工事業、舗装工事業、大工工事業,岡山県浅口市鴨方町鴨方848,1959,,9,20百万円,http://kaihata.jp/,,
2024-05-01,村瀬工業株式会社,ゼネコン,1,■事業内容：（1）橋梁耐震補強工事（2）橋脚耐震補強工事（3）検査路工事（4）耐候性鋼板製品製作・設置工事（5）建築耐震補強工事（6）伸縮装置製作（7）コンクリート補修工事（8）鉄鋼製品の工場製作（9）非破壊検査,岐阜県岐阜市諏訪山1-1-22,1965,,27,40百万円,http://www.midl.co.jp/,,
2024-06-01,株式会社共成,プラントメーカー・プラントエンジニアリング,3,■事業内容： プラント設備を中心にした設計・制作・設置・保守メンテ■同社の主要製品：ポテトチップス製造施設、インゲン・枝豆受入設備、スイートコーンライン、スチームピーリングライン、各種コンベア、各種空気輸送装置、製糖所ジュース貯留タンク,北海道帯広市西十七条南1-1-13,1958,40.0,84,20百万円,https://www.kyousei.co.jp/,,
2024-08-01,株式会社　共成レンテム,住宅設備・建材,36,■事業の特徴：同社は、総合「元気レンタル」会社です。大きく分けて「6つの元気」を提供しています。快適で安全な建設現場の為の「建設機械と周辺設備レンタル」、農業経営を支援する「農業機械レンタル」、豊かなまちづくり、文化づくりを創造する「イベントサービス事業」、大地と共に生きる「ゼオライト事業」、スピードと情報先取りの「携帯電話事業」、ユーザーの声を反映し、豊富なノウハウと万全のサービス体制でより良いパートナーシップと「ハード＆ハート」でひとと地域に「元気レンタル」を提供しています。,北海道帯広市西十八条北1-14,1963,,597,500百万円,http://www.kyosei-rentemu.co.jp/,,
2024-08-01,萩原建設工業株式会社,ゼネコン,8,■事業内容： 北海道全域での土木・建築構造物の施工管理（道路・橋・河川・農業・土木・港湾、商業施設、マンションなど）・土木、建築工事設計および施工・不動産の取得、管理、利用、処分および賃貸,北海道帯広市東七条南8-2,1918,43.1,174,80百万円,http://www.hagiwara-inc.co.jp/,,
2024-07-01,宮坂建設工業株式会社,ゼネコン,5,■事業内容：総合建設業（土木・建築）、一級建築士事務所、宅地建物取引業,北海道帯広市西十三条南14-1-2,1922,39.7,331,100百万円,https://www.miyasaka-cc.co.jp,,
2024-07-01,株式会社ズコーシャ,建設コンサルタント,1,■測量、調査、土木建設事業、開発事業、環境保全事業、設計・エンジニアリング事業、IT事業、建設コンサルタント ほか,【本社】北海道帯広市西18条北1丁目17番地,1959,,244,1200万円,http://www.zukosha.co.jp/,代表取締役社長 高橋 宣之,
2024-08-01,株式会社共生,住宅（ハウスメーカー）,2,当社は岡山県南西部を中心に、パナソニックのテクノストラクチャー工法の住宅や木材住宅を取り扱う総合建設会社です。,岡山県小田郡矢掛町矢掛2539,1954,53.0,37,45百万円,http://www.e-kyosei.jp/,,
2024-07-01,相互電業株式会社,住宅設備・建材,1,■事業内容：電気工事施工管理、電気通信工事施工、消防設備工事施工、太陽光発電システム設計施工、電気保安業務,北海道帯広市東一条南5-2相互ビル,1956,,37,20百万円,http://www.sougodg.co.jp/,,
2024-05-01,熱原設備株式会社,住宅設備・建材,1,■事業内容： ・公共工事・住宅設備販売・修理・メンテナンス・冷暖房・給排水設備工事,北海道帯広市東五条南6-15,1972,,35,20百万円,https://www.netsugen.co.jp/company/netsugen-setsubi/,,
2024-07-01,有限会社エム・ケイ・エンジニアリング,プラントメーカー・プラントエンジニアリング,1,生産機械設備および周辺機器の保守・保全エンジニアリング,愛知県名古屋市西区見寄町147,1999,,,,https://www.marukyou-mk.co.jp/mke/,代表取締役 澤田 博司,
2024-08-01,武田建設株式会社,建築設計事務所,1,■事業内容： 建設業（土木・建築）,北海道帯広市西五条南29-5,1961,,13,20百万円,http://www.takeda-kensetu.co.jp/,,
2024-08-01,北王コンサルタント株式会社,建設コンサルタント,3,■事業内容：1967年に創業し、北海道の建設コンサルタントとして「土木」「農業土木」「上下水道」 「環境調査」「地域計画（許認可申請）」「建築」「測量調査」「施工管理」 「三次元レーザー計測」「橋梁点検」といった事業を行っております。「人と自然が調和する快適で豊かな北の大地を創造する」 という理念の下、地域社会の振興と発展に貢献すべく努めて参ります。,北海道帯広市西七条北1-11,1967,,131,10百万円,http://hokuo.co.jp/,,
2024-07-01,株式会社斉藤工務店,住宅（ハウスメーカー）,4,■概要：個人住宅、施工■「工務店 MADE」とはお客さまと歩調を合わせ、同じ夢を描きながら「理想の我が家」をカタチにしていく。それが「工務店 MADE」。1棟1棟を大切に、そこに暮らす家族のためだけに斉藤工務店が提案するオリジナルの家づくりです。熟練の職人の技術とモダンなデザインを生かし、さまざまなタイプの家族の要望に応えた「工務店 MADE」の家では、それぞれの新しい生活がはじまっています。,福岡県福岡市中央区天神1-1-1,1988,35.0,63,10百万円,http://www.saito-k.com/,,
2024-07-01,株式会社へいせい,ゼネコン,2,■事業内容：総合建設業（1）一般建築、賃貸マンション、分譲マンション、建売分譲住宅、本格木造住宅、次世代コンクリート建造物、リフォーム工事等の設計・施工業務、土木工事、上下水道施設工事、舗装工事、施工業務（2）宅地建物取引業務、賃貸管理業務（3）清掃業務,福岡県糸島市前原西5-1-31,1970,41.3,131,100百万円,http://www.heisei-g.co.jp/,,
2024-08-01,株式会社渡辺組,サブコン,4,■事業内容：総合建設業（土木・建築設計施工管理）、土木工事、建築工事、水道施設工事、造園工事、とび土工工事、舗装工事、リフォーム、解体工事,岐阜県海津市海津町高須町720-1,1960,,20,50百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社大橋工務店,ゼネコン,2,■事業内容：・公官庁発注工事の施工管理 ・外構工事、上下水道設備工事 ・土木構造物の設計施工■事業の特徴：同社では官公庁、民間事業者問わず、土木工事全般を行っています。豊かな環境づくりに関する相談所として、地域に根差した活動を通し、社会貢献に努めています。（1）土木業（公共工事）・道路舗装工事…社会活動の拠点となる道路は、安全、安心でなければなりません。同社では長年の技術と知識で、国道や県道、市道などの道路維持管理をはじめとした各種舗装工事を行っています。など,岐阜県海津市海津町平原432,1978,45.0,27,25百万円,http://www.ohashi-koumuten.co.jp/,,
2024-07-01,株式会社伊藤工務店,サブコン,4,■事業内容： 国土交通省、岐阜県、海津市と公共工事を主体に、土木工事業、建築工事業、造園工事業の施工をしています。,岐阜県海津市海津町馬目404-3,1971,,27,35百万円,http://marukiku-i.co.jp/,,
2024-06-01,株式会社小野電気商会,設備管理・メンテナンス,1,■事業内容：電気工事業、電気通信工事業、管工事業■事業の特徴：日常生活にとって「電気」は欠かせない、最も大切なインフラの一つです。同社は永年培った技術力を活かし、電気工事、電気通信工事、管工事の企画、設計、施工、メンテナンス、およびリニューアルまで、一貫したエンジニアリング事業を展開しています。,岐阜県海津市平田町今尾1826-1,1980,36.5,25,30百万円,https://onodenki-shokai.co.jp/,,
2024-07-01,近藤建設株式会社,サブコン,2,■事業内容： 総合建設業◇一般土木：土木工事、とび・土工工事、舗装工事、造園工事、水道施設工事、管工事、鋼構造工事◇建築工事：在来木造工法、鉄骨・コンクリート系工法、リフォーム・外構 等／一般住宅・店舗・工場・事務所・アパート 等◇建築増改築、メンテナンス◇一級建築士事務所：木造建築、鉄骨建築、鉄筋コンクリート建築等の設計,岐阜県海津市平田町今尾941,1948,,20,40百万円,なし,,
