更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-07-01,株式会社丸運テクノサポート,石油・資源,2,■事業内容： 石油製品の陸上出荷（ガソリン・航空機燃料油・軽油・潤滑油・LPG・アスファルトなど）潤滑油の製造（調合・充填・出荷）廃水処理設備の運転その他、製油所構内における諸作業,岡山県倉敷市潮通2-1,2002,110,30百万円,43.4,https://maruwntechno.com/,,
2024-06-01,株式会社ガスパル近畿,ガス,1,【株式会社ガスパル近畿】■エネルギー事業（LPガス・都市ガス）■LPガス設備工事請負 ※ガスパル近畿として、11拠点の販売所を展開しています。 ◆ガスパルグループ◆大東建託株式会社（東証プライム・名証プレミア上場）が管理する共同住宅の入居者様へのLPガス・都市ガス供給事業、ガス設備工事（施工管理）事業等をグループ全体で全国100事業所展開。,大阪府大阪市淀川区西中島五丁目13番12号 谷ビル2階A室,2021,98,"1億1,000万円",,https://www.gas-pal.com/kinki/,,代表取締役社長 鈴木 美都留
2024-07-01,日本サン石油株式会社,石油・資源,3,"【創業55年超/創業以来黒字経営の安定した経営基盤/平均勤続年数16年以上】■企業概要:日本およびアジア向けに高級潤滑油の製造および販売、石油製品、レース燃料等の供給者として事業活動を展開しています。総合エネルギー・メーカーである米国SUNOCO, INC.（スノコ社） のアジア地域におけるビジネス活動の拠点でもあります。※外資系企業の印象がありますが、米国スノコ社とは独立した日本企業としてビジネスを展開し、国内に自社の技術研究所、製造工場も保有しています。",東京都千代田区麹町3-4トラスティ麹町ビル,1966,100,100百万円,45.0,https://www.sunoco.co.jp/,,
2024-08-01,株式会社TOKAIマネジメントサービス,ガス,3,■事業内容：経理業務、給与計算・労務厚生運用業務、人事採用・研修業務、リース・車両管理業務、その他付帯関連する一切の業務■同社のサービス：同社はTOKAIグループ各社と連携し、業務効率化を実現するシェアードサービスを提供しています。（1）経理業務…グループ各社の経理業務全般を行います。（2）給与計算・労務厚生運用業務…グループ社員の給与計算・労務厚生運用業務を行います。（3）人事採用・研修業務…グループ各社の新卒採用・キャリア採用及びグループ社員向けの各種研修に関わる業務を行います。（4）その他付帯関連する一切の業務…その他付帯関連するグループ各社の業務を行います。,静岡県静岡市葵区常磐町2-6-8,2013,60,30百万円,,http://www.tokai-ms.co.jp/,,
2024-07-01,オリックス・リニューアブルエナジー・マネジメント株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,6,■事業内容：太陽光発電所のO＆M事業■当社の特徴：・オリックス社の100％出資子会社であり、オリックス社の開発した太陽光発電所のO&M事業を行っています。・オリックス社のメガソーラー発電事業は、自治体や企業などが保有する国内各地の遊休地を賃借し、最大出力1MW以上の大規模な太陽光発電所（メガソーラー）を建設しています。・2018年設立以降、現在はオリックス社が運営するメガソーラーなど全国約190か所・計約700MWp相当のO&Mを受託しています。,東京都江東区木場1-4-12,2018,98,100百万円,,https://www.orix.co.jp/orem/,,
2024-08-01,株式会社ＣＤエナジーダイレクト,電力,4,■事業内容：・電力、ガスの販売・エネルギーサービスの販売・暮らし及びビジネス全般を支えるサービスを中心とした付加価値サービスの販売,東京都中央区日本橋室町4-5-1さくら室町ビル11F,2018,78,"1,750百万円",,https://www.cdedirect.co.jp/,,
2024-07-01,アストマックス株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,＜総合エネルギー事業＞●再生可能エネルギー関連事業●電力取引関連事業●小売事業（電力・ガス）＜金融事業＞●アセット・マネジメント事業●ディーリング事業,東京都品川区東五反田2-10-2東五反田スクエア5階,2012,55,20億1300万円,,https://www.astmax.co.jp/,スタンダード市場,代表取締役社長 本多 弘明
2024-08-01,ＭＩＲＡＲＴＨエナジーソリューションズ株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,■再生可能エネルギー開発事業■太陽光発電事業 ■発電所用地の開発■O&M事業■その他のエネルギー事業,東京都新宿区揚場町1-18 飯田橋ビル5F,2016,70,"2,155百万円",,https://www.mirarth-es.com/,,代表取締役 谷口 健太郎
2024-06-01,株式会社ＰｉｎＴ,電力,2,■事業内容：電力小売事業、ガス小売事業、電気通信事業、エネルギー関連サービスの開発・販売■事業の特徴：当社は、東京電力エナジーパートナーの電気事業のノウハウにIT技術を融合した企業です。電力事業のノウハウとそれを形にするシステム開発力でお客様のオペレーション効率化や収益力向上のパートナーとして業務を拡大しております。,東京都千代田区神田須田町1-16-5ヒューリック神田ビル4F,2018,40,800百万円,33.0,https://pintinc.jp/,,
2024-06-01,日本オイルエンジニアリング株式会社,石油・資源,1,■事業内容：鉱区取得から探鉱・開発・生産に至るまで、石油・ガス開発に関するコンサルテーションを行い、地下に存在する資源を環境に配慮しつつ効率的に開発・生産するための最適なプランを提案します。（1）地質・貯留層分野貯留層パラメータ及び原始埋蔵量評価／油層キャラクタリゼーション／貯留層の数値シミュレーション／IOR（Improved Oil Recovery）エンジニアリング／研究開発／教育訓練（2）生産設備・環境分野石油・ガス開発生産技術コンサルティング／石油・ガス生産施設エンジニアリング／環境・安全、HSEコンサルティング／プロジェクトマネジメント／教育訓練,東京都中央区晴海1-8-12,1968,48,100百万円,46.0,https://www.joe.co.jp/,,
2024-07-01,株式会社ミツウロコヴェッセル中部,ガス,1,◆東証スタンダード上場ミツウロコグループHDのグループ企業◆LPガス、石油製品、家庭用電気、住宅設備機器、およびミネラルウォーターの販売、リフォーム事業、通信サービス事業,愛知県名古屋市中川区広川町 5-1【本社】,2017,46,1000万円,,https://www.mitsuuroko-vessel.com/company/office/chubu_tokai.html,,代表取締役社長 合谷 周一
2024-06-01,MCリテールエナジー株式会社,電力,1,■事業内容： 電力小売事業,東京都千代田区丸の内3-4-1新国際ビル6F,2015,40,495百万円,,http://www.machi-ene.jp/,,
2024-06-01,株式会社サニックスエナジー,石油・資源,3,■事業内容：廃棄物を資源として再生・再利用する資源循環型の発電システムを構築するなど、サニックスグループの一員として様々な角度から地球環境保全のために循環型社会の実現に貢献しております。■廃プラスチックの燃料化：産業廃棄物系プラスチックの燃料化を目的として、サニックスグループではプラスチック燃料化工場を全国15ヶ所に展開しています。大きさや形がさまざまな廃プラスチックを細かく破砕することにより、石油・石炭などの代替燃料として活用するサーマルリサイクルを推進します。,北海道苫小牧市弁天504-4,2001,44,350百万円,,https://www.sanix-energy.com/,,
