更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-07-01,株式会社綜合キャリアオプション,人材派遣,7,■人材サービス事業〈人材派遣、人材紹介、紹介予定派遣等〉■コールセンター事業■CRMシステム事業■事務委託■アウトソーシング事業■採用・教育・人事コンサルティング事業■外国（特定技能）人材グローバル事業◎綜合キャリアオプションの拠点数 ※グループ計169店舗（国内）※2023年3月末時点,東京都港区浜松町2-4-1 世界貿易センタービルディング南館16F,2001,,2385,【単体】5000万円 【連結】4億円,30.0,https://sougo-career.co.jp/,代表取締役 大泉 高太
2024-08-01,株式会社レックスアドバイザーズ,人材紹介・職業紹介,3,■事業概要：会計業界・成長企業の採用支援と、会計業界・管理部門のプロフェッショナルの方々に向けたキャリア支援を展開しております。,東京都千代田区平河町2-16-1,2002,,99,60百万円,33.0,http://www.career-adv.jp/,
2024-08-01,株式会社レソリューション,人材派遣,11,■事業内容：自動車整備士、板金塗装・フロントアドバイザーなど、自動車の専門スキルに特化し下記の事業を展開しています。（1）就職・転職支援事業（2）求人・採用支援事業 （3）経営コンサルティング業（4）有料職業紹介業（5）労働者派遣業（一般・紹介予定）（6）業務請負業,東京都千代田区外神田4-14-1秋葉原UDX サウスウィング10F,2005,,1400,10百万円,,https://www.resolution.co.jp/profile,
2024-08-01,株式会社博報堂コネクト,コールセンター,2,■事業内容：・ダイレクトビジネスの支援・ECビジネスの支援・CRMの運営支援・コンタクトセンター運営受託、構築支援、コンサルティング・外部ベンダーマネジメントの受託・キャンペーン事務局、公共事務局の運営受託・BPO業務の運営受託・情報システム構築、運用受託,東京都江東区豊洲5-6-15NBF豊洲ガーデンフロント9F,2005,,341,50百万円,,https://hakuhodo-connect.co.jp/,
2024-07-01,株式会社アクセル,アウトソーシング,1,■ものづくりサポート（派遣許可番号：派23-020466）■品質サポート■テクニカルサービス■業務請負サービス■有料職業紹介（23-ユ-300047）■警備サポート（54000924）■メディア事業,愛知県名古屋市中区錦1-6-36 N.A.Pビル6F（本社）,1991,,1350,5000万円（グループ資本／2億4500万円）,33.0,https://www.758accel.com/,代表取締役 稲部 速人
2024-08-01,株式会社アネブル,技術系アウトソーシング（特定技術者派遣）,37,■事業概要：・エンジン性能試験・信頼性評価・自動車部品、プロトタイプの開発・製造事業 ・モータースポーツ部品の輸入・開発・販売・サービス事業・海外情報の収集と部品輸入事業※自動車メーカー・自動車部品メーカーからのエンジン試験業務の請負が中心です。,愛知県刈谷市小垣江町大津崎1-36,2005,,256,100百万円,35.6,http://www.enable-os.co.jp/,
2024-07-01,株式会社アンフ・スタイル,人材派遣,1,■ 一般労働者派遣事業（人材派遣）厚生労働大臣許可番号【派27-300683】■ 有料職業紹介業（人材紹介）厚生労働大臣許可番号【27-ユ-300515】■ アウトソーシング受託事業■ コンサルティング事業,大阪府大阪市中央区伏見町4-2-14 WAKITA藤村御堂筋ビル2F,2006,,98,,30.0,https://unf-style.com/,代表取締役 重豊 純
2024-06-01,株式会社アイ・エス・エス・コンサルティング,人材紹介・職業紹介,1,■事業内容：外資系企業に特化した人材紹介／キャリアコンサルティングサービスを提供しています。紹介求人の約98％が外資系企業で、外資系企業3000社以上の求人を紹介しています。年収800万円～1200万円クラスのハイクラス求人特集や各外資系企業インタビューなど、様々なコンテンツの利用が可能です。,東京都港区虎ノ門4-1-1神谷町トラストタワー23F,2006,,,50百万円,47.0,http://www.isssc.com/,
2024-08-01,テルモヒューマンクリエイト株式会社,人材紹介・職業紹介,10,東証プライム市場上場テルモ株式会社の100％出資会社です。■事業内容：品質検査業務の請負事業、労働者派遣事業（派13-301798）、有料職業紹介事業（13-ユ-301388）、能力開発・人材開発に関する教育訓練・研修事業など,東京都渋谷区幡ヶ谷2-44-1,2006,,852,30百万円,46.0,https://www.terumohumancreate.co.jp/,
2024-08-01,ジェット株式会社,技術系アウトソーシング（特定技術者派遣）,4,■事業内容：（１）エンジニア派遣事業：設計・生産技術・品質管理などスキルの高いエンジニアをお客様のニーズにあわせて派遣（２）請負事業：３次元データ作成（CADを使った製品企画・開発・設計）、検査装置、作動用データなどの作成、リバースエンジニアリング,岐阜県各務原市蘇原青雲町5-66-1,2005,,18,30百万円,37.5,https://www.jett-inc.com,
2024-08-01,株式会社ダイコーテクノ,技術系アウトソーシング（特定技術者派遣）,5,■事業優位性：同社は日本国内の産業界に広く貢献し、独自のエンジニアリングでモノ作りの現場を支えています。本社を広島に構え、東京、名古屋、福岡に営業所を開設し、自動車、電気製品、機械、IT関連等の高い技術力・開発力を自負しております。そして、あくまでもモノを作るのは人であり、人の成長こそが会社の発展につながると考え、「財産は人」という経営方針を念頭に業界No.1を目指し続けています。新入社員研修をはじめ、エンジニアとしてのキャリアアップ研修、専門性を高めるスペシャリスト養成講座など、多彩なカリキュラムを用意し社員一人一人の成長を強烈に支援しています。,広島県広島市中区東平塚町1-14大興平塚ビル5F,2003,,195,20百万円,33.0,http://www.daikonet.gr.jp/,
2024-07-01,株式会社BizPlatform,人材紹介・職業紹介,12,■事業内容：ビジネスマッチングを中心とした中小企業向け総合コンサルタント事業を行っています。・税理士・社労士事務所コンサル事業・中小企業支援事業,埼玉県さいたま市大宮区宮町4-149-3第8藤島ビル2F,2006,,280,26百万円,29.0,https://www.bizplatform.co.jp,
2024-08-01,ＡＫＫＯＤｉＳコンサルティング株式会社,技術系アウトソーシング（特定技術者派遣）,99+,弊社は、2023年4月1日付で社名を「AKKODiS （アコーディス）コンサルティング株式会社」へ変更し、日本において提供する事業ブランド名称もModisから「AKKODiS」へ変更いたしました。社名および事業ブランド名称の変更によって新たなスタートを切ったAKKODiSコンサルティング株式会社は、イノベーションを支援するエンドツーエンドのコンサルティングサービスを提供する企業として事業を展開してまいります。,東京都港区芝浦3-4-1グランパークタワー3F,2004,,10063,"1,063百万円",34.0,https://www.akkodis.co.jp/,
2024-08-01,株式会社デルタエンジニアリング,人材派遣,4,■事業内容：技術者派遣、受託、委託、請負、有料職業紹介事業,東京都千代田区有楽町1-7-1有楽町電気ビル北館6F,2003,,267,50百万円,36.0,https://www.delta-group.co.jp/totec/,
2024-07-01,株式会社エム・アール・アイ・ジャパン,人材紹介・職業紹介,4,■事業内容：世界最大の人材サーチネットワークMRI Networkの日本オフィスとして、人材サーチ コンサルティング＆リクルートメントを行っています。,東京都千代田区内幸町2-2-2富国生命ビル10F,2004,,9,50百万円,,https://www.mri-tmg.jp/,
2024-08-01,株式会社プレアデス,人材紹介・職業紹介,35,■事業内容：・人材紹介事業・人材派遣事業,東京都港区東新橋1-9-2汐留住友ビル14F,2006,,175,50百万円,29.0,https://www.pleiades-net.co.jp/,
2024-07-01,株式会社ダイレクト・リンク,アウトソーシング,3,■IT商材の販売■インサイドセールスのアウトソーシングサービス,東京都港区六本木1-4-5 アークヒルズサウスタワー3F,2006,,200,7000万円,31.0,https://www.direct-link.jp/,代表取締役社長 西村 宗晃
2024-08-01,株式会社エムステージ,人材紹介・職業紹介,32,■事業内容：・人材総合サービス事業…採用コンサルティング、求人情報サイト運営、人材紹介（厚生労働大臣許可13-ュ-010928）、医師のリスクマネジメント＆ライフサポート・企業向け産業医サポート事業…導入・産業保険業務コンサルティング、業務管理システム提供・経営支援事業…業務支援システムの販売、運用管理・マーケティング、メディア事業…情報メディア運営、マーケティング調査、病院ブランディング支援,東京都品川区大崎2-1-1ThinkParkTower5F,2003,,160,50百万円,34.0,https://www.mstage-corp.jp/,
2024-08-01,株式会社ＫＡＣテクノ,人材派遣,2,製薬会社・食品会社の工場への人材派遣・請負(医薬品の製造業務・包装業務・品質管理業務)■労働派遣事業（派05-300142）■有料職業紹介業（05-ユ-300065）,【本社】秋田県能代市万町2‐20 TKビル2階,2006,,110,1000万円,,https://www.kac-techno.co.jp/,代表取締役社長 緑川 将人
2024-08-01,株式会社天職市場,求人サイト・求人メディア,2,■事業内容：求人サイト運営事業、新卒採用支援事業（採用力強化、インタツアー）、障がいのある方の支援サービス事業、Webサイト制作事業（企画／マーケティング／ブランディング／デザイン）、Web発信力支援事業、就業支援サポート活動、職業人トレーニング普及活動、地域セイフティネット支援活動、地域振興支援活動,東京都新宿区西新宿1-25-1新宿センタービル33F,2006,,,,,https://1049.co.jp,
2024-08-01,株式会社ダイキエンジニアリング,技術系アウトソーシング（特定技術者派遣）,3,■事業内容：自動車、船舶、航空機の設計開発、生産技術、ソフトウェア開発、IT関連、教育関連,広島県呉市広白石2-7-5ダイキビル1F,2003,,800,50百万円,,http://www.dai-ki.co.jp/eng/,
2024-08-01,株式会社グローバルトラストネットワークス,アウトソーシング,8,■外国人専門の賃貸住宅保証事業■外国人専門の不動産賃貸仲介事業■外国人専門の生活サポート事業■外国人専門の福利厚生・定着支援サービス事業■外国人専門のモバイル通信サービス事業■外国人専門のアルバイト・就職紹介事業■外国人専門の旅行事業一般労働者派遣事業許可番号 (派) 13-305427有料職業紹介事業許可番号 13-ユ-306348,東京都豊島区東池袋1-21-11 オーク池袋ビル2階,2006,,383,"9億4,946万600円",34.0,https://www.gtn.co.jp/,代表取締役 執行役員 社長 後藤 裕幸
2024-08-01,アンテロープキャリアコンサルティング株式会社,人材紹介・職業紹介,4,■事業内容：金融・コンサルティングファーム・事業会社企画部門（経営企画/M&A）に特化した人材紹介会社です。主にキャリア構築への意識が高い20代後半～40代前半を中心としたビジネスパーソンのキャリアを支援しています。優秀層のキャリア支援を行うことにより、コンサルタントとして成長できるチャンスが多い環境です。まずは登録者の方へしっかりと価値を提供して多くのビジネスパーソンに支持していただいてはじめて、採用企業側へも優秀な人材をご紹介できるようになる、と考えているためキャンディデート（候補者）ファーストの考え方を徹底しています。,東京都千代田区内幸町2-2-2富国生命ビル15F,2002,,21,30百万円,42.0,http://www.antelope.co.jp,
2024-08-01,ブライザ株式会社,人材派遣,99+,■事業内容：アウトソーシング事業、労働者派遣事業、有料職業紹介事業■事業所：宇都宮営業所・横浜営業所・名古屋営業所・大阪営業所・広島営業所・熊本営業所、テクニカルセンター、トレーニングセンター■会社概要：目まぐるしく変化する企業のビジネス環境に、高い水準で応えるために。同社は最新の専門技術と、高い志を持った人材を育みサポートする、“対応力”のアウトソーシングカンパニーです。,神奈川県横浜市中区相生町6-104横浜相生町ビル8F,2003,,830,50百万円,35.0,https://bryza.co.jp/,
2024-08-01,株式会社アイネットサポート,コールセンター,1,■事業内容： ★コールセンター運営を主軸に展開している会社です。法人向けのサポートデスクやカスタマーセンター（toCの契約照会や申込）、テレマーケティング（アポイント獲得、受注獲得）を担っております。★人材派遣コールセンタースタッフ・営業スタッフ・事務スタッフ・販売スタッフ★セールスプロモーション,東京都豊島区南大塚3-30-3南大塚アロービル,2006,,590,100百万円,37.0,https://www.inet-support.co.jp/,
2024-07-01,株式会社エリメントＨＲＣ,人材紹介・職業紹介,1,■事業概要：《医療転職.com》を擁し、医療機器・製薬業界において抜群の決定数、決定率を誇っています。異なる「人が介在する価値」を追求し、候補者の「意向」と「性質」をコンサルタントが深くヒアリングをした上で、企業という大きなくくりではなく事業部単位にまで絞り込んだ求人を紹介することで高い決定率を実現しています。,東京都大田区山王2-5-10大森野村證券ビル4F,2006,,26,10百万円,34.0,http://www.element-hrc.com/index.html,
2024-08-01,株式会社ボーダーリンク,人材派遣,4,■事業内容：外国語講師派遣事業（ALT派遣事業）、オンライン英会話、教員研修、国際交流イベント、語学スクール運営事業,埼玉県さいたま市大宮区下町2-16-1アクロスビル8F,2000,,174,91百万円,,http://www.borderlink.co.jp/index.html,
2024-08-01,株式会社薬ゼミ情報教育センター,人材紹介・職業紹介,1,■事業内容：・調剤薬局、ドラッグストア、病院への人材紹介と教育コンサルティング・薬局経営サポート・各種研修会・セミナーの企画・運営・人材紹介支援サービス（薬学生、薬剤師、医療従事者などの人材紹介／就職活動／転職活動のサポート／LINE「Pharmily」の運営）・書籍の出版･編集・薬剤師研修事業・薬学教育支援事業,東京都千代田区神田錦町3-12-10神田竹尾ビル4F,1991,,12,10百万円,40.0,"Failed to retrieve page, status code: 410",
2024-07-01,株式会社医業総合企画,アウトソーシング,1,■事業内容：・医療事務等医療関連業務請負（病院等の受付、レセプト、会計、カルテ管理、精度調査等の医療事務、看護補助業務、介護業務）・ホームヘルパー＆医療事務員養成施設「カインドアカデミア」の運営（愛知県知事指定ホームヘルパー養成講座、医療事務員養成講座の開講、医師事務作業補助者養成講座）・医業（病院）経営コンサルタント業務、新規開業（開院）支援コンサルタント業務、医療事務インストラクター業務・診療報酬明細書チェック／審査業務、接遇研修講師派遣、一般労働者派遣事業、有料職業紹介事業,愛知県名古屋市東区泉1-23-36NBN泉ビル6F,2003,,250,18百万円,,http://www.igyou.com/,
2024-06-01,株式会社アフレル,研修サービス,1,■事業詳細：【新規事業：ロボティクス事業】2030年の国内におけるロボット密度20％を目指し(2023年時点では4％)、中堅製造業の生産現場自動化推進に向けて、導入運用のハードルを出来るだけ下げたこれまでにない協働ロボットによる自動化ソリューションパッケージを開発し提供しています。DOBOT社協働ロボットアーム製品シリーズ、PUDU社自動搬送ロボット各種、等取り扱い,福井県福井市中央3-5-15フロンティア福井5F,2006,,36,30百万円,,https://afrel.co.jp/,
2024-08-01,株式会社スタッフ・アクティオ,人材派遣,2,■事業内容：人材派遣、人材紹介、業務請負、建設機械の運転／操作■当社の特徴：当社のルーツは、建設機械レンタルリーディングカンパニー「AKTIO」にあります。建設のあらゆる領域ビジネスに参画するAKTIOは、単なる機器のレンタルにとどまらず、顧客のニーズを把握し提案する「コンサルティングのあるレンタル＝レンサルティング」を実践しています。このレンサルティングを進める上で、建設ビジネスに、現場に精通する「人材」の提案が望まれ、「建設業界専門の人材派遣」として同社が誕生しました。「機器を動かすのも、仕事を動かすのも、人材である」という理念のもと、あらゆるプロジェクトをサポートしています。,東京都港区新橋1-7-1,1990,,59,80百万円,,"Failed to retrieve page, status code: 410",
2024-08-01,株式会社シーディア,技術系アウトソーシング（特定技術者派遣）,99+,■事業内容：・設計協業を主体としたエンジニアリングサービス及びソリューション事業・国内外製造メーカの製品開発パートナーとしてアジア主要都市における研究開発支援,東京都大田区羽田空港1-1-4,2004,,192,50百万円,44.9,https://seedea.asia/,
2024-07-01,株式会社スターシステム,アウトソーシング,2,■事業内容： ・各種ソフトウエア企画、設計およびソフトウエアシステム開発、保守、運用業務・IT機器の販売及びソフトウエアの企画販売・保守及び付帯周りの請負業務・工作機械、搬送機等の機械制御・機械設計・電気設計業務・ソフトウェア開発支援（技術者業務請負）・労働者派遣業務（派23-302457）・IT系業務サポート等の常駐支援・コンサルティング、起業支援・ホームページ製作,愛知県名古屋市中村区名駅5-28-1名駅イーストビル5F,2005,,259,25百万円,35.0,https://www.star-system.jp/,
2024-08-01,株式会社人材ドラフト,求人サイト・求人メディア,4,■事業概要：経理・財務・税務会計に特化した人材サービスを提供している人材会社です。業界内で非常に高い知名度を誇っています。,東京都千代田区神田神保町1-14-3MT-O神保町6F,2000,,42,34百万円,35.0,"Failed to retrieve page, status code: 410",
2024-07-01,株式会社オデッセイコミュニケーションズ,研修サービス,4,"日本最大規模のIT資格「MOS」試験の立ち上げから23年、累計受験者500万人の運営実績を中心に、資格ビジネスを展開、創業以来黒字経営をしてきました。MOSだけでなく、データサイエンス分野などの、これからの時代に必要とされる働く人のキャリアを支援する教育サービスを創出しています。東京丸の内のオフィスを基点に、全国1,500か所の外部試験会場の協力を受け、海外の取引先、各分野の専門家の協力も得ながら、約60名の少人数の組織ながら、全国的なビジネスを展開。少人数で運営しているためマルチタスクになることが多く、色々なことに挑戦したい方にとっては、成長できる機会が多い環境です。",東京都千代田区丸の内3-3-1,1996,,56,27百万円,42.0,https://www.odyssey-com.co.jp,
2024-07-01,東明エンジニアリング株式会社,技術系アウトソーシング（特定技術者派遣）,13,■航空宇宙機器の設計開発（構造、装備）■航空宇宙機器組立治工具の設計■複合材製品の解析設計■一般産業用治工具の設計■油圧・空気圧試験装置の設計■航空宇宙機器製造の生産技術■製造支援人材派遣（設計、生産技術、生産管理 等 派23-300827）＜認定取得＞・愛知ファミリーフレンドリー企業（愛知県知事）,愛知県名古屋市港区大江町6-19 菱興ビル南館4階,1990,,155,"5,000万円 ※グループ計：4億円",35.0,https://tohmei-eng.com/,代表取締役 二ノ宮 啓
2024-08-01,株式会社毎日学術フォーラム,アウトソーシング,2,■概要：総合人材サービスのパイオニア、マイナビのグループ会社として2006年11月に設立されました。各種学会の委託を受け、以下の業務を代行しています。学会のあらゆるニーズに応える、ベストパートナーを目指しています。（現在アルバイトも入れて44名）,東京都千代田区一ツ橋1-1-1パレスサイドビル9階,2006,,44,10百万円,34.0,http://maf.mynavi.jp/,
2024-06-01,株式会社マーキュリー,アウトソーシング,2,■セールスプロモーション■オペレーションアウトソーシング■コンサルティング■テクノロジーソリューション■イベントスペース■広域通信制・単位制高校■貴金属・ブランド品・宝飾品などの販売買取店＜許可番号＞※プライバシーマーク：10830449※労働者派遣事業：派13-303310※有料職業紹介事業：13-ユ-310374,東京都新宿区西新宿1-26-2 新宿野村ビル23階,2006,,5437,"5,000万円（資本準備金3,000万円）",26.7,https://mercury-group.co.jp/,取締役社長 秋間 剛
2024-08-01,株式会社ハートメディカルケア,求人サイト・求人メディア,29,■企業概要：求人情報サイトの中でトップクラスを誇る「介護求人ナビ」をはじめ全国の自治体と連携した「ハートページ」、介護の総合検索サイト「オアシス介護」、福祉用具のレンタルサービス「シルバーはあと」など、医療・介護のフィールドにおいて幅広いサービスを提供しています。医療・介護・福祉業界に特化した複数のメディアを持つハートメディカルケアだからこそ、お客様に対して、様々な角度から提案、課題解決をすることが出来ます。,東京都千代田区神田神保町2-4太平電業第2ビル5F,2004,,150,40百万円,,https://www.heart-mc.co.jp/,
2024-08-01,株式会社リクルートR＆Dスタッフィング,技術系アウトソーシング（特定技術者派遣）,99+,■事業概要：機械・メカトロニクス分野（自動車、航空機・鉄道車両・建機等）、ハードウェア・ソフトウェア分野（自動車、OA／AV機器等）、ケミストリー・サイエンス分野（有機化学・高分子化学等、バイオテクノロジー分野（医療・メディカル等）の各分野における労働者派遣事業・アウトソーシング事業,東京都千代田区内幸町1-3-3内幸町ダイビル2F,2006,,3013,225百万円,33.7,http://www.recruit-rds.co.jp/,
2024-08-01,株式会社キャリアプラス,人材紹介・職業紹介,1,■事業内容： 【人材採用サポート事業】人材紹介（厚生労働大臣 08-ユ-300086） ・採用広報のプランニング ・採用業務のアウトソーシング ・会社説明会の企画・運営 ・適性検査、選考ツール提供 ・面接代行 ・内定者のフォロー ・人材採用ツール企画制作【大学生等の就職活動支援】 ・就活支援塾「内定塾」水戸校の運営【介護サービス】 ・訪問看護リハビリテーションの運営,茨城県水戸市本町2-12-25,2005,,23,99百万円,39.0,なし,
2024-08-01,株式会社クリエ,技術系アウトソーシング（特定技術者派遣）,10,■概要：工作機械メーカー、自動車部品メーカーに対してエンジニアリングサービスを提供しています。同社は、お客様に信頼されるトータルエンジニアリング企業を目指し、受託設計事業、エンジニア派遣事業、ソリューションサポート事業だけでなく、独自技術力の早期構築を目指しています。同社の夢は社員であるエンジニア一人一人の技術力を高め、クリエ独自の技術を商品化することがです。■事業内容：各種工作機械関連部品の設計・開発、自動車関連部品の設計・開発、自動車関連電気機器・部品の設計開発・受託設計事業・エンジニア派遣事業,愛知県名古屋市東区葵1-26-8葵ビル6F,2003,,64,10百万円,36.0,http://www.crie-eng.co.jp/,
2024-08-01,株式会社マスメディアン,人材紹介・職業紹介,7,■事業内容：マスコミ・広告・Web職種に特化した総合人材サービス（人材紹介・人材派遣）を展開しています。,東京都港区南青山3-11-13新青山東急ビル9F,2001,,70,110百万円,31.8,https://www.massmedian.co.jp/,
2024-08-01,株式会社トレンドイノベーション,求人サイト・求人メディア,1,■求人広告媒体事業／アルバイト・パート・中途採用に関する、 全国の求人メディアの選定・販売■求人広告代理店管理事業／求人広告代理店販売パートナー・代理店 （法人・個人）の販売のサポート・管理■新卒採用／就職サイト・企業合同説明会販売、体育会学生紹介（新卒紹介）,本社／東京都豊島区南池袋2-32-12 タクト4ビル7階,2007,,20,"1,000万円",,https://www.trend-inn.co.jp/,代表取締役 西本 慶輝
2024-08-01,株式会社グリーンテック,技術系アウトソーシング（特定技術者派遣）,23,■品質サポート事業■エンジニアリング ソリューション事業■評価分析サービス■受託事業■ILメンテナンス事業■海外事業労働者派遣事業（派23-300080）,【本社】愛知県名古屋市中区錦2-4-15 ORE錦二丁目ビル5F,1996,,3552,"5,000万円",,http://www.green-t.co.jp/,代表取締役社長 中島 康雄
2024-07-01,株式会社テクノ・サービス,人材紹介・職業紹介,1,■製造業務派遣・紹介予定派遣・業務請負■労働者派遣事業■有料職業紹介事業※有効登録者数：32万4432人（2023年4月現在)※取引先件数：1万1141件（2023年4月現在)＜免許＞・派遣許可番号：派13-080693・有料職業紹介事業許可番号：13-ユ-300011,東京都千代田区神田練塀町85番地 JEBL秋葉原スクエア,2003,,5079,3億円,,https://www.hatarakunavi.net/about/gaiyou.html,代表取締役社長 阪本 耕治
2024-08-01,日産ビジネスサービス株式会社,アウトソーシング,3,■事業内容：日産自動車をはじめとする日産グループ企業のバックオフィス業務（経理・システム等）を受託するシェアドサービス事業を展開しています。■グループ企業「日産自動車」の特徴：同社の株主であり日産グループを率いる日産自動車は自動車の製造、販売および関連事業を行っています。1933年に神奈川県横浜市に設立され、現在は日本を含む世界20ヶ国の国や地域に生産拠点を持っています。同社は「人々の生活を豊かに」というVISIONの下で独自性にあふれ、革新的なクルマやサービスを届け、人々にその価値を認めてもらうことを使命としています。,神奈川県横浜市西区高島2-6-32横浜東口ウィスポートビル14F,2006,,300,90百万円,48.0,なし,
2024-08-01,株式会社日輪,人材派遣,7,■事業内容日輪グループの8つの事業の内、技術本部は下記の事業を担っています。・エンジニアリング事業：航空宇宙産業、自動車産業、工作機械産業に対しての技術支援を行う他、自社にて人材開発事業として、専門技術者育成にも力を入れています。,愛知県刈谷市昭和町2-37,1996,,2500,100百万円,40.9,http://eng.nichirinn.com/,
2024-08-01,株式会社ルーチェ,求人サイト・求人メディア,3,・リクルートメントサクセスパートナー「トモニ採用」事業・韓国人エンジニアリング事業・求人広告代理店事業,東京都新宿区富久町16-5新宿高砂ビル9F,2007,,16,20百万円,,https://luce.co.jp/,
2024-08-01,株式会社プロトソリューション,コールセンター,20,■事業内容：デジタルマーケティング事業、ITインテグレーション事業、ユーザメディア事業、コミュニケーションサポート事業、人材支援事業,沖縄県宜野湾市大山7-10-25,2007,,486,100百万円,33.5,http://www.protosolution.co.jp/,
2024-08-01,ＪＡＧフィールド株式会社,人材派遣,10,■事業内容：建設エンジニア（現場監督・設計）、CADオペレーター、ビル設備管理などの職種に特化した人材サービス■特徴：設立以来「現場主義」を徹底してまいりました。技術者が働きやすい環境作りに力を注いできた結果、確かな安定性を誇る企業へと急速な成長を続けています。自社媒体を持っているといった強みがあるため、お客様への提案は非常にスムーズに進み、3ヶ月ほどで固定客ができるほどです。 社内は良い意味でフラットな関係性が築かれているため、若手社員でも臆することなく自身の意見を発することができることができます。,愛知県名古屋市中村区名駅南1-24-30名古屋三井ビルディング本館15F,2000,,681,17百万円,30.0,"Failed to retrieve page, status code: 410",
2024-08-01,株式会社コトラ,人材紹介・職業紹介,27,【会社紹介】当社は「人と組織の変化の起点となること」を理念とし、祖業のハイクラス人材紹介に加え、新規事業の人的資本コンサルティング事業、リスキリング事業に取り組んでいます。高い専門性と熱量で、人材における課題を解決するべく、チームワークを大切にしてチャレンジしています。 世界が人的資本経営に大きく舵を切る中で人材市場は成長しています。その中で20年の実績があることも強みです。私たちは全力で社会に貢献する人を１人でも増やし、そして、プロフェッショナルな職場を１つでも増やしたいと考えています。人づくり企業として、意欲的な仲間とともに、組織づくりを通じ成長し続けています。,東京都港区麻布台1-3-1麻布台ヒルズ森JPタワー11F,2002,,88,100百万円,40.0,https://www.kotora.co.jp/,
2024-06-01,ヒューレックス株式会社,人材紹介・職業紹介,3,■事業内容： ・有料職業紹介事業・人材派遣事業・採用戦略コンサルティング事業 ・再就職支援事業・教育研修事業・評価制度構築事業・人材ビジネス設立支援事業※有料職業紹介事業（厚生労働大臣許可 04-ユ-010088）、人材派遣事業（厚生労働大臣許可 般-04-010177）,宮城県仙台市青葉区中央1-3-1アエル17F,2003,,65,100百万円,37.0,https://www.hurex.jp/,
2024-08-01,フジアルテ株式会社,人材派遣,6,■事業内容：（1）製造アウトソーシング業…顧客要望に応じて、製造請負プラン、製造派遣サービスを提案し工場の生産性向上と稼動率アップを目指すコンサルティング事業（2）総合人材サービス業…直接雇用を希望する求職者を、正社員または契約社員として顧客に紹介するサービス,大阪府大阪市港区磯路1-6-19フジビル,1995,,9784,50百万円,35.7,https://fujiarte.co.jp/,
2024-08-01,株式会社ヒューマネージ,求人サイト・求人メディア,21,◆◆◆人材の“採用”から“活躍”まで、企業にとって最も大切な「人」（人的資本＝Human Capital）関連サービスをワンストップで提供。大手・有名企業の「人材採用」に携わる、やりがいの大きな仕事です。◆◆◆採用戦略の分析・立案から選考管理におけるRPO、最適なアセスメントの設計・開発、そして、入社後の人材の定着から、その先の活躍まで、人的資本経営を実現する為のソリューションをワンストップで提供します。同社が提供する採用支援システム（マイページ）は、16年連続業界シェア第1位※／新卒採用向け適性検査は業界シェア第3位※／ストレスチェックは、年間57万人以上にご利用いただいています。,東京都千代田区紀尾井町4-1ニューオータニ ガーデンコート 18 F,2004,,214,50百万円,33.0,http://www.humanage.co.jp/,
2024-08-01,エイセブプラス株式会社,技術系アウトソーシング（特定技術者派遣）,5,■事業内容◎システム開発支援：ソフトウェア開発全般のご支援やご提案。・モデルベース開発（分析、制御対象プラントモデルや制御モデル作成、SILS・HILSの開発環境構築や検証・適合）・AI用学習データベース作成（学習データ収集支援、学習用AI選定支援）・OSやソフトのバージョン更新などOAコンサルタント業務◎各種業務・事務支援：トヨタ自動車様の車両開発の現場で長年ご支援を続けてきたノウハウを活かし、各業務のご支援。・設計情報管理 ・法規認証 ・知的財産 ・総務/人事/経理 ・車両/ユニット実験支援 パワー半導体開発支援,愛知県名古屋市千種区仲田2-14-16中日本開発ビルディング5F,2007,,325,50百万円,,https://www.eisebu-p.co.jp/,
2024-06-01,株式会社アクセル（AXCELL）,人材派遣,1,■人材派遣■人材紹介■アウトソーシング事業■テレマーケティング業■ソフトウェア開発■IT人材育成■各種イベント運営【事業許可No.】■労働者派遣業／派27-301159■有料職業紹介事業／27-ユ-300723☆「社員の休日」を会社公式SNSで公開中♪それぞれの社員が日常のプライベートを紹介しています！,大阪本社：大阪市北区梅田3-3-45 4F東京支社：新宿区西新宿2-1-1 36F他、横浜、船橋、大宮、立川、高崎、札幌、旭川、仙台、名古屋、浜松、静岡、四日市、岐阜、神戸、京都,2007,,600,"5,800万円",29.0,https://www.axcell-inc.jp/,代表取締役 小室 豊
2024-07-01,株式会社ヒューマネット,アウトソーシング,1,■航空機および自動車関連開発支援（設計・解析・生産技術・技術事務・翻訳）※労働者派遣事業（派21-300314）【主な取引先】・川崎重工業株式会社・川重岐阜エンジニアリング株式会社・岐阜車体工業株式会社・川重岐阜サービス株式会社・株式会社ケージーエム・株式会社東海化成工業所・Sky株式会社・ムトー精工株式会社 （順不同・敬称略）,岐阜県各務原市鵜沼朝日町5-287-6,1995,,50,1000万円,36.0,http://www.hyumanet.jp/,代表取締役社長 坂田 誠
2024-08-01,株式会社インテック,人材派遣,1,■労働者派遣事業■有料職業紹介事業■アウトソーシング事業厚生労働大臣許可番号 派08-040032有料職業紹介事業 08-ユ-300049,茨城県つくば市吾妻2-8-8 つくばシティアビル6F,2000,,20,2000万円,37.0,https://intec-ltd.co.jp,代表取締役社長 本間 淳子
