更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-08-01,株式会社昭芝製作所,自動車部品メーカー,3,■事業内容： 自動車部品製造、金型および自動化システムの設計製作■グローバルな生産拠点：国内に2拠点、発展めざましい東南アジア圏にも2つの生産拠点を配置し、どこへでもスピーディに、しかも低コストで製品の供給を可能にしました。またそれぞれの拠点は地域オンリーワン企業を目指し、常に技術力と信頼性の向上に努めています。,東京都練馬区小竹町1-43-15,1952,,131,80百万円,http://www.shoshiba.co.jp,,
2024-06-01,株式会社板屋製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■自動機械の設計、製造及び販売■自動機械制御用のコンピュータ装置の設計、製造及び販売,千葉県松戸市松飛台504,1954,,70,1000万円,https://www.itaya.co.jp/,,代表取締役社長 板屋 太郎
2024-07-01,株式会社マカベ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■産業用機械の製造・販売機械メーカーとして、自動制御生産ライン・省力化装置・充填機等の設計・製造・施工・メンテナンスを行っています。◎取引先の多くは化学・食品系の東証プライム市場上場の大手企業です！,東京都江戸川区松江2-28-4,1955,,35,2000万円,http://www.kk-makabe.com,,代表取締役 眞壁 宏仁
2024-07-01,株式会社クラモト,総合電機メーカー,1,■事業内容：自動車電装品・用品・カーエアコン部品・カーAV機器・ETC機器・バッテリー・電装試験器・各種設備用品販売、リビルト品販売、業務用パッケージソフト販売と保守サービス、PC・モニター・プリンター・周辺機器・汎用アプリケーション販売、ドコモショップ運営、携帯電話・情報通信機器の販売,東京都練馬区豊玉北1-14-2,1947,39.4,173,91百万円,http://www.kuramotoinc.co.jp/,,
2024-05-01,伊藤超短波株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業内容： ⇒病院用および家庭用治療器、リハビリ機器、健康機器、美容機器等の製造・販売。特に物理療法の分野において、障害の早期回復を促す物理療法機器の研究開発を急務として取り上げております。1916年創業者によって、日本国内最初の交流式レントゲン装置を開発して以来、積極的に海外の医療機器技術を取り入れながら、物理療法機器の製造と普及に一貫して取り組んできました。今まで数々の日本初の開発実績により、日本の物理療法の歴史を作ってきたと言えるでしょう。日本陸上競技連盟や全日本柔道連盟からは公認指定企業・公認治療器としても認められており、当社製品の有効性・安全性は高く評価されています。,東京都文京区白山1-23-15,1957,42.0,361,99百万円,http://www.itolator.co.jp/,,
2024-08-01,関東混合機工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,8,■事業内容：業務用縦型ミキサーの製造・販売、及び関連商品の輸入・販売■ビジョン：同社は創業以来、「一歩進んだ」技術と情報を基に、あらゆるニーズに応える「ハードとソフト」を提供するミキサー専門メーカーとして、「使う身になってのミキサー作り」をモットーに、顧客とのパートナーシップを大切に、経営を続けてきました。これからも従業員一丸となって「こだわり」を持ち「安全」と「衛生」面に優れ、あらゆるミキシングプロセスを「おまかせ」されるメーカーであることを約束します。,東京都板橋区大原町3-12,1949,46.6,95,16百万円,http://kanto-mixer.co.jp/,,
2024-08-01,ホリゾン・ジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,7,■事業内容：製本FA機器、紙工機器、特殊印刷機の開発・製造・販売,東京都千代田区東神田2-4-5東神田堀商ビル5F,1991,,70,20百万円,https://www.horizon.co.jp/index.html,,
2024-07-01,株式会社正和,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： 潤滑給油装置メーカーとして創業時より流体機器の製造を手がけ、潤滑給油装置をはじめカップリング、油圧装置などの製品を手掛けております。,東京都板橋区小豆沢2-9-21,1954,,251,100百万円,https://www.net-showa.co.jp/,,
2024-07-01,株式会社タカヤマ,機械部品・金型メーカー,1,金属部品、 樹脂部品の製造販売及び工業製品、機械、工具の輸出入,東京都葛飾区白鳥4-2-3,1939,45.0,27,3000万円,https://www.takayamaweb.co.jp/,,代表取締役社長 高山 伸和
2024-06-01,富国工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,脱水機、濃縮機及び付帯設備の開発、製造、販売＜取得資格＞東京都一般建設業・機械器具設置工事業 第115126号ASME-U type 圧力容器製造工場認定,東京都葛飾区亀有3-17-3,1959,45.0,94,1億円,http://www.fkc-net.co.jp/,,代表取締役社長 尾河 公伯
2024-07-01,三辰精工株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■三辰精工株式会社は、『Sustainable Challenge』 を基本理念として、水処理装置の製造業、建設業を通じて幅広く社会に貢献します。■当社は1957年創業以降、環境インフラ施設向けの水処理装置の専門会社として、受注から設計、製造、施工まで一気通貫した体制をとり、東京都や地方自治体の水環境を支えて参りました。,東京都江戸川区船堀4-12-10,1964,42.0,23,20百万円,https://sanshin-seiko.co.jp,,
2024-08-01,株式会社ヨシケン,受託加工業（各種加工・表面処理）,1,■一般鋼材販売■各種金属切断及び曲加工（シャーリング・ベンダー・ロール加工）■レーザー・パンチ＆レーザー加工■型鋼、軽量型鋼の切断や穴明け加工（ビームワーカー・複合機・バンドソー）■型鋼の切断や穴明け、切り欠き加工（ユニットワーカー）■厚板の穴明け加工（ドリルマシン）,東京都板橋区小豆沢4-24-26,1986,,63,1750万円,http://www.yoshiken-web.co.jp/,,代表取締役 吉柴 利安
2024-07-01,株式会社ＴＪＭデザイン,機械部品・金型メーカー,4,■事業内容：・建築用ハンドツール(工具等)の開発、製造、販売(TAJIMA)・高級カスタムキッチンの開発、製造、販売(kitchenhouse)・パッケージキッチン及び家具の開発、製造、販売(GRAFTEKT)・建材、住設機器の販売(DINET),東京都板橋区小豆沢3-4-3,1945,,986,64百万円,http://www.tjmdesign.com/,,
2024-08-01,株式会社大都技研,アミューズメント・エンタメ・ゲームメーカー,99+,■事業概要1.遊技機（スロット・ぱちんこ）の企画・開発・設計・製造・販売2.音楽CDの企画・販売3.コーヒー・抽出器の企画・開発・設計・製造,東京都台東区東上野1-1-14,1980,,560,84百万円,http://www.daitogiken.com/,,
2024-06-01,ステップサイエンス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容冷水機・真空機器・クリーンルーム機器及び理化学機器製品等を販売しています。販売先はキオクシア(株)や東芝デバイス＆ストレージ（株）等の半導体メーカーやキヤノンメディカルシステムズ（株）や富士フィルムヘルスケアシステム（株）等の医療機器メーカーなど、大手メーカーが中心です。,東京都江戸川区瑞江4-48-5,1984,,40,21百万円,https://www.step-science.co.jp/index.html,,
