更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,株式会社ＮＥＷＧＲＥＥＮ,その他,求人なし,,東京都小金井市中町2-24-16農工大・多摩小金井ベンチャーポート 101,2019,,50 百万円,,"Failed to retrieve page, status code: 410",代表取締役 山中 大介,
2024-07-01,Ａｎｊｅｔ　Ｒｅｓｅａｒｃｈ　Ｌａｂ株式会社,半導体メーカー,4,"■事業内容：ＧａＮ、ＳｉＣ、Ｓｉなどの材料を用いた新規パワー半導体デバイスの設計・開発を行っている当社。日本、台湾、アメリカなどのファンダリーメーカーや各国のデザインエンジニアと連携し、アプリケーションに最適な各種パワーデバイス（Si, SiC, GaN etc.）の設計を目指します。",京都府京都市西京区御陵大原1-39京大桂ベンチャープラザ南館2203号室,2019,12,70百万円,,http://anjet.com/ja-jp/,,
2024-08-01,プライム プラネットエナジー＆ソリューションズ株式会社,自動車部品メーカー,99+,■事業内容：・車載用高容量／高出力角形リチウムイオン電池の開発、製造、販売・車載用全固体電池の開発、製造、販売・上記以外の車載用次世代電池（新原理によるものを含む）の開発、製造、販売・その他付帯／関連事業,東京都中央区日本橋室町2-1-1,2020,8400,,,https://www.p2enesol.com/,,
2024-08-01,株式会社シンコー,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業概要・弊社は、大手自動車メーカー向けの車体自動生産設備を構想検討から設計・製造・ライン立ち上げまでを、フルターンキーで提供する「生産設備のシステムインテグレーター事業」を展開しております。・国内大手自動車メーカー様から、海外の新興EV自動車メーカーまで、幅広いお客様から、美しい車体を効率的に生み出す生産ラインの構築能力を評価頂き、事業を拡大しております。・特に、弊社が得意とする金属曲げ加工技術である「ヘミング技術」は、自動車の外観品質・安全性・剛性・生産効率性を向上させる、曲げ加工（接合）工程の設備として、高い評価と市場シェアを得ています。,愛知県小牧市大字大草字年上坂5953-11,1996,85,100百万円,,http://www.sinkoh.com/company/index.html,,
2024-07-01,Quicktron Japan株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容： 世界トップシェアであり中国の最有力リーディングカンパニーQuicktron 社の自律分散型 AI ロボット「Quicktron（クイックトロン）」を日本市場にて展開自律分散型 AI ロボット導入及び安定化・改善コンサルティングサービスの提供,東京都千代田区岩本町3-1-5スミトー神田岩本町ビル7F,2020,12,100百万円,,https://www.quicktron.com/,,
2024-07-01,ＭＯＢＩＬＩＸ　ＨＯＬＤＩＮＧＳ株式会社,自動車（四輪・二輪）メーカー,1,現在、MOBILIX グループは、持株会社であるホールディングスに加え、（１）株式会社ホンダカーズ埼玉中（１９７８年創業のホンダ正規ディーラー）、（２）モビリティ＆コミュニケーション株式会社（レンタカー）、（３）株式会社リフトオフ（アップルチェーンによる中古車販売及び買取り）、（４）モビリティプラットフォーム株式会社（カーシェアリング）、の５社で構成されております。,埼玉県さいたま市大宮区桜木町1-7-5ソニックシティビル31F,2020,,,,https://mobilix.jp/,,
2024-08-01,ハイリマレリジャパン株式会社,自動車部品メーカー,10,■事業内容：自動車部品（空調）の開発、製造、販売,東京都新宿区西新宿6-8-1住友不動産新宿オークタワー14F,2020,800,,,https://jp.highly-marelli.com/,,
2024-08-01,株式会社ワールドスキャンプロジェクト,計測機器・光学機器・精密機器・分析機器メーカー,1,■産業用自動化機器の研究・開発・販売 ■3Dスキャンロボット「MURAKUMO」による海底調査 ■Medical web３,【本社】東京都新宿区西早稲田2-18-23 スカイエスタ西早稲田2F【麹町オフィス】東京都千代田区麹町3-5-2 ビュレックス麹町610,2020,12,300万円,,http://www.world-scan-project.com/,代表者 上瀧 良平,
2024-08-01,エーアイシーテック株式会社,電子部品メーカー,2,■事業内容：・各種蓄電器及びそれらの部品、材料の製造・蒸着製品及びその応用加工製品の製造・各種電気機器の製造ならびに取付工事・前各号に付帯する一切の事業※主要製品は下記となります。・コンデンサ…アルミ電解コンデンサ（ネジ端子形、リード型、基板自立形）／フィルムコンデンサ（ケース形、アルミケース形）・蒸着フィルム…包装用蒸着フィルム、建材用蒸着フィルム、農業用蒸着フィルム／簡易水封式いちご苗炭酸ガス処理システム／防災用シート,栃木県真岡市久下田1065,2020,150,90百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社Ｗｅ　Ｃａｒ　ＣＯＲＥ,自動車（四輪・二輪）メーカー,2,■事業内容：自動車販売買取（新車中古車）・新車中古車サブスクリプション販売・車検点検整備・板金塗装・コーティングクリーニング・損害保険,大阪府貝塚市澤1234,1967,23,10百万円,,http://wecar-core.co.jp/,,
2024-07-01,ホンダモビリティソリューションズ株式会社,自動車（四輪・二輪）メーカー,2,～やがて日常となる新たな「未来の移動」を一緒に切り拓いていきませんか？／リモートワーク・スーパーフレックス推進中・副業可能な就業環境～■事業内容： 日本でのモビリティサービス事業の企画立案及び運営。Honda Mobility Solutionsは、MaaS領域におけるサービスの企画立案・運営を担う会社です。事業を通じて、移動に伴う利便性の向上や渋滞・排ガス・交通事故といった社会課題の解決を目指します。,東京都港区南青山2-1-1,2020,50,100百万円,38.0,https://www.honda.co.jp/honda-mobility-solutions/,,
2024-08-01,ＫＯＢＡＳＨＩ　ＲＯＢＯＴＩＣＳ株式会社,機械部品・金型メーカー,1,■概要：当社は岡山県に本社を置く、機械・部品の開発、製造、販売（土造りに特化した製品※主に農業用）を行う老舗メーカー小橋工業(株)のグループ企業です。試作開発から量産・メンテナンスまで、ものづくりの各プロセスを包括的に支援する次世代型ものづくりプラットフォームサービスを展開しております。,岡山県岡山市南区中畦684,2020,324,10百万円,,https://www.kobashirobotics.com/,,
