更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-08-01,ニデックコンポーネンツ株式会社,電子部品メーカー,4,■概要:私たちが開発する製品の多くは、普段、人の目に触れることがほとんどありません。しかし、その小さな製品の一つひとつには、先見性と、妥協のない品質へのこだわりと、豊かなイマジネーションが息づいています。その結果、エレクトロニクス部品メーカーとして50年以上の経験と技術リソースを有し、いずれの製品も産業機器市場でトップクラスのシェアとご評価いただいております。,東京都新宿区西新宿7-5-25西新宿プライムスクエア,1967,,913,"2,362百万円",https://www.nidec.com/jp/nidec-components/,,
2024-08-01,オリエンタルエンヂニアリング株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,6,■事業内容： 【事業】金属熱処理設備の設計・製造・販売／金属熱処理用機器・薬剤・消耗品の販売／金属表面熱処理受託加工,東京都荒川区西日暮里2-25-1902号,1952,38.0,160,80百万円,http://www.oriental-eg.co.jp/,,
2024-07-01,株式会社奥野技術研究所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：環境試験室・恒温恒湿室・クリーンルームなどの特殊空調室および装置の受注製造・販売,東京都北区志茂3-16-5グリーンキャピタル第二赤羽1F,1969,40.0,30,50百万円,http://www.okunogiken.co.jp/,,
2024-07-01,ビアメカニクス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,27,■事業内容：電子部品加工装置（プリント基板加工装置）等の研究開発・設計・製造・販売・サービス,神奈川県厚木市田村町9-32,1968,45.0,357,301百万円,https://www.viamechanics.com/,,
2024-08-01,三菱自動車工業株式会社,自動車（四輪・二輪）メーカー,99+,■概要：・自動車または産業用エンジン、及びそれらの構成部品、交換部品並びに付属品の開発、設計、製造、組立、売買、輸出入その他の取引業・中古自動車及びその構成部品並びに交換部品及び付属品の売買 など ■ビジョン・ミッション：ビジョン：モビリティの可能性を追求し、活力ある社会をつくりますミッション：1.独創的な商品と優れたサービスにより、お客様に新たな体験を提供します2.社会の持続可能な発展に貢献します3.信頼される企業として誠実に活動します4.アライアンスを活用し、ステークホルダーにより高い価値を提供します,東京都港区芝浦3-1-21msb Tamachi 田町ステーションタワーS,1970,41.5,13671,"284,382百万円",https://www.mitsubishi-motors.com/jp/,プライム市場,
2024-07-01,日揮商事株式会社,機械部品・金型メーカー,4,■業務内容：(1)各種プラント機器販売複雑な構造を持っている石油精製、石油化学プラント等に用いられる様々な機器を販売しております。(2)輸出入業務世界に渡る日揮グループのネットワークを活かし、積極的な輸出入業務を展開しております。扱う製品は石油プラント関係機器がメインとなっております。(3)エンジニアリングサービス業務各種化学プラント、工場を構成する機械設備の導入、更新、保全に係わる設計・仕様検討・調達・導入支援等のエンジニアリングサービスを提供します。,神奈川県横浜市西区みなとみらい2-3-1クィーンズタワーA,1968,,30,40百万円,https://www.jgctrading.com/,,
2024-08-01,フォルシアクラリオン・エレクトロニクス株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,12,■事業内容：コックピットエレクトロニクス/HMI&ディスプレイ /自動運転/コマーシャルソリューション,埼玉県さいたま市中央区新都心7-2,1940,46.0,540,"11,056百万円",https://www.clarion.com/jp/ja/top.html,,
2024-07-01,株式会社日本イトミック,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,22,■事業内容： 業務用電気給湯機器（温水器、給湯器、湯沸器、瞬間湯沸器、ボイラー、業務用エコキュート、給湯ユニット、 水栓等）の企画、設計、開発、製造、販売及びメンテナンス,東京都墨田区押上1-1-2,1948,,200,258百万円,http://www.itomic.co.jp/,,
2024-08-01,ＴＨＫ株式会社,機械部品・金型メーカー,41,＜事業内容＞■LMガイド、ボールスプライン、ボールねじ、LMガイドアクチュエータ等の機械要素部品の開発・製造・販売。■その他、精密XYステージやリニアモータアクチュエータをはじめとするメカトロ関連製品各種、リンクボール・ロッドエンドなどの自動車部品、戸建住宅から高層ビルまで対応可能なTHK免震システムの開発・製造・販売。,東京都港区芝浦2-12-10,1971,40.8,4068,"34,606百万円",http://www.thk.com/jp/,プライム市場,
2024-08-01,池上通信機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,13,■事業内容：同社は、放送用カメラ・モニタ・映像処理システム、映像素材伝送システム、中継車、ノンリニアシステム、セキュリティカメラシステム、医用カメラシステム、各種外観検査装置等を多岐に渡り展開しています。これらの主力製品は、放送、セキュリティ、メディカル、検査の各市場で時代の先を行く高品質な製品を提供しています。また4K映像よりさらに高精細な８K映像の撮影ができるSHV(スーパーハイビジョンカメラ)の汎用化を進めています。国際的なスポーツ中継のパブリックビューイングですでに使用されており、今後予定されている大会では、さらに進歩した映像の提供に貢献しております。,東京都大田区池上5-6-16,1948,46.0,661,"7,000百万円",http://www.ikegami.co.jp/,スタンダード市場,
2024-08-01,ホーチキ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,64,～日本で初めて火災報知器を開発した総合防災メーカー～■事業内容：・火災報知設備火災報知設備の製造､販売および施工ならびに保守管理・消火設備消火設備の製造､販売および施工ならびに保守管理・情報通信設備情報通信機器の製造､販売および施工ならびに保守管理・防犯設備等防犯機器の製造､販売および施工ならびに保守管理,東京都品川区上大崎2-10-43,1918,40.0,1500,"3,798百万円",http://www.hochiki.co.jp/,プライム市場,
2024-06-01,株式会社東京ウエルズ,計測機器・光学機器・精密機器・分析機器メーカー,27,■事業内容東京ウエルズは、電子部品メーカーにとって欠かすことのできない電子部品検査・製造装置メーカーです。スマートフォンやウェアラブルデバイスなど、最先端の電子デバイスには非常に微細なチップ部品が多数組み込まれています。当社は、これらチップ部品製造の最終工程で使用される「検査装置」や「高速テーピング機」などを設計・製造・販売しています。特に高速テーピング機は1分間に平均5000個以上の処理能力を誇り、累計出荷台数1万台を超える大ヒット製品「TWA-6000シリーズ」を有し、国内外問わず世界の名だたる電子部品メーカーから頼りにされています。,東京都大田区北馬込2-28-1,1971,41.0,237,100百万円,https://www.tokyoweld.com/,,
2024-08-01,株式会社ファーネス,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,5,■事業内容： 「人と環境に配慮した革新的技術の創造によりグローバルニッチトップを目指し、ユーザーと共に価値と発展を共有する事で社会貢献を果たす」を企業理念に、当社は1973年の創業以来、プリント配線板業界の黎明期からお客様とともに、技術の確立に努めてきました。現在、業界のリーディングカンパニーとして優良ユーザーの皆様と直接お取引させていただいています。,東京都杉並区宮前4-29-3,1973,,55,12百万円,http://www.furnace.jp/,,
2024-08-01,オカノ電機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,6,■事業内容：（1）精密部品の高精度・高速画像処理による検査装置、超高速搬送整列装置の設計・製作・販売（2）基板検査装置等の設計・製作・販売（3）インサーキットテスター設計・製作・販売（4）ユニットチェッカー、冶具等の設計・製作・販売（5）LEDモジュールの製作・販売（6）看板・サイン関連製作・輸入・輸出販売,東京都東久留米市金山町2-8-18,1969,,127,10百万円,http://www.okano-denki.co.jp/,,
