更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,株式会社 ミツトヨ,計測機器・光学機器・精密機器・分析機器メーカー,44,■概要：国内50％、海外30％のシェアを誇る精密測定機器のメーカーです。□研究・開発体制：世界3極での基礎技術開発体制を整えております。測定や評価技術に関して定評のあるオランダのミツトヨ欧州研究所、センサ技術やソフトウェア技術を担うシアトル・エンコーダ研究所、技術の統合化を手掛けるつくば研究所を中心として研究・開発活動が行われております。,神奈川県川崎市高津区坂戸1-20-1,1934,2971,391百万円,,http://www.mitutoyo.co.jp/,,
2024-08-01,株式会社アイシン福井,自動車部品メーカー,6,【事業内容】オートマチックトランスミッション（AT）部品ハイブリッドトランスミッション部品電動駆動ユニット（eAxle）部品の開発および製造,福井県越前市池ノ上町38,1983,3147,"2,057百万円",40.0,https://www.aisin-fukui.co.jp/,,
2024-08-01,株式会社三五,自動車部品メーカー,36,～1928年創業／世界レベルの金属加工技術でグローバルにも展開／自動車用排気系システム国内シェア最大手の自動車部品メーカー～■事業概要：・自動車用排気系システム（マフラー、エキゾーストパイプ、エキゾーストマニホールド）、 プレス部品等の開発・製造・みがき棒鋼、引抜鋼管等、鉄鋼二次加工製品の製造・販売※「素材」から「設計」「試作」「テスト」「評価・解析」「生産準備」「量産」までの一貫体制を保有。自動車メーカーへの提案や共同開発を行う等、先行開発にも取り組んでいます。,愛知県名古屋市熱田区六野1-3-1,1950,2760,100百万円,,http://www.sango.jp/,,
2024-08-01,株式会社ＴＭＥＩＣ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,60,[技術も実績も世界トップクラス。近代の産業革新を1世紀にわたって支え続けた東芝、三菱電機のDNAをダイレクトに継承]■事業内容：株式会社東芝と三菱電機株式会社の製造業プラント向け電気設備事業部門と大容量電動機製造部門が統合し設立された会社です。世界をリードする産業システムインテグレータとして、幅広い産業の顧客に最先端の技術・製品・サービスを提供して産業の現場を支え、顧客や産業界から高い評価を得ています。製鉄、製紙、石油・化学、半導体などの製造業の分野で多くの経験とノウハウを積みあげており、培った技術をさらに先鋭化させ、「環境」「エネルギー」「独創技術」を軸に新たに事業を推進中です。,東京都中央区京橋3-1-1東京スクエアガーデン,2003,2693,"15,000百万円",44.0,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社金沢村田製作所,電子部品メーカー,5,金沢村田製作所は、世界に最先端の電子部品を供給する総合電子部品メーカー、村田製作所グループに属する先端企業です。同社は、1984年に設立し、高周波設計技術と微細加工技術を駆使し、電子デバイスやセンサデバイスなどの製品をつくり出しています。,石川県白山市曽谷町チ18,1984,3011,480百万円,,http://www.murata.com/ja-jp/group/kanazawamurata,,
2024-08-01,株式会社日立パワーソリューションズ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,17,～日立グループとして人々の生活基盤を支えております／電気機械器具、産業機械器具、通信並びに電子機械器具関連製品の製造、販売および保守サービス等を行っています～【事業内容】■高度で多様なエンジニアリング、製造、サービスを融合させたソリューションを、ワンストップで提供しております。さまざまなソリューションの提供と、お客さま・多くのパートナーとの協創を通じて、現場から経営までを支援し、お客さまの事業拡大や新事業の創出などに貢献しております。■電気機械器具、産業機械器具、通信並びに電子機械器具関連製品の製造、販売および保守サービス等。,茨城県日立市幸町3-2-2,1960,3087,"4,000百万円",42.5,https://www.hitachi-power-solutions.com/,,
2024-08-01,豊田鉄工株式会社,自動車部品メーカー,18,■事業内容：・自動車部品製造・プレスおよび樹脂金型、溶接設備設計製作,愛知県豊田市細谷町4-50,1946,15669,"2,223百万円",39.0,http://www.tiw.co.jp/,,
2024-07-01,株式会社コーエーテクモホールディングス,アミューズメント・エンタメ・ゲームメーカー,12,■概要：2009年4月1日にコーエーとテクモが経営統合し、コーエーテクモグループが発足。「無双シリーズ」「信長の野望シリーズ」等のゲーム・モバイルコンテンツの開発を中心にエンタテインメント・コンテンツを創発する企業グループです。「創造と貢献」の精神のもと、人々の心を豊かにする「世界No.1のデジタルエンタテインメントカンパニー」を目指しています。当社は、国内グループ会社9社、海外グループ会社7社のグループ管理・システム統括を担い、人事、総務、財務経理、法務、秘書など、グループ全体を統括する管理部門が集結しています。,神奈川県横浜市港北区箕輪町1-18-12,2009,2531,"15,000百万円",,http://www.koeitecmo.co.jp/,プライム市場,
2024-08-01,株式会社東光高岳,造船・重工業,31,●電力プラント事業●電力機器事業●GXソリューション事業●計量事業●光応用検査機器事業●研究開発,東京都江東区豊洲5-6-36豊洲プライムスクエア8F,2012,1866,"8,000百万円",,http://www.tktk.co.jp/,プライム市場,
2024-07-01,東京エレクトロンテクノロジーソリューションズ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,33,■概要：国内1位、世界でもトップクラスの売上高を誇る半導体製造装置メーカー「東京エレクトロン」のグループ会社で、研究・開発機能と製造機能を担っています。幅広い製造工程の中でも、同社では熱処理成膜装置、枚葉成膜装置、ガスケミカルエッチング装置、テストシステム、FPDエッチング/アッシング装置の開発・製造を行っています。,山梨県韮崎市藤井町北下条2381-1,1983,2764,"4,000百万円",,https://www.tel.co.jp/about/locations/tyl.html,,
2024-08-01,株式会社KOKUSAI　ELECTRIC,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,8,"■事業内容： 同社は半導体製造装置の研究開発・設計・製造・販売・メンテナンスを一貫して行っています。 連結従業員数2,429名(2023年3月31日現在)",東京都千代田区神田鍛冶町3-4oak神田鍛冶町5F,2017,1125,"11,262百万円",44.3,https://www.kokusai-electric.com/,プライム市場,
