更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,サンフロンティアホテルマネジメント株式会社,ホテル・旅館・宿泊施設,52,■事業内容：（1）ホテル運営…同社は、宿泊するお客様に喜んで、快適に滞在してもらいたいという想いから、お客様視点を徹底的に追求するホテル運営を行っています。どのホテルのブランドも、働く従業員の心温かい接客、そして、きめ細やかな心遣いで、お客様にはパーソナルなプラスαを得てもらい、「心の満足」と「心が安らぐホスピタリティ」満載のホテルに作り込んでいます。ホテルの経営目的は、利用したお客様全員を最高の笑顔にさせ、そして一緒に働く仲間を守ること。（2）土地活用への取組み・ホテル開発…ホテル開発を通して、街や社会を活性化し、魅力ある不動産資産として、長期間に亘る安定した資産運用方法を提案します。,東京都千代田区有楽町1-2-2東宝日比谷ビル8F,2015,544,100百万円,40.3,http://www.sfhm.co.jp/,,
2024-08-01,カメイ商事株式会社,旅行・旅行代理業,1,■事業内容： 旅行事業、リース事業の2事業を展開しております。＜旅行事業＞国内旅行（個人・団体） 海外旅行（個人・団体）JR券・航空券・各種旅行券・宿泊手配・国内海外パッケージ・会議コンベンション企画・手配・運営＜リース事業＞総合リース業,宮城県仙台市青葉区国分町3-1-18,1956,18,70百万円,40.0,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社コスモスライフサポート,ホテル・旅館・宿泊施設,1,■事業内容：アクティブシニア向け分譲マンションの居住者向けサービス企画・運営事業、暮らしのサポートに関するサービス、不動産の売買、賃貸借、仲介事業等,東京都港区芝5-34-6新田町ビル,2014,29,95百万円,43.6,https://www.cigr.co.jp/cls/,,
2024-07-01,株式会社アルティーリ,スポーツ・ヘルス関連施設,3,"■事業内容： 千葉県千葉市をホームタウンとするプロバスケットボールクラブ「アルティーリ千葉」を運営する会社として、2020年7月に設立しました。2021-22シーズンよりB3リーグ公式試合参入に向け、現在は試合運営準備やチームスタッフ、選手の獲得を進めております。【CLUB NAME：""ALTIRI CHIBA""】世界中の人々を魅了するクラブを創っていきたいという想いを込めて、惹きつけるという意味を持つエスペラント語の""""altiri""""という言葉を用いたクラブ名にしました。",千葉県千葉市中央区問屋町1-35千葉ポートサイドタワー22F西,2020,13,,30.0,https://altiri.jp/,,
2024-08-01,合同会社丹青やまなし,レジャー・アミューズメント,1,(1)山梨県立リニア見学センターの指定管理業務 (2)前号に附帯する一切の業務,山梨県都留市小形山2381番地,2018,22,,40.0,https://www.linear-museum.pref.yamanashi.jp/,株式会社丹青社 職務執行者 榎本 和朗,
2024-07-01,Ｋａｒａｋａｍｉ　Ｈｏｔｅｌｓ＆Ｒｅｓｏｒｔｓ株式会社,ホテル・旅館・宿泊施設,1,■事業概要：宮城県秋保温泉、石川県山中温泉、和歌山県南紀白浜温泉においてリゾートホテルを展開。2024年以降には、更なる新施設を展開予定。当社のホテルに泊まることがお客様の旅の目的となるホテル創り【ディスティネーションホテル】を目指しております。また、首都圏にてビジネスホテルやホテルレジデンス事業も展開しております。■事業詳細：（1）リゾートホテル事業…ホテル瑞鳳／秋保グランドホテル／厨八十八/ホテル川久／白浜古賀の井リゾート＆スパ（2）ビジネス事業…L stay&grow晴海（3）美術館事業…川久ミュージアム,北海道札幌市中央区南一条東1-3,1953,544,50百万円,,https://www.karakami-kankou.co.jp/,,
2024-07-01,藤和那須リゾート株式会社,レジャー・アミューズメント,4,■事業内容：・那須ハイランドパークの運営（ https://www.nasuhai.co.jp/）・TOWAピュアコテージの運営（ https://www.pure-cottages.jp/）・那須高原の総合リゾート別荘地「那須ハイランド」の管理及び販売（ https://www.nasu-resort.com/#1）,栃木県那須郡那須町大字高久乙字遅山3376,1969,130,100百万円,,https://www.nasuhai.co.jp/company/,,
2024-08-01,松竹株式会社,レジャー・アミューズメント,15,【企業概要】大谷竹次郎と白井松次郎兄弟により1895年創業、歌舞伎の興行から始まり1920年に映画業界に参入、今では映画演劇の枠に留まらず幅広いエンタメを手掛けています。『映像』『演劇』『事業』『不動産』の4本部を主体として、様々なコンテンツを通して笑顔や感動をお届けし、お客様の人生に寄り添いながら、第一線を走り続けてきました。,東京都中央区築地4-1-1東劇ビル,1920,597,"33,018百万円",43.0,https://www.shochiku.co.jp/,,プライム市場
2024-08-01,ホンダモビリティランド株式会社,レジャー・アミューズメント,2,■事業内容：（1）モータースポーツ部門…鈴鹿サーキットおよびモビリティリゾートもてぎのレーシングコースにおけるF1、MotoGP、鈴鹿8時間耐久レースなどの開催、運営および各種レースの企画、開催、運営（2）アミューズメント部門…鈴鹿サーキット、ツインリンクもてぎの遊戯施設の経営（3）リゾート部門…ホテル・研修会場・レストラン・温泉活用施設・ブライダル施設の経営（4）交通教育部門…安全運転講習会などの開催（5）企画開発部門…乗り物の開発設計、およびレジャーランドの総合計画など,三重県鈴鹿市稲生町7992,1961,850,"5,500百万円",,http://www.mobilityland.co.jp/,,
2024-07-01,新宿ワシントンホテル／ホテルグレイスリー新宿（藤田観光株式会社）,ホテル・旅館・宿泊施設,4,■WHG事業「ワシントンホテル」、「ホテルグレイスリー」、「ホテルタビノス」およびホテル内の飲食店の運営。■ラグジュアリー＆バンケット事業「ホテル椿山荘東京」など婚礼・宴会施設、ラグジュアリーホテル、ゴルフ場の運営。■リゾート事業「箱根小涌園 天悠」、温泉テーマパーク「箱根小涌園ユネッサン」などリゾートホテル、レジャー施設の運営。,東京都文京区関口2-10-8,1955,1342,1億円,,https://www.fujita-kanko.co.jp/,代表取締役兼社長執行役員 山下 信典,プライム市場
2024-08-01,東宝株式会社,レジャー・アミューズメント,10,■事業内容：（1）映画（映画の企画、製作及び製作請負、配給及び売買、興行）（2）演劇（演劇の企画、製作及び製作請負、興行）（3）テレビ及びインターネット等で放送又は配信される番組の企画、制作、制作請負、販売及び賃貸（4）出版物、オーディオソフト、ビデオソフト及びキャラクター商品等の企画、制作、販売及び賃貸（5）著作権、商品化権、商標権その他の知的財産権の取得、使用、利用許諾その他の管理（6）不動産経営（土地・建物の賃貸、管理、売買及びこれらの仲介並びに駐車場の経営）,東京都千代田区有楽町1-2-2東宝日比谷ビル,1932,357,"10,355百万円",39.5,http://www.toho.co.jp/,,プライム市場
2024-07-01,ぴあ株式会社,レジャー・アミューズメント,5,◎音楽・スポーツ・演劇・映画・各種イベント等のチケット販売◎コンサートやイベントの企画・制作・運営◎興行主催者(スポーツ団体・劇団・放送局など)やホール・劇場・スタジアムなどへの各種ソリューションサービスの提供◎「ぴあアリーナMM」をはじめとするホール・劇場の企画・運営◎エンタテインメント・レジャー領域を中心とした出版物の企画・編集、ネットメディアの配信 など,東京都渋谷区東1丁目2番20号 渋谷ファーストタワー,1974,448,64億44百万円 (2024年3月31日時点）,,https://corporate.pia.jp/index.html,代表取締役社長 矢内 廣,プライム市場
