更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社フリークアウト,Webマーケティング（広告代理店・コンサルティング・制作）,16,■ FreakOutについて同社は2010年10月に創業し、創業から3年9ヶ月でマザーズへ上場。『人に人らしい仕事を』というMissionを掲げ、インターネット広告のリアルタイム取引を日本で初めて事業化し、広告取引を人の手からコンピュータ間の取引に変えていくことを目指したのが、フリークアウトのはじまりです。高い技術力を武器とし、日本におけるアドテク市場のトレンドをリードしてきており、近年では民放公式テレビポータルサイト「TVer」と動画広告マーケットプレイスをローンチ。,東京都港区六本木6-3-1六本木ヒルズクロスポイント5F,2017,,,,https://www.fout.co.jp/freakout/,,
2024-05-01,株式会社ＳＴＡＧＥＯＮ,Webマーケティング（広告代理店・コンサルティング・制作）,1,■映像製作事業映像製作／広告動画製作■デジタルマーケティング事業YouTubeチャンネルの動画製作・運用代行／広告運用／YouTuberサポート■エンタテインメント事業楽曲制作／音楽著作権・原盤の管理、運用／アーティストの養成・マネジメント／イベント企画・運営,東京都中央区日本橋本町3-3-6 ワカ末ビル5F,2017,28.0,90,,https://stageon.jp,代表取締役 軽米 昇平,
2024-08-01,株式会社日本ビジネスプレス,Webサービス・Webメディア（EC・ポータル・ソーシャル）,10,■商品、サービス・デジタルメディアの構築・運用支援システム「Media Weaver」・デジタルメディアの収益化支援サービス「isMedia」,東京都港区東新橋2-4-1サンマリーノ汐留6F,2008,42.0,80,370百万円,https://www.jbpress.co.jp/,,
2024-07-01,Ｂａｓｅｃｏｎｎｅｃｔ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■法人営業支援企業情報データベース、次世代型検索エンジンの開発提供◎Musubu事業（法人営業向け企業情報データベース／10万社以上に導入）◎Partnership事業（データプロバイダーサービス／SPEEDA・Sansan・メガバンクのビジネスマッチングシステムなどへ企業情報をベースデータとして提供）◎Riskdog事業（新規事業／AIリスク検知サービス、審査自動化Saas）,京都府京都市中京区山崎町235 4F,2017,35.0,214,14億3000万円（資本準備金含む）,https://company.baseconnect.in/,代表取締役 國重 侑輝,
2024-07-01,株式会社Yostar,ゲーム（オンライン・ソーシャル）,10,■事業内容：モバイルデバイスアプリケーションコンテンツの運営・宣伝およびそれに属する業務全般■事業詳細：中華人民共和国の上海悠星網絡科技有限公司を母体とし、海外で開発されたスマホゲームを日本に広めるパブリッシング企業です。『アークナイツ』『ブルーアーカイブ』『アズールレーン』『雀魂』などを手がけています。2020年1月にはアニメーション制作会社のYostar Picturesを子会社として設立したほか、直近2年間の社員増加率は215％を記録するなど、急成長を遂げています。■製品情報：・アークナイツ・ブルーアーカイブ・アズールレーン・雀魂など,東京都千代田区神田練塀町30011F,2017,31.0,204,5百万円,https://www.yostar.co.jp/,,
2024-07-01,株式会社ＣＲＥＢＡＲ　ＦＬＡＶＯＲ．,Webサービス・Webメディア（EC・ポータル・ソーシャル）,4,～◇◆「コミュニケーション」×「テクノロジー」で顧客に寄り添った作品を提案／最先端技術を駆使する技術者集団／少数精鋭の組織ならではの柔軟性と裁量のある環境◇◆～■事業内容： ・WEB・ホームページ制作・WEBシステムの開発・グラフィックデザイン,栃木県宇都宮市宮原4-4-58レジデンス宮原101,2017,,6,,https://cfv.co.jp/,,
2024-07-01,ワンディー株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■事業内容： ワンディーは、歯科医師の3人に1人が登録する日本最大規模の歯科医療プラットフォーム「1D」の求心力を中核とし、臨床支援事業やマーケティング支援事業などの付随サービスを展開しています。,東京都港区東麻布1-9-11GROWTH by IOQ 8F,2017,27.2,45,35百万円,https://corporate.oned.jp/,,
2024-06-01,株式会社メイテンス,Webマーケティング（広告代理店・コンサルティング・制作）,1,■広告代理業■各種コンサルティング事業■営業代行業■インターネットメディア事業■前各号に付帯関連する一切の事業,東京都中野区中野3-30-12 中野ソレイユ 4F・12F,2017,29.0,10,,https://meitens.biz/,代表取締役 渡辺 一宜,
2024-08-01,株式会社Ｐｒｏｇａｔｅ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,6,■事業内容： オンラインプログラミング学習サービスの開発・企画・運営／プログラミングスクールの企画・運営,東京都渋谷区鶯谷町2-7,2014,34.0,34,232百万円,https://prog-8.com/about,,
2024-08-01,株式会社ミツモア,Webサービス・Webメディア（EC・ポータル・ソーシャル）,53,■事業内容概要：日本のGDPを増やし、「明日がもっといい日になる」とみんなが思えるような社会を作るために、労働生産性を向上するプラットフォームを作ってきました。5年前からのコア事業である「ミツモア」は、依頼者様・事業者様双方にとって時間と手間のかかるプロセスだった「見積もり」を自動化します。直近、ミツモアで活躍する現場仕事の事業者に向けた、生産性向上・売上向上のためのSaaS「プロワン」もリリース。マーケティング・顧客対応・現場仕事・バックオフィス、すべての業務フローを、一元管理して自動化できる、画期的なVertical SaaSです。,東京都中央区銀座7-16-12,2017,,230,100百万円,https://meetsmore.com/company,,
2024-08-01,ニフティ 株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,23,"□事業内容「ニフティとなら、きっとかなう。With Us, You Can.」という想いのもと、お客様の生活インフラを支えるネットワークサービスと、お客様の生活を豊かにするWEBサービスを提供しています。特にネットワークサービスの領域では、ネット、スマホ、セキュリティなど、お客様の日常生活に欠かせないサービスを多岐にわたり展開しています。情報通信業界の先駆けとして30年以上サービスを提供してきたニフティは、これまでの会員ビジネスの運営ノウハウを生かしながら、「お客様に最も近く、提供価値で選ばれるISP」を目指し、安心で安全なインターネット環境とより快適な暮らしの実現を支えていきます。",東京都新宿区北新宿2-21-1新宿フロントタワー18F,2017,36.6,379,100百万円,http://www.nifty.co.jp/,,
2024-07-01,株式会社アップシーク,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■コーポレートサイトをはじめとするWebサイトの制作■ネットショップ（ECサイト）の制作・運用代行■既存サイト分析や運用コンサルティング■業務系システムやスマートフォンアプリの開発■ソーシャル・動画、インターネット広告を活用したプロモーション戦略の提案,東京都品川区西五反田7丁目13-6 SDI五反田ビル10F,2017,30.6,29,600万円,https://up-seek.com/,代表取締役 松下 竜也,
2024-06-01,株式会社ネクストデータ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■事業内容：（1）開発サービス（2）IT人材の育成・ITエンジニアの育成・Salesforceの教育（3）データ復旧サービス,東京都台東区浅草橋3-25-5M’s325ビル5F,2017,,21,15百万円,http://www.nextdata.co.jp/,,
2024-08-01,Ｒｅｃｕｓｔｏｍｅｒ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,3,■事業内容： (1)購入体験プラットフォーム「Recustomer返品・キャンセル」決済領域から商品追跡、返品・注文キャンセル領域の購入体験を向上させる購入体験プラットフォームです。(2)「Recustomer自宅で試着」自社ECサイトでお試し購入を可能にするサービスです。,東京都千代田区神田和泉町1-8-11サン・センタービル5F,2017,,15,,https://recustomer.co/,,
2024-08-01,株式会社ＦｉｎＴ,Webマーケティング（広告代理店・コンサルティング・制作）,22,■企業概要マーケティングを強みにした事業開発企業です。特にSNSマーケティング起点での事業成長支援、ブランド開発では「news23」や「王様のブランチ」にも取り上げて頂くなど、国内No.1の評価をいただいており、電通や博報堂などの大手総合広告代理店にも勉強会をおこなっております。現在は、マーケティングパートナー事業、メディア事業、グローバル事業を展開しており、「日本を、世界を、前向きに」するべくグローバル展開のユニコーン企業を目指しております。,東京都目黒区中目黒1-1-71KN代官山 本館9F,2017,26.4,80,10百万円,https://fint.co.jp/,,
2024-08-01,株式会社グロースデータ,Webマーケティング（広告代理店・コンサルティング・制作）,5,データ利活用総合支援、グロース支援を行う博報堂グループの企業として、企業の課題解決を、事業成長を、共に創っていける存在でありたいと思っています。「顧客化力」はヒトを動かしモノを売る博報堂プロダクツのコアコンピタンス。専門性と実施力で課題解決に導きます。,東京都江東区豊洲5-6-15NBF豊洲ガーデンフロント,2017,,100,3百万円,https://growthdata.co.jp/,,
2024-08-01,株式会社助太刀,Webサービス・Webメディア（EC・ポータル・ソーシャル）,28,■企業概要：「建設現場を魅力ある職場に」というミッションの達成に向け、当社では建設業界に特化したマッチングサービス（職人・協力会社のマッチング支援、正社員採用支援）をコア事業として活動を行なっています。重層下請構造や囲い込みの習慣、IT化の遅れといった問題を抱える建設業界において、アプリを活用して必要な時に必要な人を見つけられるサービスを実現することで、能力と意欲のある人が正しく評価され報われる世界の実現を目指しています。,東京都新宿区西新宿6-18-1住友不動産新宿セントラルパークタワー14F,2017,34.0,152,90百万円,https://suke-dachi.jp/company/,,
2024-08-01,イチロウ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,7,日本の介護の課題を解決するソーシャルベンチャーです。■事業内容： 介護が必要な方と介護士のマッチングプラットフォーム「イチロウ(https://ichirou.co.jp/)」を運営しています。「イチロウ」では、介護保険ではカバーできない介護をオンラインで気軽に介護士へ依頼することができます。高齢化が進む日本において、介護保険適用外の本命サービスとして、介護のインフラサービスを目指しています。,東京都渋谷区渋谷2-2-17トランスワークス青山,2017,34.0,27,64百万円,https://corp.ichirou.co.jp/,,
2024-05-01,ＣｏｎｔｒａｃｔＳ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■事業内容： 契約マネジメントシステム「ContractS CLM」の提供,東京都港区南青山2-5-17ポーラ青山ビルディング13F,2017,33.0,48,100百万円,https://www.contracts.co.jp/,,
2024-06-01,Ｓｅｐｔｅｎｉ　Ａｄ　Ｃｒｅａｔｉｖｅ株式会社,広告制作,1,■会社の成り立ち：・国内トップクラスのデジタル広告事業を手掛けるセプテーニから、クリエイティブ制作部門を戦略的子会社として分社化。事業内容はデジタル広告のクリエイティブ及びデジタルコンテンツの制作。■戦略・ビジョン：・『関わる全ての人に「驚き！」をデザインする』をビジョンに掲げ、クライアント、パートナー会社、自社の従業員に対して期待値を超えるサービスの提供を目指しています。社是は『行けよ。楽しめ。GOGOLDEN』。仲間や顧客を尊重しつつ、挑戦や成長を楽しみ、GOLDEN（＝輝かしい）な未来に向かっていくことを大切にしています。,北海道札幌市中央区北一条西5-2札幌興銀ビル 7F,2017,30.0,160,50百万円,https://www.septeni-adcreative.co.jp/,,
2024-07-01,株式会社ｇｒｉｔｓ,Webマーケティング（広告代理店・コンサルティング・制作）,2,■事業内容： WEBコンサルティング事業／デジタルコンテンツ企画・制作／広告代理店事業／リスティング広告運用■サービス：◇ブランディング／WEBサイト：業界実績のあるディレクター兼デザイナーによるWEBサイト構築・オフィシャルサイト作成/リニューアル・サテライトサイト作成/リニューアル・LPサイト作成◇動画制作：業界実績のあるディレクター兼カメラマンによる動画制作・動画作成・YouTubeチャンネル最適化,大阪府大阪市西区新町1-3-12四ツ橋セントラルビル9F,2017,,20,10百万円,https://grits.co.jp,,
2024-06-01,ＳＨＥ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,当社は、「ひとりひとりが自分にしかない価値を発揮し、熱狂して生きる世の中を作る」をビジョンに据え、ミレニアルズの私らしい生き方を叶える「ミレニアルライフコーチングカンパニー」です。主な事業としては、ミレニアルススの私らしい働き方を叶えるフフラットフォーム「SHElikes」、ワーク&ライフスタイルをアップデートするクリエィションパートナー「SHEcreators」、そして、2021年には自分らしい美しさを実現するためのトータルプロデュースプロジェクト「SHEbeauty」を始動。,東京都港区南青山3-7-21,2017,28.0,29,111百万円,https://she-inc.co.jp/,,
2024-08-01,株式会社ウェルプラ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,9,■企業概要：弊社は東証プライムに上場するエス・エム・エス出身者とDeNA出身者が創業したウェルビーイングテックの会社です。長期のVISIONを「テクノロジーとデータの力でウェルビーイングな社会を実現する」とし、直近の事業ドメインを「法人向けのヘルスケア事業」に定めています。”労働人口減少に伴う組織の「不」をヘルスケア事業を通じて解決する”のMISSIONのもと、「組織の生産性向上」を通して「働き手のLTVの最大化」を支援する事業を展開しています。,東京都台東区柳橋1-26-3戸谷第2ビル,2017,35.0,15,12百万円,https://corp.welpla.com/,,
2024-08-01,株式会社ドクターズプライム,Webサービス・Webメディア（EC・ポータル・ソーシャル）,23,○ 医療スタートアップのドクターズプライム。2024年4月に設立7周年を迎えました。○ ミッションを実現するために3つの事業を運営しています。■ 事業内容・Work事業（医師版Timee）「救急体制を安心のサポートで」断らない医師紹介SaaS・Academia事業（医師版AbemaTV）日本最大のオンライン医師勉強会サービス・Family Dr.事業信頼できるFamily Dr.とマッチングDr.'s Prime Work導入病院への救急患者のアフターフォロー経由で提供,東京都台東区西浅草2-27-7,2017,,17,5百万円,https://drsprime.com/,,
2024-08-01,株式会社シン・クルーズ,Webマーケティング（広告代理店・コンサルティング・制作）,1,"【広告代理業】・Web広告・インフルエンサーマーケティング・オフライン広告【デザイン制作事業】・WEB広告関連(LP,バナー,動画)・各種印刷物・各種販促ツール【広告コンサルティング事業】・販売促進・アクセス解析",東京都渋谷区千駄ヶ谷5-32-6 グリーンスクエア新宿8F,2017,,12,750万円,https://www.sincrews.com/,代表取締役 山本 恵新,
2024-08-01,株式会社ジオン,総合広告代理店,4,■事業内容：・WEB自社メディアの企画・運用・WEB広告・モバイル向け広告のプロモーション・プランニング・WEBサイトの企画・提案・制作・運用,東京都新宿区西新宿7-2-6,2017,,21,,https://zeoninc.com,,
2024-08-01,株式会社フォリネス,Webマーケティング（広告代理店・コンサルティング・制作）,1,■SNSプロモーション、動画広告制作・運用■SNS・WEBコンサルティング／マーケティング■動画撮影・編集■ドローン撮影,東京都新宿区西新宿7丁目15-10 井上ビル3F,2017,28.0,,,https://foriness.com/,代表取締役 大里 和久,
2024-06-01,オールイン株式会社,総合広告代理店,3,■事業内容：・HRブランド戦略・HR戦略コンサルティング、RPO・コーポレートブランディング・リクルートブランディング・総合求人広告代理業・映像・映画企画制作・感情で検索する求人情報サイト「Umplex」の運営,東京都渋谷区東1-3-5MORE-EXCELLENCE 2F,2016,32.0,10,,https://allhero.co.jp/,,
2024-07-01,エニワン株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,3,■事業内容： ・工務店・住宅会社向け 基幹システム「AnyONE」の開発・販売・工務店DX支援業務,大阪府大阪市中央区安土町1-6-145F,2017,38.0,27,,https://www.any-one.jp/company,,
2024-07-01,株式会社ファンくる,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■企業概要：生活者の声を様々な手法で収集し、当社が保有するビッグデータや多様な外部データソースとともに、独自の分析手法でお客様の感情を定量化。経営レベルのブランド戦略や差別化戦略などから、現場レベルのオペレーション改善やリピート率向上まで、あらゆる示唆を言語化するサービス「ファンくる」を運営しています。私たちは、新しい顧客体験（CX）マネジメントサービスをSaaSでご提供することで、従来のコンサルティングファームや調査会社では実現できない圧倒的安価な価格で、事業価値向上をご支援しています。,東京都千代田区岩本町1-10-5TMMビル4F,2017,37.0,85,100百万円,https://www.fancrew.co.jp/,,
2024-07-01,株式会社エースディレクション,Webマーケティング（広告代理店・コンサルティング・制作）,2,■事業内容： ・Web広告の代理店■当社について：当社は、お客様のパートナーとして課題を解決するインターネット広告代理店です。社名の通り、ディレクションに長けたエースたちが、めざすゴールに向かって、お客様に合わせたWebプロモーションプランを提案、実行して、最短距離で結果を出します。・Purpose…すべての人にインターネット広告を。・Mission…価値を掘り出し、そして、届ける。・Vision…“売れない”がない社会をつくる。,東京都品川区西五反田7-24-5ONEST西五反田スクエア 7F,2016,,,3百万円,https://acedirection.co.jp/,,
2024-08-01,スタジオアンビルト株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,6,・想像力溢れる建築で魅力的な世界をつくり、人々の生活を輝かせるため、建築設計×テクノロジーで建築業界の革新を目指しています。・テクノロジーを活用して建築設計の生産性を向上させ、一般の方でも質の高い設計に簡単アクセスできるプロダクトを提供し、誰もが質の高い住宅を建設できるよう支援しています。■事業内容・建築設計業務を効率化するオンラインワークプレイス「STUDIO UNBUILT（スタジオアンビルト）」の運営 ・建築家へのだれでも気軽に依頼できるWebサービス「madree（マドリー）」の運営・住宅業界向け、AI間取り提案SaaS「madreeデータバンク」の運営,愛知県名古屋市西区那古野2-14-1なごのキャンパス2-5,2017,34.8,10,100百万円,https://www.studiounbuilt.com/,,
2024-08-01,NHN comico株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,6,"■事業詳細：・『comico』は、世界累計で3,500万件を超えるダウンロード数を記録しているエンターテイメントプラットフォーム（iOS/Andriod/WEB版）です。 縦スクロールで読み進められる形式やフルカラー表現など、スマートフォンに最適化した閲覧環境が特長で、現在200作を超える多彩なオリジナルマンガ・ノベルと外部IP作品を定期掲載中。また、ストアでは、大手出版社の作品を含む60,000作を超える作品を提供しています。",東京都港区西新橋3-1-8NHNアトリエ,2017,,50,50百万円,http://www.nhn-comico.com/,,
2024-07-01,株式会社ブルーオーシャン,Webマーケティング（広告代理店・コンサルティング・制作）,3,■事業内容：・広告、宣伝に関する企画、制作及び広告代理業・インフルエンサー事務所事業・スタジオ運営事業,東京都中央区八丁堀2-25-10三信八丁堀ビル5F,2016,28.7,25,9百万円,https://blueoceanmedia.jp/,,
2024-05-01,オシロ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,3,▽どんな会社か？オシロは、コミュニティ専用のオウンドプラットフォーム「OSIRO」を開発・提供しています。「日本を芸術文化大国にする」というミッションを実現するために、作家・アーティスト、クリエイティブ産業の方々が創作活動を続けられる仕組みを開発し、2015年にβ版の提供を開始しました。最大の強みは「世界観の表現」と「コミュニティの活性化」そして「コミュニティマネージャーAI化」です。世界観にこだわれるプラットフォーム上でメンバー同士のコミュニケーションが活性化することを得意としています。,東京都渋谷区渋谷1-3-3,2017,29.5,25,524百万円,https://osiro.it,,
2024-07-01,株式会社東京,専門広告代理店（雑誌・新聞・交通・屋外・折込など）,5,■事業内容： エレベーターメディア「GRAND」無料サイネージソリューション「東京エレビGO」「エレシネマ」無料の放映端末を設置し、その放映面を広告商品化して販売ビジネスパーソンが集中する東京都内23区の中規模～大規模オフィス物件を中心に導入,東京都新宿区新宿1-16-9シャンヴィラカテリーナ3F,2017,28.0,30,100百万円,https://tokyo-inc.com/recruit,,
2024-08-01,パルス株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,5,■事業内容：・VRコンテンツの企画・開発・運営,東京都渋谷区恵比寿1-19-19恵比寿ビジネスタワー12F,2016,,57,105百万円,https://pulse227.com/,,
2024-07-01,株式会社ＧＯ,総合広告代理店,2,■事業内容： 【クリエイティブパートナー事業部】『クリエイティブの力で、社会のあらゆる変化と挑戦を推進していく』ことを体現するGOの中心的組織。【THE CREATIVE ACADEMY】クリエイティブの力をビジネスに活かせるようになるために開発された教育プログラム「THE CREATIVE ACADEMY」を軸としたアカデミー事業。【THE CREATIVE FUND】スタートアップに対する資金提供に加え、GOのクリエイターによるブランディング支援やPR支援など、事業成長のためのサポートも幅広く実施している。,東京都港区六本木3-17-10ROPPONGI DUPLEX TOWER 2F,2017,35.0,35,10百万円,https://goinc.co.jp/,,
2024-08-01,株式会社ＯＮＥ,SP代理店（イベント・販促提案など）,1,株式会社ONEでは、携帯電話、電気、ガス、スマホ決済などのイベント企画、運営をしています。お客様、クライアント様とのご縁を何よりも大切にしています。お客様からの「また会いたい」というお言葉が何よりの活力になります。■事業内容：・携帯電話イベント・コンサルティング事業・スマートフォンアクセサリー販売・販売研修・イベント運営研修■研修内容：・代理店コンサルティング・FA研修・販売研修・商材別研修・イベント運営研修,大阪府吹田市江坂町1-23-43ファサード江坂ビル601,2017,30.0,13,1百万円,https://one111.co.jp/company/,,
2024-08-01,株式会社SIGNATE,Webサービス・Webメディア（EC・ポータル・ソーシャル）,13,■企業概要： “Empowering Your Potential” をミッションに掲げ、DX推進における「人が足りない」を解決するエコシステムの構築を目指すスタートアップです。,東京都港区虎ノ門2-2-1住友不動産虎ノ門タワー16F,2017,32.0,50,100百万円,https://signate.co.jp/,,
2024-08-01,１７ＬＩＶＥ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,11,■事業内容：・日本最大級のライブ配信アプリ「17LIVE（イチナナ）」の運営・ライブコマースサービス「HandsUP (ハンズアップ)」の提供,東京都港区北青山2-12-28SEIZAN青山ビル2F,2017,,195,,https://jp.17.live/,,
2024-08-01,株式会社Ｋｉｉｉ,Webマーケティング（広告代理店・コンサルティング・制作）,3,■事業内容： ・インフルエンサーマネジメント・インフルエンサー育成・スクール・YouTuberASP事業・インフルエンサーASP事業・インフルエンサーエージェント・イベント事業・各種プロモーション・企業コンサルティング,東京都目黒区青葉台3-6-28住友不動産青葉台タワー17F,2017,28.0,24,30百万円,https://kiii.co.jp/,,
2024-08-01,株式会社Ｕ－ＮＥＸＴ,放送・新聞・出版,13,■会社概要：私たちU-NEXTは、2007年にサービスを開始した、日本におけるSVOD(定額制動画配信)サービスのパイオニアです。(U-NEXTの前身であるGyao NEXTは2007年にサービスを開始。)成長著しい日本のSVOD市場において、Netflixに次ぐシェア2位(金額ベース・2024年・GEM Partners株式会社調べ)を獲得。日本勢として堂々のNo.1の地位を確立し、黒字と成長を両立し続けています。,東京都品川区上大崎3-1-1目黒セントラルスクエア,2017,35.7,345,10百万円,https://unext.co.jp/,,
2024-06-01,株式会社クリオ,広告制作,1,■看板制作・施工（企画/デザイン/メンテナンス）、店舗・テナント等サイン制作■インクジェット出力・カッティングサービス■切文字・各種ステッカー■ウィンドウサインの制作・施工■車両広告・マーキング■店舗フロントデザイン、ガラス装飾フィルム■レーザー加工・制作■販促、装飾品・ノベルティグッズ制作■オリジナルウェア・イベントグッズ制作,愛知県あま市中萱津九反所25-1,,43.0,10,,https://crio-sign.co.jp/,代表取締役 横澤 謙太郎,
2024-08-01,株式会社日本美心,総合広告代理店,6,■事業内容：（１）成果報酬型アドネットワーク事業（２）WEBマーケティング事業（３）SNSプロモーション事業（４）WEBコンサルティング事業（５）SEOマーケティング事業,東京都渋谷区東3-14-15MOビル8F,2017,28.0,25,3百万円,https://bisin.co.jp/,,
2024-07-01,未知株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,2,■事業内容：・編集型コンテンツマーケティング、メディアプラットフォーム事業・PR／IRオウンドメディア構築支援、広告費削減事業・メディアプラットフォーム事業、HRソリューション事業など※今後の事業はこれらに限らず多角化を目指しています。現状、人材紹介事業展開に向け、動き出しています。,大阪府大阪市北区中津1-18-18若杉ビル6F,2017,28.0,10,6百万円,http://www.mchs.co.jp/,,
2024-07-01,株式会社コンダクター,Webマーケティング（広告代理店・コンサルティング・制作）,1,■事業概要訪問マッサージWeb サイト制作事業Web コンサルティング事業インターネット広告代理事業ソフト販売サービス・サーバレンタル事業システム開発事業■同社について：すべてはお客様のために｢仕事にやりがいと生きがいを｣私たち株式会社コンダクターは、若くて小さい会社ですが、ここに集まるメンバーは、やりがいをカタチにできる人ばかりです。夢中になれる仕事がしたい。人に喜ばれる仕事がしたい。仕事を通して自分を磨きたい。こういった社員が集まっている会社です。,秋田県秋田市大町1-3-8秋田ディライトビル,2017,,13,5百万円,https://www.conductor-japan.com/,,
2024-07-01,株式会社エス・ブイ・シー ディレクションズ,広告制作,2,■事業内容：各種イベント等の企画・制作・運営プロモーション用映像コンテンツの企画・制作各種セールスプロモーションの企画・制作・運営各種広告の企画・制作■本社以外の事業所：関西支社 532-0003 大阪市淀川区宮原4-1-14 住友生命新大阪北ビル13F,東京都中央区日本橋本町3-9-7ARCCUBE日本橋本町6F,2017,31.0,22,5百万円,https://sv-c.jp,,
2024-05-01,株式会社ＹＺ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,【事業内容】・小規模事業者にメインとした、売上拡大（営業/採用/事業開発など）に関するコンサルティング事業・小規模事業者の事業成長をサポートするSaaSプロダクト『mycsess（ミクセス）』の開発・運営事業など,東京都中央区築地7-3-101203,2017,,25,73百万円,https://yz-com.jp/,,
2024-08-01,株式会社Ｎｅｃｏｃｈａｎｃｅ,Webマーケティング（広告代理店・コンサルティング・制作）,1,■事業内容： ・DX支援・デジタルマーケティング支援・クリエイティブディレクション,東京都港区高輪2-5-16701,2017,,6,,https://www.necochance.jp/,,
2024-08-01,株式会社アプラ,Webマーケティング（広告代理店・コンサルティング・制作）,7,■Music Planet/Voice Planet＜サポート内容＞▽Music Planet▽・プロデューサーとの個人面談・オリジナル楽曲の提供・ボイストレーニング・レコーディング・カラオケ/WEB配信・アーティスト写真撮影・ライブやアーティスト交流会、音楽系セミナー等の活動サポート▽Voice Planet▽・プロデューサーとの個人面談・オリジナルキャラクターの提供・ボイストレーニング・ボイスサンプル収録・オリジナルボイスドラマ出演・宣材写真撮影・交流会やセミナー等の活動サポート音楽活動や声優活動に必要なツールと環境を提供しています。,東京都渋谷区神宮前6-17-11JPR原宿ビル7F,2017,,,9百万円,https://apra.co.jp/,,
2024-08-01,株式会社ＴＴＴ,Webマーケティング（広告代理店・コンサルティング・制作）,1,＜事業内容＞■インフルエンサーマーケティング■インフルエンサープロダクション■インフルエンサープロモーション＜主要取引先＞■三菱UFJ銀行■GMO TECH株式会社■株式会社toridori■株式会社DeNA■17LIVE株式会社■ByteDance,大阪府大阪市中央区南船場3-6-10 エミネント心斎橋ビル1F,2017,28.5,43,1000万円,https://tttinc.jp/,代表者 中川 隆大郎,
2024-08-01,株式会社ネストピ,ゲーム（オンライン・ソーシャル）,4,■当社について：当社は少数精鋭で高品質ゲームを作るゲーム開発会社です。ネストピはインディーズデベロッパーです。Google Indie Games Festival 2020にてTOP20や東宝賞を受賞した「アンクラウン」をはじめとする自社開発と、受託開発をバランスよく行っています。「日本にチーム開発のインディーズを広めたい」という信念を持っており、1つのチーム10名以下・開発期間は最大1年半の規模で作品を作り続けています。少人数だからこそ、クリエイター一人ひとりの情熱が作品に色濃く反映され、作家性の高い作品を作り続けることができています。,東京都台東区浅草橋1-10-6,2017,,20,8百万円,https://www.nestopi.co.jp/,,
2024-08-01,株式会社ティーツーシー,Webサービス・Webメディア（EC・ポータル・ソーシャル）,7,"■企業概要：T2Cは、お客様の目的達成のために最大限の結果をもたらすべく、WEBマーケティングを得意とし、WEBをはじめ、動画制作・編集・SNS（Instagram・TikTok・YouTube・LINE・Facebook）運用、SNS広告、グラフィック等企業様に提案・実装をしております。2017年7月に株式会社ティーツーシーが設立されて以来、WEBコンサルティングからクリエイティブ/WEB制作などこれまでに約250社、1,500件を超える案件のお手伝いをしています。この豊富な経験と実績から得る知見を常にアップデートしながら、クライアントのあらゆるマーケティングニーズにお応えしています。",東京都千代田区神田錦町3-6,2017,,18,,https://t2c-inc.com/,,
2024-08-01,株式会社ハッカズーク,Webサービス・Webメディア（EC・ポータル・ソーシャル）,7,【企業概要】『企業と個人の新しい関係』をサービスミッションに、アルムナイに特化したサービスを提供しています。アルムナイとは「卒業生」を意味し、従来は大学の卒業生を表す言葉として使われていますが、人事領域では「企業の卒業生」や「OB/OG」「退職者」を意味します。,東京都新宿区西新宿6-21-1アイタウンプラザ 205,2017,,24,100百万円,https://www.hackazouk.com/,,
2024-08-01,株式会社ルミナス,専門広告代理店（雑誌・新聞・交通・屋外・折込など）,4,■事業概要：当社は、全国に14拠点、メディアに特化した広告代理店事業（飲食ポータルサイトの広告代理業全般）を展開しております。インターネットやモバイル広告媒体をメインで取り扱っており、クライアント様のニーズに合わせた効果的な商材を提案しております。■事業内容：・広告代理店業・飲食店様向け求人支援サービス・店舗等の集客販促ツールの販売,東京都目黒区青葉台3-6-28住友不動産青葉台タワー18F,2017,,196,18百万円,https://luminous-inc.jp/,,
2024-07-01,株式会社クラスコテクノロジー,Webサービス・Webメディア（EC・ポータル・ソーシャル）,3,■事業内容： 不動産会社の生産性UPを叶えるためのシステム開発やWebサイトの構築など,石川県金沢市西念4-24-21,2017,,187,5百万円,https://crasco.holdings/,,
