更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社シャーク・ジャパン,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都品川区上大崎2-24-9ＩＫビルディング 4Ｆ,2000,,58,70 百万円,,代表取締役 橋本 玲子（中村玲子）,
2024-08-01,株式会社デアゴスティーニ・ジャパン,放送・新聞・出版,求人なし,,東京都中央区勝どき5-2-15ＥＤＧＥ勝どき,1970,,57,110 百万円,,代表取締役 谷 健二,
2024-08-01,常磐共同印刷株式会社,印刷,求人なし,,茨城県北茨城市磯原町磯原1564,1979,,56,78 百万円,,代表取締役 古暮 仁,
2024-08-01,株式会社芳文社,放送・新聞・出版,求人なし,,東京都文京区後楽1-2-12,1950,,56,100 百万円,,代表取締役 孝壽 尚志,
2024-08-01,株式会社エム・シー・コミュニケーションズ,広告制作,求人なし,,東京都千代田区丸の内2-3-1三菱商事ビル 5Ｆ,1986,,56,50 百万円,,代表取締役 新川 朋子,
2024-08-01,ＳＣＳＫプレッシェンド株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都江東区豊洲3-2-24豊洲フォレシア 12Ｆ,2005,,56,100 百万円,,代表取締役 北尾 聡,
2024-08-01,株式会社インティメート・マージャー,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都港区六本木3-5-27六本木山田ビル 4Ｆ,2013,30.4,56,473 百万円,,代表取締役社長 簗島 亮次,グロース
2024-08-01,高速印刷株式会社,印刷,求人なし,,新潟県長岡市北陽1-53-41,1982,,55,14 百万円,,代表取締役 小川 昌尚,
2024-08-01,株式会社ＤＴＳパレット,印刷,求人なし,,東京都中央区八丁堀3-22-11八丁堀千島ビル 4Ｆ,2011,,55,30 百万円,,代表取締役 鎌田 哲司,
2024-08-01,株式会社Ｍマート,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都新宿区西新宿6-5-1新宿アイランドタワー 26Ｆ,2000,48.2,54,318 百万円,,代表取締役社長 村橋 孝嶺,グロース
2024-08-01,ＡＬＳＯＫビジネスサポート株式会社,印刷,求人なし,,東京都江東区木場2-17-12ＳＡビルディング 6Ｆ,2010,,54,20 百万円,,代表取締役 遊塚 実,
2024-08-01,マップボックス・ジャパン合同会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都港区虎ノ門1-10-5ＷｅＷｏｒｋ内,2020,,54,,,ＣＥＯ 高田 徹,
2024-08-01,共同製本株式会社,印刷,求人なし,,東京都文京区白山2-12-3リレント白山 203,1933,,53,45 百万円,,代表取締役 金子 誉,
2024-08-01,株式会社アイオーク,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都千代田区三番町8-1三番町東急ビル 4Ｆ,2001,,53,100 百万円,,代表取締役 湯川 正,
2024-08-01,アースインターシステムズ株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,大阪府大阪市淀川区宮原3-4-30ニッセイ新大阪ビル 12Ｆ,1996,,52,88 百万円,,代表取締役社長 笠井庸史,
2024-08-01,株式会社ユニオン・グラビア,印刷,求人なし,,香川県丸亀市港町307,1991,,52,10 百万円,,代表取締役 今村 武司,
2024-08-01,株式会社Ｂｉｒｄｍａｎ,PR会社・代理店,求人なし,,東京都渋谷区松濤1-5-3,2012,34.2,52,397 百万円,,代表取締役 ＣＥＯ 伊達 晃洋,グロース
2024-08-01,株式会社オンリーストーリー,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都港区赤坂1-14-14第35興和ビル 515,2014,,52,417 百万円,,代表取締役社長ＣＥＯ 平野 哲也,
2024-08-01,株式会社Ｇｅｏｒｇｅ　Ｐ．　Ｊｏｈｎｓｏｎ,SP代理店（イベント・販促提案など）,求人なし,,東京都港区六本木6-1-24ラピロス六本木 6Ｆ,1993,,51,20 百万円,,代表取締役 鈴木 吉之,
2024-08-01,株式会社セップ,放送・新聞・出版,求人なし,,東京都港区芝浦4-16-23ＡＱＵＡＣＩＴＹ芝浦 1Ｆ,2004,,50,50 百万円,,代表取締役 案納 俊昭,
2024-08-01,株式会社Ｗａｑｏｏ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都世田谷区上馬2-14-1横溝ビル 4Ｆ,2005,37.4,50,51 百万円,,代表取締役社長 佐俣 文平,グロース
2024-08-01,株式会社ＥＮＪＩＮ,総合広告代理店,求人なし,,東京都世田谷区太子堂4-1-1キャロットタワー,2017,,50,60 百万円,,代表取締役 西川 聖一,
2024-08-01,株式会社フィードフォース,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都港区南青山1-2-6ラティス青山スクエア 3Ｆ,2021,,50,10 百万円,,代表取締役社長 塚田 耕司,
2024-08-01,株式会社ＮＮＡ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,■メディア事業 ■出版事業 ■ビジネスサポート事業【事業所等】◆国内◆本社／福岡支局◆海外◆韓国／上海／北京／広州／香港／台湾／フィリピン／タイ／ベトナム／マレーシア／シンガポール／インド／インドネシア【提携会社】■オーストラリア：NNA AUSTRALIA PTY. LTD.■イギリス：Economic Media Bulletin Limited 2024年4月doda掲載求人より引用,東京都港区東新橋1-7-1汐留メディアタワー 9Ｆ,1995,,49,100 百万円,,代表取締役 山鹿 秀一,
2024-08-01,株式会社プライムステーション,印刷,求人なし,,東京都品川区東品川1-2-5リバーサイド品川港南ビル 8Ｆ,1991,,48,41 百万円,,代表取締役 浅田 亨,
2024-08-01,アクセルマーク株式会社,ゲーム（オンライン・ソーシャル）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 「楽しいで世界をつなぐ」を理念に掲げ、広告事業、その他事業の2つで事業展開を行っております。 2022年12月doda掲載求人より引用,東京都中野区本町1-32-2ハーモニータワー 17Ｆ,1994,33.2,48,61 百万円,,代表取締役社長 松川 裕史,グロース
2024-08-01,株式会社ウイルハーツ,印刷,求人なし,,大阪府大阪市淀川区東三国4-3-1グロリア240 4Ｆ,2003,,48,10 百万円,,代表取締役 矢良上 義行,
2024-08-01,株式会社岐阜放送,放送・新聞・出版,求人なし,,岐阜県岐阜市橋本町2-52,1962,,47,"3,000 百万円",,代表取締役 山本 耕,
2024-08-01,フォトビション・ジャパン株式会社,専門広告代理店（雑誌・新聞・交通・屋外・折込など）,求人なし,,東京都江東区新木場2-2-9,2000,,47,100 百万円,,代表取締役 ロバート・ラム,
2024-08-01,株式会社セプテーニ・クロスゲート,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都新宿区西新宿8-17-1住友不動産新宿グランドタワー 27Ｆ,2005,,47,100 百万円,,代表取締役 髙野 真行,
2024-08-01,株式会社サックル,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,,東京都千代田区神田小川町3-8神田駿河台ビル 8Ｆ,2008,,47,35 百万円,,代表取締役 本多 渉,
2024-08-01,西日本印刷工業株式会社,印刷,求人なし,,福岡県福岡市博多区井相田3-2-1,1959,,46,45 百万円,,代表取締役 日野 智治,
2024-08-01,株式会社ＣＢＣラジオ,放送・新聞・出版,求人なし,,愛知県名古屋市中区新栄1-2-8,1992,,46,20 百万円,,代表取締役 寺井 幸嗣,
2024-08-01,寄居印刷紙器株式会社,印刷,求人なし,,埼玉県本庄市児玉町秋山2787-1,1965,,46,10 百万円,,代表取締役 吉田 和人,
2024-08-01,株式会社松竹撮影所,放送・新聞・出版,求人なし,,京都府京都市右京区太秦堀ケ内町12-9,2008,,46,100 百万円,,代表取締役社長 武田 功,
2024-08-01,Ｂｏｏｋｉｎｇ．ｃｏｍ　Ｊａｐａｎ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,,東京都渋谷区渋谷2-24-1238Ｆ,2008,,46,165 百万円,,代表取締役 竹村 章美,
2024-08-01,株式会社ウィットワン沖縄,SP代理店（イベント・販促提案など）,求人なし,,沖縄県那覇市松山2-3-15ブライダルハウスチュチュ沖縄ビル 8Ｆ,2014,,46,10 百万円,,代表取締役 平野 典正,
2024-08-01,ＢＳ松竹東急株式会社,放送・新聞・出版,求人なし,,東京都中央区築地1-13-1,2020,,46,"2,100 百万円",,代表取締役 橋本 元,
2024-08-01,株式会社ジチタイワークス,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,福岡県福岡市中央区薬院1-14-5ＭＧ薬院ビル 7Ｆ,2021,,46,10 百万円,,代表取締役 森 新平,
2024-08-01,株式会社トコちゃんねる静岡,放送・新聞・出版,求人なし,,静岡県静岡市清水区中之郷2-1-5鈴与情報センタービル 1Ｆ,1984,,45,100 百万円,,代表取締役 岩本 光司,
2024-08-01,松竹ブロードキャスティング株式会社,放送・新聞・出版,求人なし,,東京都中央区築地4-1-1東劇ビル 5Ｆ,1992,,45,"2,500 百万円",,代表取締役 井田 寛,
2024-08-01,ＴＯＨＯスタジオ株式会社,放送・新聞・出版,求人なし,,東京都世田谷区成城1-4-1東宝スタジオ,1971,,45,100 百万円,,代表取締役社長 島田 充,
2024-08-01,株式会社八光社,印刷,求人なし,,東京都板橋区中丸町43-8,1973,,45,30 百万円,,代表取締役 上原 秀明,
2024-08-01,株式会社テレビ東京ダイレクト,放送・新聞・出版,求人なし,,東京都港区虎ノ門4-3-12日経虎ノ門別館 3Ｆ,1994,,45,20 百万円,,代表取締役 久保田 明,
2024-08-01,株式会社ニューフォリア,Webマーケティング（広告代理店・コンサルティング・制作）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【SI事業】■Webアプリケーション・システム開発■スマートフォン向けアプリ開発【アプリカン事業】■アプリ開発支援プラットフォーム事業【デジタルサイネージ事業】■デジタルサイネージ向けコンテンツ制作■デジタルサイネージコンテンツプラットフォーム事業 など◇Web標準化推進団体「W3C」メンバー◇デジタルサイネージ推進団体「DSC」メンバー 2023年4月doda掲載求人より引用,東京都渋谷区東1-26-30シブヤイーストビル 3Ｆ,2008,,45,50 百万円,,代表取締役 多田 周平,
2024-08-01,株式会社売れるネット広告社,Webマーケティング（広告代理店・コンサルティング・制作）,無,,東京都港区台場2-3-1トレードピアお台場 20Ｆ,2010,30.2,45,10 百万円,,代表取締役社長ＣＥＯ 加藤 公一レオ,グロース
2024-08-01,株式会社シューマツワーカー,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都渋谷区円山町28-3いちご渋谷道玄坂ビル 5Ｆ,2016,,45,100 百万円,,代表取締役 堀 田幸弥（松村幸弥）,
2024-08-01,東宝東和株式会社,放送・新聞・出版,無,■外国映画の輸入配給、ビデオ制作・発売、その他、映像関連事業など 2023年11月doda掲載求人より引用,東京都千代田区一番町18川喜多メモリアルビル,1959,,44,88 百万円,,代表取締役 山﨑 敏,
2024-08-01,株式会社ＨＲビジョン,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都港区南青山2-2-3ューリック青山外苑東通ビル 6Ｆ,2000,,44,30 百万円,,代表取締役 林 城,
2024-08-01,京成フロンティア企画株式会社,広告制作,求人なし,,東京都台東区根岸2-22-1,1997,,43,50 百万円,,代表取締役 田口 和己,
2024-08-01,ＰＲＧ株式会社,SP代理店（イベント・販促提案など）,求人なし,＜エンターテインメントおよびイベント業界に関わる総合的なプロダクションサービス＞■プロダクションサービス■機材レンタルサービス■ビジュアルサービス■照明機材（ムービングライト）ならびに照明関連製品の販売およびアフターサービス詳細はぜひHPよりご確認ください。 2023年12月doda掲載求人より引用,東京都港区赤坂2-12-31赤坂ＧＨＳビル 6Ｆ,1984,,43,24 百万円,,代表取締役 ジョン・スウェイン,
2024-08-01,株式会社コスモポリタン・クリエイティブ・ラボ,広告制作,求人なし,,東京都江東区豊洲5-6-52ＮＢＦ豊洲キャナルフロント 11Ｆ,2023,,43,60 百万円,,代表取締役 村上 さちえ,
2024-08-01,ログリー株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都渋谷区道玄坂1-16-3渋谷センタープレイス 2Ｆ,2006,34.3,42,407 百万円,,代表取締役社長 吉永 浩和,グロース
2024-08-01,株式会社横浜エージェンシー＆コミュニケーションズ,総合広告代理店,求人なし,,神奈川県横浜市西区みなとみらい4-4-5横浜アイマークプレイス 14Ｆ,1984,,41,15 百万円,,代表取締役 半田 正之,
2024-08-01,株式会社セレクトスクエア,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 EC事業及びその他のWebサイト運営全般を行い、インターネットを活用した通販、メディア事業、サービス事業を展開しています。SHIPS、UNITED ARROWS、TOMMOROWLAND、など80ブランド以上の取り扱いがあります。 2022年12月doda掲載求人より引用,東京都江東区潮見2-8-10東京ファッションロジスティクスセンター,2007,,41,100 百万円,,代表取締役 本田 浩一郎,
2024-08-01,株式会社スタジオレックス,ゲーム（オンライン・ソーシャル）,求人なし,,東京都品川区大崎2-1-1ＴｈｉｎｋＰａｒｋ Ｔｏｗｅｒ 19Ｆ,2020,,41,5 百万円,,代表取締役社長 相見 伸之介,
2024-08-01,株式会社マテックス,印刷,求人なし,,兵庫県神戸市中央区筒井町2-1-38,1966,,40,20 百万円,,代表取締役 朝岡 秀晃,
2024-08-01,株式会社デジアサ,放送・新聞・出版,求人なし,,大阪府大阪市福島区福島2-4-3ＡＢＣアネックス 6Ｆ,1986,,40,85 百万円,,代表取締役社長 赤藤 倫久,
2024-08-01,株式会社エムアールエム・ワールドワイド,総合広告代理店,求人なし,,東京都港区南青山1-1-1新青山ビル東館 23Ｆ,1991,,40,30 百万円,,代表取締役 ジー・ワトソン,
2024-08-01,株式会社ＳＥデザイン,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都新宿区舟町5ＳＥ舟町ビル 5Ｆ,2006,,40,30 百万円,,代表取締役 篠﨑 晃一,
2024-08-01,モイ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都千代田区神田司町2-8-1ＰＭＯ神田司町 7Ｆ,2012,34.5,40,50 百万円,,代表取締役社長 赤松 洋介,グロース
2024-08-01,ＳＭＴ株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都品川区大井1-47-1ＮＴビル 8Ｆ,2016,,40,30 百万円,,代表取締役 原山 直樹,
2024-08-01,株式会社ケーブルメディア四国,放送・新聞・出版,求人なし,,香川県高松市番町1-6-8高松興銀ビル 11Ｆ,1995,,39,"2,000 百万円",,代表取締役 藤綱 郁夫,
2024-08-01,株式会社エムディエヌコーポレーション,放送・新聞・出版,求人なし,,東京都千代田区神田神保町1-105神保町三井ビルディング 22Ｆ,1992,,39,50 百万円,,代表取締役 山口 康夫,
2024-08-01,株式会社サザンプラン,SP代理店（イベント・販促提案など）,無,,東京都新宿区大久保1-7-18ＲＡＩＮＢＯＷ ＢＬＤＧ Ｓｈｉｎｊｕｋｕ 9Ｆ,2012,,39,50 百万円,,代表取締役 田中 伸也,
2024-08-01,ＪＰコミュニケーションズ株式会社,SP代理店（イベント・販促提案など）,求人なし,,東京都千代田区内神田1-2-4京阪大手町ビル 3Ｆ,2014,,39,350 百万円,,代表取締役 出西 信治,
2024-08-01,株式会社Ｆｌｅｅｋｄｒｉｖｅ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,,東京都港区海岸3-9-15ＬＯＯＰ－Ｘ 6Ｆ,2019,,39,155 百万円,,代表取締役 長尾 章,
2024-08-01,株式会社アクセスプログレス,総合広告代理店,無,,東京都渋谷区渋谷2-15-1渋谷クロスタワー 24Ｆ,1982,,38,80 百万円,,代表取締役 木村 勇也,
2024-08-01,ニールセンデジタル株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,無,,東京都港区赤坂2-17-7赤坂溜池タワー 11Ｆ,1999,,38,100 百万円,,代表取締役 ディーン・マシュー・リチャードソン,
2024-08-01,松竹芸能株式会社,SP代理店（イベント・販促提案など）,求人なし,,大阪府大阪市中央区北久宝寺町2-5-7大阪松竹衣裳ビル 2Ｆ,1956,,37,100 百万円,,代表取締役 関 根康,
2024-08-01,株式会社テレビ東京メディアネット,放送・新聞・出版,求人なし,,東京都港区虎ノ門4-3-9住友新虎ノ門ビル 5Ｆ,1978,,37,20 百万円,,代表取締役 大信田 雅二,
2024-08-01,ミテモ株式会社,PR会社・代理店,求人なし,,東京都文京区白山1-32-10インソース白山ビル 3Ｆ,2008,,37,30 百万円,,代表取締役 澤田 哲也,
2024-08-01,ラブエフエム国際放送株式会社,放送・新聞・出版,求人なし,,福岡県福岡市中央区今泉1-12-23西鉄今泉ビル 5Ｆ,1996,,36,90 百万円,,代表取締役 宮﨑 泰,
2024-08-01,ＡｐｐＢａｎｋ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都新宿区新宿2-8-5東弥鋼業ビル 4Ｆ,2012,32.0,36,302 百万円,,代表取締役社長ＣＥＯ 白石 充三,グロース
2024-08-01,株式会社カザン,放送・新聞・出版,無,■システムコンサルテーション■ビジネスアプリケーションシステムの開発■運用アウトソーシング■ロジスティクスアウトソーシング■各種プロダクツ販売■パッケージ開発及び販売■システム運用及び運用指導■情報機器等の販売及び導入■労働者派遣事業 認可番号：般13-010838）■人材紹介事業 認可番号：13-ユ-010538）■プライバシーマークJISQ15001:2017認証取得 2024年5月doda掲載求人より引用,東京都港区新橋6-4-9北海ビル新橋 6Ｆ,1996,,35,70 百万円,,代表取締役 髙月 正紀,
2024-08-01,株式会社デジタルプラス,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■フィンテック事業：デジタルギフトの運営■GAFAメディア事業 2022年12月doda掲載求人より引用,東京都渋谷区元代々木町30-13ＯＮＥＳＴ元代々木スクエア,2005,36.5,35,10 百万円,,代表取締役社長 菊池 誠晃,グロース
2024-08-01,株式会社ストアフロント,Webマーケティング（広告代理店・コンサルティング・制作）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■インターネット広告事業 ・成果報酬型広告 「ACCESSTRADE」 ・ストアフロントアフィリエイト■メディア事業 ・育児支援コミュニティサービス 「ママスタ」 ・世界の最新ヨガニュース＆ヨガライフスタイルが毎日読めるヨガ＆ビューティオンラインニュースメディア「ヨガジャーナルオンライン」 ・派遣情報をまとめた「派遣サーチ」■海外事業 ・海外向け成果報酬型広告 2023年2月doda掲載求人より引用,東京都新宿区西新宿2-4-1新宿ＮＳビル 8Ｆ,2018,,35,100 百万円,,代表取締役 岡田 英明,
2024-08-01,豊島ケーブルネットワーク株式会社,放送・新聞・出版,求人なし,,東京都豊島区西池袋5-18-11第3愛和ビル 7Ｆ,1996,,34,100 百万円,,代表取締役 渡辺 映二郎,
2024-08-01,株式会社ＡＤＫコミュニケーションズ,総合広告代理店,求人なし,,東京都港区虎ノ門2-10-1虎ノ門ツインビルディング東棟 14Ｆ,1980,,34,100 百万円,,代表取締役 武田 智哉,
2024-08-01,株式会社トレード,専門広告代理店（雑誌・新聞・交通・屋外・折込など）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■看板資材・材料の販売■サインシステムの販売■ECサイト【看板通販サインシティ】の運営■サインディスプレイの企画・デザイン・製作・施工【屋外広告業登録】■愛知県知事 第736号■名古屋市 第493号 2023年3月doda掲載求人より引用,愛知県名古屋市中川区山王4-5-10学宝社ビル 3Ｆ,1990,,34,20 百万円,,代表取締役 久保 孝二,
2024-08-01,株式会社エー・ティー・エックス,放送・新聞・出版,求人なし,,東京都港区虎ノ門4-3-9住友新虎ノ門ビル 3Ｆ,2000,,34,100 百万円,,代表取締役 川﨑 由紀夫,
2024-08-01,小野薬品ユーディ株式会社,印刷,求人なし,,大阪府大阪市中央区道修町2-1-5,2022,,34,10 百万円,,代表取締役 寺西 勝司,
2024-08-01,株式会社ニッポン放送プロジェクト,放送・新聞・出版,無,,東京都千代田区紀尾井町3-6紀尾井町パークビル 1Ｆ,1970,,33,60 百万円,,代表取締役 松浦 大介,
2024-08-01,株式会社ＦＭ　ＮＯＲＴＨ　ＷＡＶＥ,放送・新聞・出版,求人なし,,北海道札幌市北区北七条西4-3-1新北海道ビル 8Ｆ,1992,,33,10 百万円,,代表取締役社長 飯盛 真希,
2024-08-01,神姫Ｂｉｚプロデュース株式会社,SP代理店（イベント・販促提案など）,求人なし,,兵庫県姫路市北条507ウイングス神姫 1Ｆ,1984,,33,20 百万円,,代表取締役 谷﨑 謙治,
2024-08-01,日栄印刷紙工株式会社,印刷,求人なし,,大阪府八尾市若林町2-143竹田印刷関西事業部,1957,,33,10 百万円,,代表取締役 宮本 輝信,
2024-08-01,株式会社ＳｏＷｈａｔ,ゲーム（オンライン・ソーシャル）,求人なし,,東京都港区芝公園2-3-3寺田ビル 3Ｆ,2015,,33,9 百万円,,代表取締役 馬塲 一明,
2024-08-01,グロービジョン株式会社,放送・新聞・出版,求人なし,,東京都新宿区南元町3ＧＳビル,1963,,32,100 百万円,,代表取締役 川島 誠一,
2024-08-01,三協アド・サービス株式会社,印刷,求人なし,,富山県高岡市早川70,1995,,32,40 百万円,,代表取締役 黒崎 聡,
2024-08-01,株式会社電通沖縄,広告制作,求人なし,,沖縄県那覇市久茂地3-21-1國場ビルディング 12Ｆ,1998,,32,50 百万円,,代表取締役 浅香 彰彦,
2024-08-01,株式会社いちはらケーブルテレビ,放送・新聞・出版,求人なし,,千葉県市原市五井中央東2-23-18,1989,,32,490 百万円,,代表取締役 常木 真次,
2024-08-01,株式会社ビーガル,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,,千葉県千葉市美浜区中瀬2-6-1ワールドビジネスガーデンマリブウエスト 24Ｆ,2007,,32,15 百万円,,代表取締役 岩永 裕寿,
2024-08-01,株式会社オウケイウェイヴ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,,東京都渋谷区千駄ヶ谷5-27-5リンクスクエア新宿 16Ｆ ＷｅＷｏｒｋ,1999,39.2,31,"2,137 百万円",,代表取締役社長 杉浦 元,地方上場
2024-08-01,株式会社プランドゥ・ジャパン,SP代理店（イベント・販促提案など）,求人なし,,東京都港区芝大門2-3-6大門アーバニスト 401,1986,,31,25 百万円,,代表取締役 矢田部 修一,
2024-08-01,株式会社サイト・パブリス,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都千代田区九段南1-4-5泉九段ビル 4Ｆ,2017,,31,92 百万円,,代表取締役 二通 宏久,
2024-08-01,株式会社ＭＳＳ,SP代理店（イベント・販促提案など）,求人なし,,東京都港区虎ノ門4-1-40江戸見坂森ビル,2005,,30,10 百万円,,代表取締役 松田 孝裕,
2024-08-01,株式会社ＴＫＣ出版,放送・新聞・出版,求人なし,,東京都新宿区神楽坂2-17中央ビル 2Ｆ,1972,,30,83 百万円,,代表取締役 内薗 寛仁,
2024-08-01,株式会社現代広告社,放送・新聞・出版,求人なし,,大阪府大阪市北区梅田1-1大阪駅前第3ビル,1968,,30,48 百万円,,代表取締役 井上 麦太郎,
2024-08-01,株式会社インソースマーケティングデザイン,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,栃木県宇都宮市東宿郷3-1-12吉田ビル 8Ｆ,1999,,30,59 百万円,,代表取締役 舟橋 孝之,
2024-08-01,デジタルカタパルト株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■電子コミックストア：【ソク読み】の運営■オリジナルコミック事業：作家のリクルーティング、漫画の企画編集■電子書籍取次：日本や海外の電子書籍書店と流通ネットワークによる取次業務■販促支援：【ソク読み】で使用している最新のリーディングシステムの提供■電子書籍制作：電子書籍ファイルの制作業務■海外事業：ライセンスエージェント業務 2023年7月doda掲載求人より引用,東京都文京区小石川4-14-12,2006,,30,100 百万円,,代表取締役 西山 毅彦,
2024-08-01,株式会社サムライ・アドウェイズ,Webマーケティング（広告代理店・コンサルティング・制作）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■自社メディア事業■広告代理事業■フランチャイズ事業■新規事業／開発事業 2023年4月doda掲載求人より引用,東京都新宿区西新宿5-1-1住友不動産新宿ファーストタワー 5Ｆ,2012,,30,60 百万円,,代表取締役 澤入 拓巳,
2024-08-01,株式会社ネットマイル,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都港区虎ノ門3-7-2虎ノ門372ビル 3Ｆ,2015,,30,10 百万円,,代表取締役ＣＥＯ 畑野 仁一,
2024-08-01,Ｔａｓｔｅｍａｄｅ　Ｊａｐａｎ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都渋谷区広尾5-1-32ＳＴ広尾ＩＩ 2Ｆ、3Ｆ,2016,,30,100 百万円,,代表取締役 夏目 卓弥,
2024-08-01,株式会社四谷大塚出版,放送・新聞・出版,求人なし,,東京都杉並区高円寺南5-36-23,1972,,29,30 百万円,,代表取締役 永瀬 昭幸,
2024-08-01,株式会社ＴＵＫＵＲＵ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ＜グロース市場上場企業グループ＞■ECサイト運営事業製菓/製パン資材を扱うショッピングサイト『cotta』 2022年12月doda掲載求人より引用,東京都渋谷区神宮前6-10-9原宿董友ビル 8Ｆ,2014,,29,50 百万円,,代表取締役 黒須 綾希子,
2024-08-01,株式会社ＥＣスタジオ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,■ECサイト運営■商品企画■ECサイト制作■ECプロモーション提案■CRMサポート■ECコンサルティング 2024年4月doda掲載求人より引用,東京都千代田区麹町2-2-4麹町セントラルビル 4Ｆ,2014,,29,168 百万円,,代表取締役 嶋田 怜輔,
2024-08-01,株式会社ソーシャルベース,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,宮崎県宮崎市橘通東4-1-2,2020,,29,20 百万円,,代表取締役 荘司 里樹,
2024-08-01,厚木伊勢原ケーブルネットワーク株式会社,放送・新聞・出版,求人なし,,神奈川県厚木市岡田3050厚木アクストメインタワー 4Ｆ,1999,,28,450 百万円,,代表取締役 常木 真次,
2024-08-01,株式会社シー・エー・エル,放送・新聞・出版,求人なし,,東京都中央区銀座8-14-14銀座昭和通りビル 5Ｆ,1966,,28,10 百万円,,代表取締役 白石 統一郎,
2024-08-01,株式会社リアリット,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■広告媒体の構築・企画・実行・管理■広告代理店業務(WEB広告・SP広告・クロスメディア広告)■インストアメディアプロモーション・モバイルプロモーション■EDI事業■商談システム提供■マーケティング(販促の費用対効果分析・販促の改善企画提案・会員属性の分析報告) 2022年1月doda掲載求人より引用,東京都千代田区神田小川町3-3神田靖国通りビル 5Ｆ,2005,,28,100 百万円,,代表取締役 軽部 哲也,
2024-08-01,ホフマンジャパン株式会社,PR会社・代理店,無,,東京都中央区京橋2-7-14ビュレックス京橋 401,2000,,28,10 百万円,,代表取締役 野村 真吾,
2024-08-01,株式会社ＷＩＬＢＹ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都渋谷区恵比寿西2-11-12グリュック代官山 4Ｆ,2013,,28,2 百万円,,代表取締役 金子 渉,
2024-08-01,株式会社Ｈｏｕｓｍａｒｔ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都港区六本木3-2-1,2014,,28,100 百万円,,代表取締役 針山 昌幸,
